Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
703,Brandon Monroe,San Jose State,MWC,3,13,66,5.1,0,22.0,2,7,3.5,0,2.3,15,73,4.9,0,,brandon-monroe-2
704,Darius May*,Colorado State,MWC,8,12,66,5.5,0,8.3,2,5,2.5,0,0.6,14,71,5.1,0,,darius-may-1
705,John Trainor*,Army,Ind,11,18,66,3.7,1,6.0,2,42,21.0,0,3.8,20,108,5.4,1,,john-trainor-1
706,Alex Rodriguez,Indiana,Big Ten,12,16,65,4.1,0,5.4,0,0,,0,0.0,16,65,4.1,0,,alex-rodriguez-2
707,Jalen Reagor*,Texas Christian,Big 12,14,8,65,8.1,0,4.6,33,576,17.5,8,41.1,41,641,15.6,8,,jalen-reagor-1
708,N'Keal Harry*,Arizona State,Pac-12,13,13,65,5.0,0,5.0,82,1142,13.9,8,87.8,95,1207,12.7,8,,nkeal-harry-1
709,Allen Staggers*,Southern Mississippi,CUSA,13,8,64,8.0,0,4.9,44,471,10.7,5,36.2,52,535,10.3,5,,allen-staggers-1
710,Carlos Robinson,South Alabama,Sun Belt,12,24,64,2.7,0,5.3,1,-5,-5.0,0,-0.4,25,59,2.4,0,,carlos-robinson-2
711,Dontavian Lee*,Mississippi State,SEC,12,16,64,4.0,1,5.3,0,0,,0,0.0,16,64,4.0,1,,dontavian-lee-1
712,Frank Nutile*,Temple,American,8,33,64,1.9,2,8.0,0,0,,0,0.0,33,64,1.9,2,,frank-nutile-1
713,Jesse Brown*,Northwestern,Big Ten,13,9,64,7.1,2,4.9,0,0,,0,0.0,9,64,7.1,2,,jesse-brown-3
714,Tyrrell Pigrome,Maryland,Big Ten,1,11,64,5.8,1,64.0,0,0,,0,0.0,11,64,5.8,1,,tyrrell-pigrome-1
715,Will Mitchell*,Middle Tennessee State,CUSA,5,11,64,5.8,0,12.8,0,0,,0,0.0,11,64,5.8,0,,will-mitchell-1
716,D.J. Chark*,LSU,SEC,13,12,63,5.3,1,4.8,40,874,21.9,3,67.2,52,937,18.0,4,,dj-chark-1
717,Donaven Tennyson,Vanderbilt,SEC,9,3,63,21.0,0,7.0,8,116,14.5,0,12.9,11,179,16.3,0,,donaven-tennyson-1
718,Duke Carter IV,Louisiana-Monroe,Sun Belt,12,17,63,3.7,0,5.3,5,55,11.0,0,4.6,22,118,5.4,0,,duke-carter-iv-1
719,Jaylon Redd*,Oregon,Pac-12,10,9,63,7.0,1,6.3,5,59,11.8,1,5.9,14,122,8.7,2,,jaylon-redd-1
720,Kendric Pryor*,Wisconsin,Big Ten,10,5,63,12.6,2,6.3,13,179,13.8,1,17.9,18,242,13.4,3,,kendric-pryor-1
721,Winston Dimel*,Kansas State,Big 12,13,19,63,3.3,4,4.8,8,91,11.4,1,7.0,27,154,5.7,5,,winston-dimel-1
722,Jawon Pass*,Louisville,ACC,6,13,62,4.8,1,10.3,0,0,,0,0.0,13,62,4.8,1,,jawon-pass-1
723,Jonathan Nance,Arkansas,SEC,11,5,62,12.4,0,5.6,37,539,14.6,5,49.0,42,601,14.3,5,,jonathan-nance-1
724,Lucious Stanley*,UAB,CUSA,4,11,62,5.6,1,15.5,3,21,7.0,1,5.3,14,83,5.9,2,,lucious-stanley-1
725,Beau Bisharat,Colorado,Pac-12,12,21,61,2.9,0,5.1,1,6,6.0,0,0.5,22,67,3.0,0,,beau-bisharat-1
726,D.J. Moore,Maryland,Big Ten,12,5,61,12.2,1,5.1,80,1033,12.9,8,86.1,85,1094,12.9,9,,dj-moore-3
727,Mecole Hardman*,Georgia,SEC,15,8,61,7.6,2,4.1,25,418,16.7,4,27.9,33,479,14.5,6,,mecole-hardman-1
728,Deangleo Antoine*,South Florida,American,8,5,60,12.0,0,7.5,11,168,15.3,1,21.0,16,228,14.3,1,,deangleo-antoine-1
729,Kasim Hill,Maryland,Big Ten,3,12,60,5.0,1,20.0,0,0,,0,0.0,12,60,5.0,1,,kasim-hill-1
730,Marcus Clark*,Florida Atlantic,CUSA,12,13,60,4.6,0,5.0,1,2,2.0,0,0.2,14,62,4.4,0,,marcus-clark-1
731,Troy McCormick*,Utah,Pac-12,13,10,60,6.0,0,4.6,25,183,7.3,2,14.1,35,243,6.9,2,,troy-mccormick-1
732,Deonta Moore,South Alabama,Sun Belt,8,19,59,3.1,0,7.4,3,18,6.0,0,2.3,22,77,3.5,0,,deonta-moore-1
733,Isaiah Harper,Old Dominion,CUSA,12,14,59,4.2,0,4.9,39,462,11.8,0,38.5,53,521,9.8,0,,isaiah-harper-1
734,Justin Hall,Ball State,MAC,12,11,59,5.4,0,4.9,78,801,10.3,3,66.8,89,860,9.7,3,,justin-hall-3
735,Sean McGrew*,Washington,Pac-12,7,17,59,3.5,2,8.4,0,0,,0,0.0,17,59,3.5,2,,sean-mcgrew-1
736,Christian Blake*,Northern Illinois,MAC,13,16,58,3.6,0,4.5,41,442,10.8,4,34.0,57,500,8.8,4,,christian-blake-1
737,Jerrod Heard*,Texas,Big 12,12,18,58,3.2,2,4.8,20,156,7.8,1,13.0,38,214,5.6,3,,jerrod-heard-1
738,Kilton Anderson,Coastal Carolina,Sun Belt,6,51,58,1.1,0,9.7,0,0,,0,0.0,51,58,1.1,0,,kilton-anderson-1
739,Sandon McCoy*,Army,Ind,3,12,58,4.8,0,19.3,0,0,,0,0.0,12,58,4.8,0,,sandon-mccoy-1
740,Connor Wedington*,Stanford,Pac-12,13,3,57,19.0,0,4.4,31,243,7.8,0,18.7,34,300,8.8,0,,connor-wedington-1
741,Donovan Peoples-Jones*,Michigan,Big Ten,13,4,57,14.3,0,4.4,22,277,12.6,0,21.3,26,334,12.8,0,,donovan-peoples-jones-1
742,Leonard Ross,Miami (OH),MAC,6,20,57,2.9,1,9.5,0,0,,0,0.0,20,57,2.9,1,,leonard-ross-1
743,Marcalas Johnson*,SMU,American,13,8,57,7.1,0,4.4,0,0,,0,0.0,8,57,7.1,0,,marcalas-johnson-1
744,Reece Goddard,Western Michigan,MAC,7,59,57,1.0,2,8.1,0,0,,0,0.0,59,57,1.0,2,,reece-goddard-1
745,Reece Goodard,Western Michigan,MAC,8,59,57,1.0,2,7.1,0,0,,0,0.0,59,57,1.0,2,,reece-goodard-1
746,Richie James*,Middle Tennessee State,CUSA,5,10,57,5.7,0,11.4,31,290,9.4,3,58.0,41,347,8.5,3,,richie-james-1
747,Ryheem Malone,Louisiana,Sun Belt,11,4,57,14.3,0,5.2,44,676,15.4,4,61.5,48,733,15.3,4,,ryheem-malone-1
748,Chris Elmore,Syracuse,ACC,12,23,56,2.4,1,4.7,0,0,,0,0.0,23,56,2.4,1,,chris-elmore-1
749,Matthew Jordan,Georgia Tech,ACC,5,15,56,3.7,1,11.2,0,0,,0,0.0,15,56,3.7,1,,matthew-jordan-1
750,Tyler Wormhoudt*,San Diego State,MWC,4,13,56,4.3,0,14.0,0,0,,0,0.0,13,56,4.3,0,,tyler-wormhoudt-1
751,Andre Robinson*,Penn State,Big Ten,11,9,55,6.1,1,5.0,1,5,5.0,0,0.5,10,60,6.0,1,,andre-robinson-2
752,B.J. Daniels,UTSA,CUSA,9,13,55,4.2,0,6.1,1,1,1.0,0,0.1,14,56,4.0,0,,bj-daniels-2
753,Garrett Amy,Air Force,MWC,9,11,55,5.0,1,6.1,1,10,10.0,0,1.1,12,65,5.4,1,,garrett-amy-1
754,Grant Loy,Bowling Green,MAC,6,22,55,2.5,2,9.2,0,0,,0,0.0,22,55,2.5,2,,grant-loy-1
755,John Moten IV*,Northwestern,Big Ten,12,17,55,3.2,0,4.6,0,0,,0,0.0,17,55,3.2,0,,john-moten-iv-1
756,Mike McCoy*,Kansas State,Big 12,3,10,55,5.5,1,18.3,0,0,,0,0.0,10,55,5.5,1,,mike-mccoy-8
757,Ra'Sean Davie,Western Michigan,MAC,6,9,55,6.1,1,9.2,1,5,5.0,0,0.8,10,60,6.0,1,,rasean-davie-1
758,Marlon Williams*,UCF,American,13,2,54,27.0,0,4.2,17,270,15.9,2,20.8,19,324,17.1,2,,marlon-williams-5
759,Rex Culpepper,Syracuse,ACC,12,21,54,2.6,0,4.5,0,0,,0,0.0,21,54,2.6,0,,rex-culpepper-1
760,Travis Levy*,Boston College,ACC,13,21,54,2.6,0,4.2,15,153,10.2,1,11.8,36,207,5.8,1,,travis-levy-1
761,Donovan Williams,Connecticut,American,11,7,53,7.6,0,4.8,0,0,,0,0.0,7,53,7.6,0,,donovan-williams-1
762,Nick Sharga*,Temple,American,13,21,53,2.5,1,4.1,1,4,4.0,0,0.3,22,57,2.6,1,,nick-sharga-1
763,Quinn Shanbour*,North Texas,CUSA,14,6,53,8.8,0,3.8,0,0,,0,0.0,6,53,8.8,0,,quinn-shanbour-1
764,Darell Garretson,Oregon State,Pac-12,10,44,52,1.2,3,5.2,0,0,,0,0.0,44,52,1.2,3,,darell-garretson-1
765,Dazz Newsome,North Carolina,ACC,9,8,52,6.5,0,5.8,18,227,12.6,0,25.2,26,279,10.7,0,,dazz-newsome-1
766,Ryan Agnew*,San Diego State,MWC,7,10,52,5.2,0,7.4,0,0,,0,0.0,10,52,5.2,0,,ryan-agnew-1
767,Tim Jordan,Tennessee,SEC,12,11,52,4.7,0,4.3,8,65,8.1,0,5.4,19,117,6.2,0,,tim-jordan-2
768,Dylan Wears*,Ohio,MAC,12,10,51,5.1,2,4.3,0,0,,0,0.0,10,51,5.1,2,,dylan-wears-1
769,Jawon Hamilton*,UCF,American,2,14,51,3.6,1,25.5,0,0,,0,0.0,14,51,3.6,1,,jawon-hamilton-1
770,Kylen Granson,Rice,CUSA,9,6,51,8.5,0,5.7,18,241,13.4,0,26.8,24,292,12.2,0,,kylen-granson-1
771,Shun Brown*,Arizona,Pac-12,13,5,51,10.2,0,3.9,43,573,13.3,6,44.1,48,624,13.0,6,,shun-brown-1
772,Brandon Silvers*,Troy,Sun Belt,13,48,50,1.0,5,3.8,0,0,,0,0.0,48,50,1.0,5,,brandon-silvers-2
773,Dante Pettis*,Washington,Pac-12,13,3,50,16.7,0,3.8,63,761,12.1,7,58.5,66,811,12.3,7,AA,dante-pettis-1
774,Darren Andrews*,UCLA,Pac-12,9,4,49,12.3,0,5.4,60,774,12.9,10,86.0,64,823,12.9,10,,darren-andrews-1
775,Jahmaal Daniel*,Navy,American,10,8,49,6.1,0,4.9,0,0,,0,0.0,8,49,6.1,0,,jahmaal-daniel-1
776,Isaac Stiebeling,Eastern Michigan,MAC,2,7,48,6.9,0,24.0,0,0,,0,0.0,7,48,6.9,0,,isaac-stiebeling-1
777,Kwame Etwi*,Texas A&M,SEC,3,9,48,5.3,0,16.0,2,7,3.5,0,2.3,11,55,5.0,0,,kwame-etwi-1
778,Rowdy Simon,Tulsa,American,9,21,48,2.3,0,5.3,0,0,,0,0.0,21,48,2.3,0,,rowdy-simon-1
779,Ben Hicks*,SMU,American,13,54,47,0.9,1,3.6,0,0,,0,0.0,54,47,0.9,1,,ben-hicks-1
780,Caleb Kinlaw*,South Carolina,SEC,12,4,47,11.8,0,3.9,0,0,,0,0.0,4,47,11.8,0,,caleb-kinlaw-1
781,David Moore*,Memphis,American,5,8,47,5.9,0,9.4,0,0,,0,0.0,8,47,5.9,0,,david-moore-5
782,Davion Sutton*,South Florida,American,10,10,47,4.7,0,4.7,0,0,,0,0.0,10,47,4.7,0,,davion-sutton-1
783,Sean Riley,Syracuse,ACC,12,4,47,11.8,0,3.9,8,125,15.6,0,10.4,12,172,14.3,0,,sean-riley-2
784,Dallas Davis,South Alabama,Sun Belt,9,51,46,0.9,1,5.1,0,0,,0,0.0,51,46,0.9,1,,dallas-davis-2
785,Demarcus Harper*,Appalachian State,Sun Belt,5,8,46,5.8,0,9.2,0,0,,0,0.0,8,46,5.8,0,,demarcus-harper-1
786,Derrick Clark,California,Pac-12,7,14,46,3.3,0,6.6,1,4,4.0,0,0.6,15,50,3.3,0,,derrick-clark-1
787,Nate Starks*,UCLA,Pac-12,3,10,46,4.6,0,15.3,4,74,18.5,0,24.7,14,120,8.6,0,,nate-starks-1
788,Papi White*,Ohio,MAC,9,4,46,11.5,0,5.1,36,631,17.5,3,70.1,40,677,16.9,3,,papi-white-1
789,Ryan Brand,Maryland,Big Ten,5,9,46,5.1,0,9.2,1,21,21.0,0,4.2,10,67,6.7,0,,ryan-brand-1
790,Traveon Samuel*,Louisville,ACC,13,4,46,11.5,0,3.5,21,339,16.1,0,26.1,25,385,15.4,0,,traveon-samuel-1
791,Chris Jones,Coastal Carolina,Sun Belt,10,4,45,11.3,0,4.5,26,536,20.6,4,53.6,30,581,19.4,4,,chris-jones-17
792,Leo Ekwoge,Western Michigan,MAC,10,7,45,6.4,0,4.5,0,0,,0,0.0,7,45,6.4,0,,leo-ekwoge-1
793,Terry Wright*,Purdue,Big Ten,12,5,45,9.0,0,3.8,29,274,9.4,0,22.8,34,319,9.4,0,,terry-wright-2
794,Tra Barnett*,Georgia State,Sun Belt,4,8,45,5.6,0,11.3,6,16,2.7,0,4.0,14,61,4.4,0,,tra-barnett-1
795,Zac Thomas*,Appalachian State,Sun Belt,4,8,45,5.6,0,11.3,0,0,,0,0.0,8,45,5.6,0,,zac-thomas-2
796,Jackson Tyner,Rice,CUSA,7,22,44,2.0,1,6.3,1,17,17.0,0,2.4,23,61,2.7,1,,jackson-tyner-1
797,Nick Jeanty*,New Mexico State,Sun Belt,3,11,44,4.0,0,14.7,0,0,,0,0.0,11,44,4.0,0,,nick-jeanty-1
798,Zack Mahoney,Syracuse,ACC,7,15,44,2.9,0,6.3,0,0,,0,0.0,15,44,2.9,0,,zack-mahoney-1
799,Deondre Douglas*,Troy,Sun Belt,13,3,43,14.3,1,3.3,48,628,13.1,4,48.3,51,671,13.2,5,,deondre-douglas-1
800,Eddie McDoom*,Michigan,Big Ten,12,8,43,5.4,0,3.6,11,81,7.4,0,6.8,19,124,6.5,0,,eddie-mcdoom-1
801,Israel Tucker*,Louisiana Tech,CUSA,9,9,42,4.7,0,4.7,1,0,0.0,0,0.0,10,42,4.2,0,,israel-tucker-1
802,Jonathan Femi-Cole,Minnesota,Big Ten,7,9,42,4.7,0,6.0,0,0,,0,0.0,9,42,4.7,0,,jonathan-femi-cole-1
803,Kameron McKnight*,Louisiana Tech,CUSA,13,15,42,2.8,3,3.2,19,178,9.4,2,13.7,34,220,6.5,5,,kameron-mcknight-1
804,Trayone Gray*,Miami (FL),ACC,5,7,42,6.0,0,8.4,1,6,6.0,0,1.2,8,48,6.0,0,,trayone-gray-1
805,Brent Stockstill*,Middle Tennessee State,CUSA,7,37,41,1.1,0,5.9,0,0,,0,0.0,37,41,1.1,0,,brent-stockstill-1
806,Chad Woolsey*,San Diego State,MWC,12,8,41,5.1,0,3.4,0,0,,0,0.0,8,41,5.1,0,,chad-woolsey-1
807,Evan Orth,South Alabama,Sun Belt,2,1,41,41.0,0,20.5,0,0,,0,0.0,1,41,41.0,0,,evan-orth-1
808,Ihmir Smith-Marsette*,Iowa,Big Ten,12,7,41,5.9,0,3.4,18,187,10.4,2,15.6,25,228,9.1,2,,ihmir-smith-marsette-1
809,Jeff Badet*,Oklahoma,Big 12,14,6,41,6.8,0,2.9,26,400,15.4,3,28.6,32,441,13.8,3,,jeff-badet-1
810,Jordan Howard*,Utah,Pac-12,8,11,41,3.7,0,5.1,0,0,,0,0.0,11,41,3.7,0,,jordan-howard-2
811,Keyion Dixon,Connecticut,American,12,9,41,4.6,0,3.4,33,360,10.9,1,30.0,42,401,9.5,1,,keyion-dixon-1
812,Lil'Jordan Humphrey*,Texas,Big 12,12,6,41,6.8,1,3.4,37,431,11.6,1,35.9,43,472,11.0,2,,liljordan-humphrey-1
813,Taylor Alie*,Oregon,Pac-12,8,9,41,4.6,1,5.1,0,0,,0,0.0,9,41,4.6,1,,taylor-alie-2
814,Tony Nicholson,Baylor,Big 12,11,4,41,10.3,0,3.7,41,344,8.4,0,31.3,45,385,8.6,0,,tony-nicholson-1
815,A.J. Davis,Pitt,ACC,6,16,40,2.5,1,6.7,1,0,0.0,0,0.0,17,40,2.4,1,,aj-davis-4
816,A.J. Davis Jr.,Pitt,ACC,9,16,40,2.5,1,4.4,1,0,0.0,0,0.0,17,40,2.4,1,,aj-davis-jr-1
817,Brandon Colon*,Navy,American,13,3,40,13.3,0,3.1,3,78,26.0,1,6.0,6,118,19.7,1,,brandon-colon-1
818,Brandon Presley,Nevada-Las Vegas,MWC,12,5,40,8.0,0,3.3,34,552,16.2,3,46.0,39,592,15.2,3,,brandon-presley-1
819,Chris Sharp*,Virginia,ACC,13,11,40,3.6,1,3.1,1,0,0.0,0,0.0,12,40,3.3,1,,chris-sharp-1
820,Davon Grayson,East Carolina,American,11,6,40,6.7,0,3.6,59,886,15.0,6,80.5,65,926,14.2,6,,davon-grayson-1
821,Demetris Robertson,California,Pac-12,2,2,40,20.0,1,20.0,7,70,10.0,0,35.0,9,110,12.2,1,,demetris-robertson-1
822,Demetris Robertson,California,Pac-12,3,2,40,20.0,1,13.3,7,70,10.0,0,23.3,9,110,12.2,1,,demetris-robertson-2
823,Detrich Clark*,Colorado State,MWC,12,15,40,2.7,0,3.3,41,504,12.3,6,42.0,56,544,9.7,6,,detrich-clark-1
824,Kelvin Hopkins Jr.*,Army,Ind,7,7,40,5.7,0,5.7,0,0,,0,0.0,7,40,5.7,0,,kelvin-hopkins-jr-1
825,Brandon Simmons,Old Dominion,CUSA,4,13,39,3.0,1,9.8,2,12,6.0,0,3.0,15,51,3.4,1,,brandon-simmons-3
826,Desmond Anderson*,Middle Tennessee State,CUSA,13,5,39,7.8,0,3.0,1,-2,-2.0,0,-0.2,6,37,6.2,0,,desmond-anderson-1
827,Malik Zaire,Florida,SEC,4,22,39,1.8,0,9.8,0,0,,0,0.0,22,39,1.8,0,,malik-zaire-1
828,Cameron Batson*,Texas Tech,Big 12,13,6,38,6.3,0,2.9,59,487,8.3,5,37.5,65,525,8.1,5,,cameron-batson-1
829,Darien Rencher*,Clemson,ACC,4,9,38,4.2,0,9.5,0,0,,0,0.0,9,38,4.2,0,,darien-rencher-1
830,Davion Mitchell*,Houston,American,4,10,38,3.8,0,9.5,1,0,0.0,0,0.0,11,38,3.5,0,,davion-mitchell-1
831,Drew Tejchman,Nevada-Las Vegas,MWC,11,5,38,7.6,0,3.5,7,138,19.7,0,12.5,12,176,14.7,0,,drew-tejchman-1
832,Mark Allen*,Penn State,Big Ten,5,9,38,4.2,0,7.6,0,0,,0,0.0,9,38,4.2,0,,mark-allen-5
833,Mark Torrez,UTEP,CUSA,7,17,38,2.2,1,5.4,0,0,,0,0.0,17,38,2.2,1,,mark-torrez-1
834,Maurice Thomas,Miami (OH),MAC,3,11,38,3.5,0,12.7,5,71,14.2,0,23.7,16,109,6.8,0,,maurice-thomas-2
835,Sidney Davis*,Troy,Sun Belt,13,3,38,12.7,0,2.9,8,77,9.6,0,5.9,11,115,10.5,0,,sidney-davis-1
836,Asim Rose*,Kentucky,SEC,7,15,37,2.5,0,5.3,1,1,1.0,0,0.1,16,38,2.4,0,,asim-rose-1
837,Dakwa Nichols*,North Carolina State,ACC,5,8,37,4.6,1,7.4,1,9,9.0,0,1.8,9,46,5.1,1,,dakwa-nichols-1
838,Dorian Maddox*,Stanford,Pac-12,14,12,37,3.1,0,2.6,0,0,,0,0.0,12,37,3.1,0,,dorian-maddox-1
839,Jager Gardner*,Temple,American,3,12,37,3.1,0,12.3,0,0,,0,0.0,12,37,3.1,0,,jager-gardner-1
840,Jamarius Way,South Alabama,Sun Belt,12,6,37,6.2,0,3.1,47,762,16.2,3,63.5,53,799,15.1,3,,jamarius-way-1
841,Lynn Bowden Jr.*,Kentucky,SEC,13,12,37,3.1,0,2.8,17,210,12.4,0,16.2,29,247,8.5,0,,lynn-bowden-jr-1
842,Markis McCray,Louisiana-Monroe,Sun Belt,8,1,37,37.0,0,4.6,11,171,15.5,0,21.4,12,208,17.3,0,,markis-mccray-1
843,Matt Falcon,Western Michigan,MAC,1,10,37,3.7,0,37.0,0,0,,0,0.0,10,37,3.7,0,,matt-falcon-1
844,Sam Dobbs,Vanderbilt,SEC,12,3,37,12.3,0,3.1,8,79,9.9,0,6.6,11,116,10.5,0,,sam-dobbs-1
845,Ty Thomason*,Clemson,ACC,2,5,37,7.4,0,18.5,0,0,,0,0.0,5,37,7.4,0,,ty-thomason-1
846,Chris Platt,Baylor,Big 12,4,4,36,9.0,0,9.0,16,401,25.1,5,100.3,20,437,21.9,5,,chris-platt-1
847,Corey Acker*,Northwestern,Big Ten,12,4,36,9.0,1,3.0,0,0,,0,0.0,4,36,9.0,1,,corey-acker-1
848,Tony Ellison*,Arizona,Pac-12,13,3,36,12.0,1,2.8,37,598,16.2,5,46.0,40,634,15.9,6,,tony-ellison-1
849,Trevon Bradford,Oregon State,Pac-12,11,1,36,36.0,0,3.3,11,204,18.5,0,18.5,12,240,20.0,0,,trevon-bradford-1
850,Isaiah Zuber*,Kansas State,Big 12,13,2,35,17.5,0,2.7,51,510,10.0,4,39.2,53,545,10.3,4,,isaiah-zuber-1
851,Mason Rudolph*,Oklahoma State,Big 12,13,61,35,0.6,10,2.7,0,0,,0,0.0,61,35,0.6,10,H-7,mason-rudolph-1
852,Myles Washington,Kent State,MAC,3,18,35,1.9,0,11.7,0,0,,0,0.0,18,35,1.9,0,,myles-washington-1
853,Devon Modster*,UCLA,Pac-12,5,10,34,3.4,0,6.8,1,1,1.0,0,0.2,11,35,3.2,0,,devon-modster-1
854,Jack Milas,Ball State,MAC,12,42,34,0.8,0,2.8,0,0,,0,0.0,42,34,0.8,0,,jack-milas-1
855,Khalid Hill*,Michigan,Big Ten,13,17,34,2.0,3,2.6,5,62,12.4,0,4.8,22,96,4.4,3,,khalid-hill-1
856,Logan Woodside*,Toledo,MAC,14,51,34,0.7,1,2.4,0,0,,0,0.0,51,34,0.7,1,,logan-woodside-1
857,Malik Miller,Air Force,MWC,6,8,34,4.3,1,5.7,1,0,0.0,0,0.0,9,34,3.8,1,,malik-miller-1
858,Andre Hale II*,Southern Mississippi,CUSA,1,6,33,5.5,0,33.0,0,0,,0,0.0,6,33,5.5,0,,andre-hale-ii-1
859,Kahlil Lewis,Cincinnati,American,12,2,33,16.5,0,2.8,61,676,11.1,7,56.3,63,709,11.3,7,,kahlil-lewis-1
860,Armanti Foreman*,Texas,Big 12,10,5,32,6.4,1,3.2,31,280,9.0,4,28.0,36,312,8.7,5,,armanti-foreman-1
861,Aub Duty-Tyson,Air Force,MWC,1,5,32,6.4,1,32.0,0,0,,0,0.0,5,32,6.4,1,,aub-duty-tyson-1
862,Chance Thrasher,Coastal Carolina,Sun Belt,3,4,32,8.0,0,10.7,0,0,,0,0.0,4,32,8.0,0,,chance-thrasher-1
863,Chris Montgomery,Charlotte,CUSA,12,10,32,3.2,0,2.7,4,1,0.3,0,0.1,14,33,2.4,0,,chris-montgomery-3
864,C.J. Holmes*,Notre Dame,Ind,8,8,32,4.0,0,4.0,0,0,,0,0.0,8,32,4.0,0,,cj-holmes-1
865,Demornay Pierson-El,Nebraska,Big Ten,12,4,32,8.0,0,2.7,45,623,13.8,5,51.9,49,655,13.4,5,,demornay-pierson-el-1
866,Kentrail Moran,New Mexico,MWC,6,14,32,2.3,0,5.3,0,0,,0,0.0,14,32,2.3,0,,kentrail-moran-1
867,PK Kier*,Virginia,ACC,12,6,32,5.3,0,2.7,0,0,,0,0.0,6,32,5.3,0,,pk-kier-1
868,Ralph Kinne*,Washington,Pac-12,2,6,32,5.3,0,16.0,0,0,,0,0.0,6,32,5.3,0,,ralph-kinne-1
869,Christian Kirk*,Texas A&M,SEC,13,4,31,7.8,0,2.4,71,919,12.9,10,70.7,75,950,12.7,10,,christian-kirk-1
870,Chuck Turfe*,Akron,MAC,11,7,31,4.4,0,2.8,0,0,,0,0.0,7,31,4.4,0,,chuck-turfe-1
871,Clyde Edwards-Helaire*,LSU,SEC,13,9,31,3.4,0,2.4,3,46,15.3,0,3.5,12,77,6.4,0,,clyde-edwards-helaire-1
872,Damion Terry*,Michigan State,Big Ten,3,7,31,4.4,1,10.3,0,0,,0,0.0,7,31,4.4,1,,damion-terry-1
873,Deandre Johnson*,Florida Atlantic,CUSA,4,4,31,7.8,0,7.8,0,0,,0,0.0,4,31,7.8,0,,deandre-johnson-4
874,Deonte Perry*,Fresno State,MWC,1,8,31,3.9,0,31.0,0,0,,0,0.0,8,31,3.9,0,,deonte-perry-1
875,Ike Lewis*,Appalachian State,Sun Belt,13,3,31,10.3,0,2.4,51,733,14.4,8,56.4,54,764,14.1,8,,ike-lewis-2
876,Reggie Hemphill-Mapps*,Texas,Big 12,13,8,31,3.9,0,2.4,37,402,10.9,0,30.9,45,433,9.6,0,,reggie-hemphill-mapps-1
877,Trey Dye,BYU,Ind,7,9,31,3.4,0,4.4,9,77,8.6,1,11.0,18,108,6.0,1,,trey-dye-1
878,Darren Woods Jr.,Nevada-Las Vegas,MWC,12,3,30,10.0,0,2.5,30,366,12.2,0,30.5,33,396,12.0,0,,darren-woods-jr-1
879,Deebo Samuel*,South Carolina,SEC,3,2,30,15.0,1,10.0,15,250,16.7,3,83.3,17,280,16.5,4,,deebo-samuel-1
880,Hayden Hurst*,South Carolina,SEC,13,9,30,3.3,1,2.3,44,559,12.7,2,43.0,53,589,11.1,3,,hayden-hurst-1
881,Jordan Nathan*,Utah State,MWC,13,7,30,4.3,0,2.3,25,324,13.0,2,24.9,32,354,11.1,2,,jordan-nathan-1
882,Micah Holder*,San Diego State,MWC,13,3,30,10.0,0,2.3,43,602,14.0,2,46.3,46,632,13.7,2,,micah-holder-1
883,Ray-Ray McCloud*,Clemson,ACC,14,6,30,5.0,0,2.1,49,503,10.3,1,35.9,55,533,9.7,1,,ray-ray-mccloud-1
884,Ricky Jeune,Georgia Tech,ACC,11,1,30,30.0,0,2.7,25,545,21.8,6,49.5,26,575,22.1,6,,ricky-jeune-1
885,Tyler Burns*,Kansas State,Big 12,13,10,30,3.0,0,2.3,0,0,,0,0.0,10,30,3.0,0,,tyler-burns-1
886,Tyree McCants*,South Florida,American,12,1,30,30.0,0,2.5,36,686,19.1,7,57.2,37,716,19.4,7,,tyree-mccants-1
887,Tyrick Tisdale*,Florida Atlantic,CUSA,9,7,30,4.3,0,3.3,0,0,,0,0.0,7,30,4.3,0,,tyrick-tisdale-1
888,Drew Plitt,Ball State,MAC,5,34,29,0.9,1,5.8,0,0,,0,0.0,34,29,0.9,1,,drew-plitt-1
889,Dru Dixon,Baylor,Big 12,3,10,29,2.9,0,9.7,0,0,,0,0.0,10,29,2.9,0,,dru-dixon-1
890,Jaylond Adams*,Southern Mississippi,CUSA,11,5,29,5.8,0,2.6,8,219,27.4,1,19.9,13,248,19.1,1,,jaylond-adams-1
891,Keondre Wudtee*,Oklahoma State,Big 12,2,3,29,9.7,0,14.5,0,0,,0,0.0,3,29,9.7,0,,keondre-wudtee-1
892,Kyle Fulks*,Utah,Pac-12,13,5,29,5.8,0,2.2,3,31,10.3,0,2.4,8,60,7.5,0,,kyle-fulks-1
893,Austin Vaughn,Louisiana-Monroe,Sun Belt,10,9,28,3.1,0,2.8,0,0,,0,0.0,9,28,3.1,0,,austin-vaughn-1
894,D.K. Buford,Ole Miss,SEC,12,8,28,3.5,0,2.3,0,0,,0,0.0,8,28,3.5,0,,dk-buford-1
895,Jake Roh*,Boise State,MWC,12,7,28,4.0,2,2.3,39,410,10.5,9,34.2,46,438,9.5,11,,jake-roh-1
896,Tonny Lindsey*,Utah State,MWC,1,6,28,4.7,0,28.0,2,16,8.0,0,16.0,8,44,5.5,0,,tonny-lindsey-1
