Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
718,Tyler Burns,Kansas State,Big 12,9,13,36,2.8,0,4.0,2,7,3.5,0,0.8,15,43,2.9,0,,tyler-burns-1
719,De'Vion Warren,Arkansas,SEC,7,4,35,8.8,0,5.0,15,278,18.5,3,39.7,19,313,16.5,3,,devion-warren-1
720,Jaren Mangham,Colorado,Pac-12,4,23,35,1.5,2,8.8,1,10,10.0,0,2.5,24,45,1.9,2,,jaren-mangham-1
721,Joseph Bruno,Penn State,Big Ten,7,3,35,11.7,0,5.0,0,0,,0,0.0,3,35,11.7,0,,joseph-bruno-1
722,Lee Witherspoon,Mississippi State,SEC,11,6,35,5.8,0,3.2,9,49,5.4,0,4.5,15,84,5.6,0,,lee-witherspoon-1
723,Micah Cooper,Oklahoma State,Big 12,2,7,35,5.0,0,17.5,0,0,,0,0.0,7,35,5.0,0,,micah-cooper-1
724,Blake Hayes,Illinois,Big Ten,8,2,34,17.0,0,4.3,0,0,,0,0.0,2,34,17.0,0,,blake-hayes-1
725,Gabriel Watson,Texas,Big 12,3,7,34,4.9,0,11.3,0,0,,0,0.0,7,34,4.9,0,,gabriel-watson-2
726,Jayden De Laura,Washington State,Pac-12,4,28,34,1.2,2,8.5,0,0,,0,0.0,28,34,1.2,2,,jayden-de-laura-1
727,Joe Davis,Colorado,Pac-12,6,18,34,1.9,0,5.7,1,4,4.0,0,0.7,19,38,2.0,0,,joe-davis-7
728,LaJohntay Wester,Florida Atlantic,CUSA,9,8,34,4.3,0,3.8,17,114,6.7,1,12.7,25,148,5.9,1,,lajohntay-wester-1
729,TJ Finley,LSU,SEC,5,29,34,1.2,1,6.8,0,0,,0,0.0,29,34,1.2,1,,tj-finley-1
730,Tyler Johnston III,UAB,CUSA,5,14,34,2.4,0,6.8,0,0,,0,0.0,14,34,2.4,0,,tyler-johnston-iii-1
731,Garret Kahmann,Louisiana-Monroe,Sun Belt,2,8,33,4.1,0,16.5,0,0,,0,0.0,8,33,4.1,0,,garret-kahmann-1
732,Garrett Kahmann,Louisiana-Monroe,Sun Belt,2,8,33,4.1,0,16.5,0,0,,0,0.0,8,33,4.1,0,,garrett-kahmann-1
733,John Gentry,Utah State,MWC,5,7,33,4.7,0,6.6,1,-4,-4.0,0,-0.8,8,29,3.6,0,,john-gentry-1
734,Ricky Pearsall,Arizona State,Pac-12,4,3,33,11.0,1,8.3,6,86,14.3,1,21.5,9,119,13.2,2,,ricky-pearsall-1
735,Chris Moore,Georgia State,Sun Belt,10,1,32,32.0,0,3.2,0,0,,0,0.0,1,32,32.0,0,,chris-moore-6
736,Daniel Bangura,Kent State,MAC,2,6,32,5.3,0,16.0,0,0,,0,0.0,6,32,5.3,0,,daniel-bangura-1
737,Demarkcus Bowman,Clemson,ACC,2,9,32,3.6,0,16.0,0,0,,0,0.0,9,32,3.6,0,,demarkcus-bowman-1
738,Josiah Johnson,Massachusetts,Ind,4,12,32,2.7,0,8.0,3,48,16.0,0,12.0,15,80,5.3,0,,josiah-johnson-1
739,Lorenzo Lingard,Florida,SEC,9,5,32,6.4,0,3.6,0,0,,0,0.0,5,32,6.4,0,,lorenzo-lingard-1
740,Ontaria Wilson,Florida State,ACC,9,4,32,8.0,0,3.6,30,382,12.7,2,42.4,34,414,12.2,2,,ontaria-wilson-1
741,Rondale Moore,Purdue,Big Ten,3,6,32,5.3,1,10.7,35,270,7.7,0,90.0,41,302,7.4,1,,rondale-moore-1
742,Tyetus Smith-Lindsay,UAB,CUSA,1,1,32,32.0,0,32.0,0,0,,0,0.0,1,32,32.0,0,,tyetus-smith-lindsay-1
743,Tyetus Smith-Lindsey,UAB,CUSA,1,1,32,32.0,0,32.0,0,0,,0,0.0,1,32,32.0,0,,tyetus-smith-lindsey-1
744,Casey Thompson,Texas,Big 12,3,8,31,3.9,0,10.3,0,0,,0,0.0,8,31,3.9,0,,casey-thompson-1
745,Jha'Quan Jackson,Tulane,American,12,2,31,15.5,1,2.6,31,425,13.7,8,35.4,33,456,13.8,9,,jhaquan-jackson-1
746,Mike Fallon,Massachusetts,Ind,1,4,31,7.8,0,31.0,0,0,,0,0.0,4,31,7.8,0,,mike-fallon-2
747,Shaadie Clayton-Johnson,Colorado,Pac-12,3,7,31,4.4,2,10.3,0,0,,0,0.0,7,31,4.4,2,,shaadie-clayton-1
748,Tabarious Peterson,Louisville,ACC,9,1,31,31.0,0,3.4,0,0,,0,0.0,1,31,31.0,0,,tabarious-peterson-1
749,Tyger Goslin,Navy,American,4,24,31,1.3,0,7.8,0,0,,0,0.0,24,31,1.3,0,,tyger-goslin-1
750,Danny Gray,SMU,American,8,3,30,10.0,2,3.8,33,448,13.6,4,56.0,36,478,13.3,6,,danny-gray-1
751,Jalen John,Arizona,Pac-12,2,4,30,7.5,0,15.0,3,24,8.0,0,12.0,7,54,7.7,0,,jalen-john-6
752,Jonzell Norrils,Akron,MAC,2,7,30,4.3,1,15.0,2,32,16.0,0,16.0,9,62,6.9,1,,jonzell-norrils-1
753,Jordan Griffin,Louisiana,Sun Belt,1,7,30,4.3,0,30.0,0,0,,0,0.0,7,30,4.3,0,,jordan-griffin-3
754,Lexington Joseph,Florida International,CUSA,3,8,30,3.8,0,10.0,2,7,3.5,0,2.3,10,37,3.7,0,,lexington-joseph-1
755,Quadry Jones,UCF,American,2,3,30,10.0,0,15.0,0,0,,0,0.0,3,30,10.0,0,,quadry-jones-1
756,Rahmir Johnson,Nebraska,Big Ten,6,8,30,3.8,1,5.0,6,33,5.5,0,5.5,14,63,4.5,1,,rahmir-johnson-1
757,Smoke Harris,Louisiana Tech,CUSA,8,5,30,6.0,1,3.8,39,304,7.8,4,38.0,44,334,7.6,5,,smoke-harris-1
758,Austin Aune,North Texas,CUSA,8,27,29,1.1,2,3.6,0,0,,0,0.0,27,29,1.1,2,,austin-aune-1
759,Bo Gross,Air Force,MWC,4,9,29,3.2,1,7.3,0,0,,0,0.0,9,29,3.2,1,,bo-gross-1
760,Iverson Clement,Florida,SEC,5,5,29,5.8,0,5.8,0,0,,0,0.0,5,29,5.8,0,,iverson-clement-1
761,Joel Dublanko,Cincinnati,American,10,1,29,29.0,0,2.9,0,0,,0,0.0,1,29,29.0,0,,joel-dublanko-1
762,Justin Ibieta,Tulane,American,2,3,29,9.7,0,14.5,0,0,,0,0.0,3,29,9.7,0,,justin-ibieta-1
763,Kevaris Thomas,Western Kentucky,CUSA,3,24,29,1.2,1,9.7,0,0,,0,0.0,24,29,1.2,1,,kevaris-thomas-1
764,Omarion Dollison,South Florida,American,9,2,29,14.5,0,3.2,21,272,13.0,1,30.2,23,301,13.1,1,,omarion-dollison-1
765,Reikan Donaldson,Army,Ind,10,1,29,29.0,0,2.9,4,57,14.3,1,5.7,5,86,17.2,1,,reikan-donaldson-1
766,Aveon Smith,Miami (OH),MAC,1,3,28,9.3,0,28.0,0,0,,0,0.0,3,28,9.3,0,,aveon-smith-1
767,Gavin Williams,Iowa,Big Ten,1,8,28,3.5,0,28.0,0,0,,0,0.0,8,28,3.5,0,,gavin-williams-1
768,Isiah Cox,Ohio,MAC,3,1,28,28.0,0,9.3,7,142,20.3,1,47.3,8,170,21.3,1,,isiah-cox-1
769,JD Spielman,TCU,Big 12,3,4,28,7.0,0,9.3,5,56,11.2,0,18.7,9,84,9.3,0,,jd-spielman-1
770,Josh Edwards,Arkansas State,Sun Belt,3,6,28,4.7,0,9.3,0,0,,0,0.0,6,28,4.7,0,,josh-edwards-1
771,Kadari Johnson,UTSA,CUSA,1,2,28,14.0,0,28.0,0,0,,0,0.0,2,28,14.0,0,,kadari-johnson-1
772,Reynaldo Flores,UTEP,CUSA,7,4,28,7.0,0,4.0,1,10,10.0,0,1.4,5,38,7.6,0,,reynaldo-flores-1
773,D'Wayne Eskridge,Western Michigan,MAC,6,1,27,27.0,0,4.5,34,784,23.1,8,130.7,35,811,23.2,8,,dwayne-eskridge-1
774,Gavin Beerup,Wyoming,MWC,2,5,27,5.4,0,13.5,0,0,,0,0.0,5,27,5.4,0,,gavin-beerup-1
775,Harlan Dixon,Louisiana Tech,CUSA,8,9,27,3.0,0,3.4,3,16,5.3,0,2.0,12,43,3.6,0,,harlan-dixon-1
776,Jalen Cropper,Fresno State,MWC,6,4,27,6.8,0,4.5,37,520,14.1,5,86.7,41,547,13.3,5,,jalen-cropper-1
777,Tyrice Richie,Northern Illinois,MAC,6,6,27,4.5,0,4.5,53,597,11.3,4,99.5,59,624,10.6,4,,tyrice-richie-1
778,Anthony Russo,Temple,American,4,22,26,1.2,2,6.5,0,0,,0,0.0,22,26,1.2,2,,anthony-russo-3
779,Aron Cruickshank,Rutgers,Big Ten,9,4,26,6.5,0,2.9,37,239,6.5,1,26.6,41,265,6.5,1,,aron-cruickshank-1
780,Chase Jasmin,San Diego State,MWC,1,5,26,5.2,0,26.0,0,0,,0,0.0,5,26,5.2,0,,chase-jasmin-1
781,Jack Abraham,Southern Mississippi,CUSA,5,29,26,0.9,0,5.2,0,0,,0,0.0,29,26,0.9,0,,jack-abraham-1
782,Jacolby Criswell,North Carolina,ACC,6,9,26,2.9,0,4.3,0,0,,0,0.0,9,26,2.9,0,,jacolby-criswell-1
783,Tayon Fleet-Davis,Maryland,Big Ten,1,10,26,2.6,0,26.0,1,17,17.0,0,17.0,11,43,3.9,0,,tayon-fleet-davis-1
784,Weston Eget,New Mexico State,Ind,1,5,26,5.2,0,26.0,0,0,,0,0.0,5,26,5.2,0,,weston-eget-1
785,Darrian Felix,South Florida,American,3,10,25,2.5,0,8.3,3,14,4.7,0,4.7,13,39,3.0,0,,darrian-felix-1
786,Dee Beckwith,Tennessee,SEC,3,3,25,8.3,0,8.3,0,0,,0,0.0,3,25,8.3,0,,dee-beckwith-1
787,Jojo Dorceus,Memphis,American,11,1,25,25.0,0,2.3,1,2,2.0,1,0.2,2,27,13.5,1,,jojo-dorceus-1
788,Joseph Dorceus,Memphis,American,9,1,25,25.0,0,2.8,1,2,2.0,1,0.2,2,27,13.5,1,,joseph-dorceus-1
789,Lindell Stone,Virginia,ACC,6,8,25,3.1,0,4.2,1,-3,-3.0,0,-0.5,9,22,2.4,0,,lindell-stone-1
790,Logan Bonner,Arkansas State,Sun Belt,11,34,25,0.7,0,2.3,1,17,17.0,0,1.5,35,42,1.2,0,,logan-bonner-1
791,Luke Larsen,East Carolina,American,5,1,25,25.0,0,5.0,0,0,,0,0.0,1,25,25.0,0,,luke-larsen-1
792,Michael Penix Jr.,Indiana,Big Ten,6,18,25,1.4,2,4.2,0,-13,,0,-2.2,18,12,0.7,2,,michael-penix-jr-1
793,Perry Olsen,Navy,American,1,10,25,2.5,0,25.0,0,0,,0,0.0,10,25,2.5,0,,perry-olsen-1
794,Taisun Phommachanh,Clemson,ACC,4,7,25,3.6,0,6.3,0,0,,0,0.0,7,25,3.6,0,,taisun-phommachanh-1
795,Trae Allen,Western Michigan,MAC,2,9,25,2.8,0,12.5,0,0,,0,0.0,9,25,2.8,0,,trae-allen-1
796,Tre Tucker,Cincinnati,American,10,4,25,6.3,0,2.5,18,236,13.1,3,23.6,22,261,11.9,3,,tre-tucker-1
797,Tyson Mobley,Coastal Carolina,Sun Belt,5,2,25,12.5,0,5.0,2,9,4.5,0,1.8,4,34,8.5,0,,tyson-mobley-1
798,Andrew Marty,Northwestern,Big Ten,4,5,24,4.8,0,6.0,1,12,12.0,0,3.0,6,36,6.0,0,,andrew-marty-1
799,Chase Jones,Western Kentucky,CUSA,2,4,24,6.0,1,12.0,0,0,,0,0.0,4,24,6.0,1,,chase-jones-3
800,Damarius Good,UCF,American,10,4,24,6.0,0,2.4,2,22,11.0,0,2.2,6,46,7.7,0,,damarius-good-1
801,Jacquez Stuart,Toledo,MAC,4,3,24,8.0,0,6.0,0,0,,0,0.0,3,24,8.0,0,,jacquez-stuart-1
802,Jay Warren,Navy,American,10,1,24,24.0,0,2.4,0,0,,0,0.0,1,24,24.0,0,,jay-warren-2
803,John Tank Miller,South Alabama,Sun Belt,5,5,24,4.8,0,4.8,0,0,,0,0.0,5,24,4.8,0,,john-tank-miller-1
804,Knox Kadum,Virginia Tech,ACC,1,6,24,4.0,0,24.0,0,0,,0,0.0,6,24,4.0,0,,knox-kadum-1
805,Ronald Thompkins,Nebraska,Big Ten,2,5,24,4.8,0,12.0,1,10,10.0,0,5.0,6,34,5.7,0,,ronald-thompkins-1
806,Isaiah Connelly,Coastal Carolina,Sun Belt,1,6,23,3.8,0,23.0,0,0,,0,0.0,6,23,3.8,0,,isaiah-connelly-1
807,Jack Miller III,Ohio State,Big Ten,2,2,23,11.5,1,11.5,0,0,,0,0.0,2,23,11.5,1,,jack-miller-iii-1
808,Jeremiah Haydel,Texas State,Sun Belt,12,3,23,7.7,0,1.9,40,408,10.2,4,34.0,43,431,10.0,4,,jeremiah-haydel-1
809,Jordan Watkins,Louisville,ACC,8,1,23,23.0,1,2.9,8,57,7.1,0,7.1,9,80,8.9,1,,jordan-watkins-2
810,Micaleous Elder,Charlotte,CUSA,6,8,23,2.9,2,3.8,22,264,12.0,2,44.0,30,287,9.6,4,,micaleous-elder-1
811,Tommy Devito,Syracuse,ACC,4,43,23,0.5,0,5.8,0,0,,0,0.0,43,23,0.5,0,,tommy-devito-1
812,Billy Kemp,Virginia,ACC,10,6,22,3.7,0,2.2,67,644,9.6,1,64.4,73,666,9.1,1,,billy-kemp-2
813,Brandon Walters,Army,Ind,12,5,22,4.4,0,1.8,5,33,6.6,0,2.8,10,55,5.5,0,,brandon-walters-1
814,Charleston Rambo,Oklahoma,Big 12,10,2,22,11.0,0,2.2,25,312,12.5,3,31.2,27,334,12.4,3,,charleston-rambo-1
815,Dennis Grosel,Boston College,ACC,3,7,22,3.1,0,7.3,0,0,,0,0.0,7,22,3.1,0,,dennis-grosel-1
816,DJ England-Chisolm,Middle Tennessee State,CUSA,9,6,22,3.7,0,2.4,14,172,12.3,2,19.1,20,194,9.7,2,,dj-england-chisolm-1
817,Grant Gunnell,Arizona,Pac-12,4,23,22,1.0,0,5.5,0,0,,0,0.0,23,22,1.0,0,,grant-gunnell-1
818,Jack Westover,Washington,Pac-12,4,5,22,4.4,0,5.5,1,9,9.0,0,2.3,6,31,5.2,0,,jack-westover-1
819,Khaleb Hood,Georgia Southern,Sun Belt,13,4,22,5.5,0,1.7,15,224,14.9,2,17.2,19,246,12.9,2,,khaleb-hood-1
820,Lachlan Wilson,Tulsa,American,9,1,22,22.0,0,2.4,0,0,,0,0.0,1,22,22.0,0,,lachlan-wilson-1
821,Malik Staples,Western Kentucky,CUSA,11,7,22,3.1,1,2.0,0,0,,0,0.0,7,22,3.1,1,,malik-staples-1
822,Rasheen Ali,Marshall,CUSA,6,5,22,4.4,0,3.7,0,0,,0,0.0,5,22,4.4,0,,rasheen-ali-1
823,Tyrone Tracy Jr.,Iowa,Big Ten,8,2,22,11.0,0,2.8,14,154,11.0,1,19.3,16,176,11.0,1,,tyrone-tracy-jr-1
824,Anthony Watkins,Tulsa,American,8,7,21,3.0,0,2.6,0,0,,0,0.0,7,21,3.0,0,,anthony-watkins-3
825,Baylor Romney,BYU,Ind,7,7,21,3.0,0,3.0,0,0,,0,0.0,7,21,3.0,0,,baylor-romney-1
826,Brannon Spector,Clemson,ACC,11,2,21,10.5,0,1.9,16,136,8.5,0,12.4,18,157,8.7,0,,brannon-spector-1
827,Cam Roberson,Massachusetts,Ind,4,11,21,1.9,0,5.3,1,10,10.0,0,2.5,12,31,2.6,0,,cam-roberson-1
828,Dazz Newsome,North Carolina,ACC,12,2,21,10.5,1,1.8,54,684,12.7,6,57.0,56,705,12.6,7,,dazz-newsome-1
829,Jack Plummer,Purdue,Big Ten,3,16,21,1.3,1,7.0,0,0,,0,0.0,16,21,1.3,1,,jack-plummer-1
830,James Graham,Georgia Tech,ACC,2,6,21,3.5,0,10.5,0,0,,0,0.0,6,21,3.5,0,,james-graham-1
831,Jay Bramblett,Notre Dame,ACC,12,2,21,10.5,0,1.8,0,0,,0,0.0,2,21,10.5,0,,jay-bramblett-1
832,Travis Tisdale,Kentucky,SEC,7,6,21,3.5,0,3.0,0,0,,0,0.0,6,21,3.5,0,,travis-tisdale-1
833,Cade Ballard,Army,Ind,3,9,20,2.2,1,6.7,0,0,,0,0.0,9,20,2.2,1,,cade-ballard-1
834,Cade Fennegan,Boise State,MWC,3,9,20,2.2,0,6.7,0,0,,0,0.0,9,20,2.2,0,,cade-fennegan-1
835,Chabastin Taylor,Kansas State,Big 12,10,1,20,20.0,0,2.0,19,293,15.4,1,29.3,20,313,15.7,1,,chabastin-taylor-1
836,Connor Bazelak,Missouri,SEC,10,44,20,0.5,2,2.0,0,0,,0,0.0,44,20,0.5,2,,connor-bazelak-1
837,Eli Pancol,Duke,ACC,11,4,20,5.0,1,1.8,24,241,10.0,1,21.9,28,261,9.3,2,,eli-pancol-1
838,Jack Lindsey,Arkansas,SEC,5,1,20,20.0,0,4.0,0,0,,0,0.0,1,20,20.0,0,,jack-lindsey-1
839,Jalon Daniels,Kansas,Big 12,7,73,20,0.3,3,2.9,0,0,,0,0.0,73,20,0.3,3,,jalon-daniels-1
840,J.C. Santana,Tulsa,American,9,2,20,10.0,0,2.2,34,544,16.0,4,60.4,36,564,15.7,4,,jc-santana-1
841,Maleek Williams,Florida International,CUSA,3,5,20,4.0,0,6.7,1,2,2.0,0,0.7,6,22,3.7,0,,maleek-williams-1
842,Rodney Thompson,Northern Illinois,MAC,2,6,20,3.3,1,10.0,0,0,,0,0.0,6,20,3.3,1,,rodney-thompson-2
843,Todd Hudson,Oklahoma,Big 12,2,8,20,2.5,0,10.0,0,0,,0,0.0,8,20,2.5,0,,todd-hudson-1
844,Tyler Crowe,Boise State,MWC,6,5,20,4.0,0,3.3,1,15,15.0,0,2.5,6,35,5.8,0,,tyler-crowe-1
845,Tyler Scott,Cincinnati,American,10,1,20,20.0,0,2.0,3,20,6.7,0,2.0,4,40,10.0,0,,tyler-scott-3
846,Branden Mack,Temple,American,7,4,19,4.8,0,2.7,26,291,11.2,3,41.6,30,310,10.3,3,,branden-mack-1
847,Braydon Johnson,Oklahoma State,Big 12,11,1,19,19.0,0,1.7,20,248,12.4,1,22.5,21,267,12.7,1,,braydon-johnson-1
848,Devon High,Navy,American,9,2,19,9.5,0,2.1,1,4,4.0,0,0.4,3,23,7.7,0,,devon-high-1
849,Gerry Bohanon,Baylor,Big 12,2,4,19,4.8,0,9.5,0,0,,0,0.0,4,19,4.8,0,,gerry-bohanon-1
850,Jordan Blackman,Army,Ind,3,2,19,9.5,1,6.3,0,0,,0,0.0,2,19,9.5,1,,jordan-blackman-1
851,Jordan Gidrey,Air Force,MWC,6,11,19,1.7,0,3.2,0,0,,0,0.0,11,19,1.7,0,,jordan-gidrey-1
852,Odunayo Seriki,South Florida,American,4,6,19,3.2,0,4.8,0,0,,0,0.0,6,19,3.2,0,,odunayo-seriki-1
853,Ontario Russell,Miami (OH),MAC,3,14,19,1.4,0,6.3,0,0,,0,0.0,14,19,1.4,0,,ontario-russell-1
854,Phat Watts,Tulane,American,12,5,19,3.8,1,1.6,17,217,12.8,0,18.1,22,236,10.7,1,,phat-watts-1
855,Terrance Gipson,SMU,American,4,7,19,2.7,1,4.8,0,0,,0,0.0,7,19,2.7,1,,terrance-gipson-1
856,Will Drawdy,Wake Forest,ACC,4,4,19,4.8,1,4.8,0,0,,0,0.0,4,19,4.8,1,,will-drawdy-1
857,Ahmani Marshall,Wake Forest,ACC,2,6,18,3.0,0,9.0,0,0,,0,0.0,6,18,3.0,0,,ahmani-marshall-1
858,Alante Brown,Nebraska,Big Ten,8,1,18,18.0,0,2.3,3,41,13.7,0,5.1,4,59,14.8,0,,alante-brown-1
859,Ben Peterson,Air Force,MWC,6,1,18,18.0,0,3.0,3,95,31.7,1,15.8,4,113,28.3,1,,ben-peterson-1
860,Bradrick Shaw,California,Pac-12,3,11,18,1.6,1,6.0,0,0,,0,0.0,11,18,1.6,1,,bradrick-shaw-1
861,Devin Chandler,Wisconsin,Big Ten,4,1,18,18.0,0,4.5,2,28,14.0,0,7.0,3,46,15.3,0,,devin-chandler-1
862,DJ Smith,Eastern Michigan,MAC,4,18,18,1.0,0,4.5,3,26,8.7,1,6.5,21,44,2.1,1,,dj-smith-2
863,Gabe Montgomery,Appalachian State,Sun Belt,8,2,18,9.0,0,2.3,0,0,,0,0.0,2,18,9.0,0,,gabe-montgomery-1
864,Jake Haener,Fresno State,MWC,6,57,18,0.3,3,3.0,0,0,,0,0.0,57,18,0.3,3,,jake-haener-1
865,Jeremy Hunt,Louisiana-Monroe,Sun Belt,7,35,18,0.5,1,2.6,0,0,,0,0.0,35,18,0.5,1,,jeremy-hunt-1
866,Jerney Jones,Missouri,SEC,10,4,18,4.5,0,1.8,0,0,,0,0.0,4,18,4.5,0,,jerney-jones-1
867,Khalil McClain,Troy,Sun Belt,11,2,18,9.0,0,1.6,32,383,12.0,6,34.8,34,401,11.8,6,,khalil-mcclain-1
868,Kody Epps,BYU,Ind,6,2,18,9.0,0,3.0,5,47,9.4,0,7.8,7,65,9.3,0,,kody-epps-1
869,Adam Korsak,Rutgers,Big Ten,9,1,17,17.0,0,1.9,0,0,,0,0.0,1,17,17.0,0,,adam-korsak-1
870,Ben Skowronek,Notre Dame,ACC,11,2,17,8.5,1,1.5,29,439,15.1,5,39.9,31,456,14.7,6,,ben-skowronek-1
871,D'Wan Mathis,Georgia,SEC,4,18,17,0.9,0,4.3,0,0,,0,0.0,18,17,0.9,0,,dwan-mathis-1
872,Evan Johnson,North Texas,CUSA,2,6,17,2.8,0,8.5,0,0,,0,0.0,6,17,2.8,0,,evan-johnson-1
873,Jacardia Wright,Kansas State,Big 12,4,6,17,2.8,0,4.3,0,0,,0,0.0,6,17,2.8,0,,jacardia-wright-1
874,Jacob Copeland,Florida,SEC,11,1,17,17.0,0,1.5,23,435,18.9,3,39.5,24,452,18.8,3,,jacob-copeland-1
875,Jarrett Guarantano,Tennessee,SEC,7,41,17,0.4,4,2.4,0,0,,0,0.0,41,17,0.4,4,,jarrett-guarantano-1
876,Jayden Reed,Michigan State,Big Ten,7,6,17,2.8,0,2.4,33,407,12.3,3,58.1,39,424,10.9,3,,jayden-reed-1
877,Jerry Howard,Georgia Tech,ACC,10,3,17,5.7,0,1.7,1,8,8.0,0,0.8,4,25,6.3,0,,jerry-howard-2
878,Jonah White,Baylor,Big 12,2,5,17,3.4,0,8.5,9,63,7.0,0,31.5,14,80,5.7,0,,jonah-white-1
879,Kurtis Rourke,Ohio,MAC,3,14,17,1.2,0,5.7,0,0,,0,0.0,14,17,1.2,0,,kurtis-rourke-1
880,Marvin Mims,Oklahoma,Big 12,11,2,17,8.5,0,1.5,37,610,16.5,9,55.5,39,627,16.1,9,,marvin-mims-1
881,Shocky Jacques-Louis,Pitt,ACC,10,5,17,3.4,0,1.7,26,327,12.6,0,32.7,31,344,11.1,0,,shocky-jacques-louis-1
882,Taron Keith,Bowling Green,MAC,1,4,17,4.3,0,17.0,0,0,,0,0.0,4,17,4.3,0,,taron-keith-1
883,Tylan Knight,Ole Miss,SEC,10,5,17,3.4,0,1.7,2,9,4.5,0,0.9,7,26,3.7,0,,tylan-knight-1
884,Xavier Johnson,Ohio State,Big Ten,6,4,17,4.3,0,2.8,0,0,,0,0.0,4,17,4.3,0,,xavier-johnson-2
885,Christian Parrish,Army,Ind,3,5,16,3.2,0,5.3,0,0,,0,0.0,5,16,3.2,0,,christian-parrish-1
886,CJ Harris,Ohio,MAC,1,3,16,5.3,0,16.0,0,0,,0,0.0,3,16,5.3,0,,cj-harris-2
887,Darius Lewis,Georgia Southern,Sun Belt,11,1,16,16.0,0,1.5,3,19,6.3,0,1.7,4,35,8.8,0,,darius-lewis-1
888,Earnest Crownover,Texas A&M,SEC,4,3,16,5.3,0,4.0,0,0,,0,0.0,3,16,5.3,0,,earnest-crownover-1
889,Jairus Grissom,Eastern Michigan,MAC,2,5,16,3.2,0,8.0,0,0,,0,0.0,5,16,3.2,0,,jairus-grissom-1
890,Jake Bailey,Rice,CUSA,5,2,16,8.0,0,3.2,23,276,12.0,2,55.2,25,292,11.7,2,,jake-bailey-2
891,Jayden Harrison,Vanderbilt,SEC,9,1,16,16.0,0,1.8,8,20,2.5,0,2.2,9,36,4.0,0,,jayden-harrison-1
892,Kaylon Geiger,Troy,Sun Belt,11,4,16,4.0,0,1.5,64,752,11.8,3,68.4,68,768,11.3,3,,kaylon-geiger-1
893,Marco Lee,Virginia Tech,ACC,1,3,16,5.3,0,16.0,0,0,,0,0.0,3,16,5.3,0,,marco-lee-1
894,Marquez Stevenson,Houston,American,5,3,16,5.3,0,3.2,20,307,15.4,4,61.4,23,323,14.0,4,,marquez-stevenson-1
895,Shamar Garrett,San Jose State,MWC,7,3,16,5.3,0,2.3,4,35,8.8,0,5.0,7,51,7.3,0,,shamar-garrett-1
896,T.J. Simmons,West Virginia,Big 12,8,2,16,8.0,0,2.0,23,401,17.4,4,50.1,25,417,16.7,4,,tj-simmons-4
897,Velus Jones Jr.,Tennessee,SEC,10,3,16,5.3,0,1.6,22,280,12.7,3,28.0,25,296,11.8,3,,velus-jones-jr-1
898,A.J. Henning,Michigan,Big Ten,6,3,15,5.0,0,2.5,6,59,9.8,0,9.8,9,74,8.2,0,,aj-henning-1
899,Ben Brittain,Air Force,MWC,2,4,15,3.8,0,7.5,0,0,,0,0.0,4,15,3.8,0,,ben-brittain-1
900,Brennan Presley,Oklahoma State,Big 12,11,2,15,7.5,1,1.4,7,125,17.9,3,11.4,9,140,15.6,4,,brennan-presley-1
901,Chase Wolf,Wisconsin,Big Ten,3,4,15,3.8,0,5.0,0,0,,0,0.0,4,15,3.8,0,,chase-wolf-1
902,Deondre Jackson,Texas A&M,SEC,1,2,15,7.5,0,15.0,0,0,,0,0.0,2,15,7.5,0,,deondre-jackson-1
903,Gayflor Flomo,Kansas,Big 12,9,6,15,2.5,0,1.7,0,0,,0,0.0,6,15,2.5,0,,gayflor-flomo-1
904,Gunner Romney,BYU,Ind,10,6,15,2.5,1,1.5,39,767,19.7,2,76.7,45,782,17.4,3,,gunner-romney-1
905,Jahmir Smith,Notre Dame,ACC,1,5,15,3.0,0,15.0,0,0,,0,0.0,5,15,3.0,0,,jahmir-smith-1
906,Javon McKinley,Notre Dame,ACC,12,1,15,15.0,0,1.3,42,717,17.1,3,59.8,43,732,17.0,3,,javon-mckinley-1
907,Josh Ali,Kentucky,SEC,11,1,15,15.0,0,1.4,54,473,8.8,1,43.0,55,488,8.9,1,,josh-ali-1
908,Layne Hatcher,Arkansas State,Sun Belt,11,43,15,0.3,0,1.4,0,0,,0,0.0,43,15,0.3,0,,layne-hatcher-1
909,Masen Wake,BYU,Ind,12,5,15,3.0,2,1.3,8,114,14.3,1,9.5,13,129,9.9,3,,masen-wake-1
910,Michael Lindauer,Cincinnati,American,2,2,15,7.5,0,7.5,0,0,,0,0.0,2,15,7.5,0,,michael-lindauer-1
911,Mike Wright,Vanderbilt,SEC,6,14,15,1.1,1,2.5,0,0,,0,0.0,14,15,1.1,1,,mike-wright-8
912,Seth Boomer,Tulsa,American,2,4,15,3.8,0,7.5,0,0,,0,0.0,4,15,3.8,0,,seth-boomer-1
913,Tyler Lytle,Colorado,Pac-12,2,1,15,15.0,0,7.5,0,0,,0,0.0,1,15,15.0,0,,tyler-lytle-1
914,Calvin Austin III,Memphis,American,11,2,14,7.0,0,1.3,63,1053,16.7,11,95.7,65,1067,16.4,11,,calvin-austin-iii-1
915,Chad Alexander,New Mexico,MWC,6,3,14,4.7,0,2.3,5,10,2.0,0,1.7,8,24,3.0,0,,chad-alexander-4
