Age,School,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,Agility_3cone,Shuttle,BMI,Position,Drafted,Round,Pick
23,Kentucky,1.9558,139.2528576,5.51,64.77,21,254,8.09,4.84,36.40451357,C,No,,
22,Connecticut,1.8288,92.98643585,4.63,82.55,9,299.72,NA,NA,27.80271293,WR,No,,
21,Temple,1.778,86.1825503,4.62,81.28,11,294.64,NA,NA,27.26188166,RB,No,,
22,Michigan,1.8542,85.27536556,4.6,80.01,5,289.56,6.94,4.56,24.80335541,CB,No,,
21,Florida St.,1.8288,106.1406146,4.75,71.12,24,281.94,7.65,4.45,31.73577964,FB,No,,
22,Louisville,1.905,88.45051215,4.51,91.44,NA,330.2,NA,NA,24.37307876,WR,No,,
22,Michigan,1.8034,101.1510985,NA,73.66,22,274.32,7.3,4.56,31.10186794,RB,No,,
22,Arkansas,2.0828,140.1600423,5.42,66.04,NA,246.38,7.61,5.01,32.30941406,OT,No,,
22,Penn St.,1.905,118.3876086,4.9,71.12,20,266.7,7.21,4.41,32.6224285,DE,No,,
22,Wisconsin,1.7526,80.28584949,4.51,88.9,10,304.8,6.92,4.02,26.13806251,CB,No,,
21,Texas A&M,1.9558,110.2229459,4.69,71.12,17,307.34,7.46,4.33,28.81529901,WR,No,,
22,Clemson,1.778,87.54332741,4.61,78.74,13,294.64,7.19,4.49,27.69233242,WR,No,,
23,Baylor,1.905,96.61517481,NA,NA,NA,NA,NA,NA,26.62290142,QB,No,,
23,Central Michigan,1.905,103.4190604,4.93,68.58,NA,266.7,7.23,4.47,28.49775363,QB,No,,
21,Florida St.,1.8288,85.72895793,4.65,80.01,12,289.56,6.93,4.46,25.63274509,WR,No,,
21,Mississippi St.,1.8542,96.61517481,4.51,88.9,10,287.02,6.99,4.28,28.10167395,WR,No,,
23,USC,1.8542,97.97595192,NA,67.31,8,284.48,7.22,4.54,28.49747217,WR,No,,
NA,Air Force,1.905,99.7903214,4.62,80.01,13,304.8,6.77,4.46,27.49783245,WR,No,,
21,Idaho,1.905,97.06876718,NA,NA,NA,NA,NA,NA,26.74789156,P,No,,
21,Indiana,1.7272,92.98643585,4.76,77.47,16,294.64,7.18,4.46,31.16982349,RB,No,,
NA,Stanford,1.8288,87.54332741,4.42,92.71,NA,327.66,6.77,4.19,26.17523705,WR,No,,
22,Louisville,1.8288,84.36818082,4.6,78.74,11,292.1,7,4.39,25.22587612,WR,No,,
NA,Texas-El Paso,1.9304,119.7483857,4.97,71.12,18,276.86,7.55,4.59,32.13475918,TE,No,,
24,Illinois,1.905,109.7693535,4.64,76.2,23,312.42,7.06,4.37,30.24761569,OLB,No,,
22,Old Dominion,1.8796,99.33672903,4.55,91.44,14,320.04,7.11,4.29,28.11764754,WR,No,,
23,Pittsburgh,1.9558,114.7588696,4.84,68.58,17,284.48,7.37,4.45,30.00111379,TE,No,,
NA,West Virginia,1.905,135.1705263,NA,NA,24,NA,NA,NA,37.24706395,C,No,,
22,Wisconsin,1.8034,96.61517481,4.65,88.9,14,304.8,6.99,4.34,29.70716534,RB,No,,
22,West Virginia,1.8542,121.5627552,4.83,77.47,27,279.4,NA,NA,35.35797473,DE,No,,
NA,California,1.8796,110.2229459,5.3,64.77,NA,251.46,NA,NA,31.19903357,LS,No,,
NA,Texas A&M,1.8034,90.26488163,NA,110.49,18,337.82,NA,NA,27.7545817,WR,No,,
23,Illinois,1.8288,105.2334298,4.78,83.82,18,294.64,NA,4.38,31.46453366,ILB,No,,
22,Arkansas,1.8288,86.1825503,4.74,76.2,10,284.48,6.85,4.12,25.76836808,WR,No,,
23,Memphis,1.778,85.72895793,4.62,87.63,18,304.8,NA,NA,27.11839807,CB,No,,
NA,Washington,1.8796,120.6555704,NA,NA,24,NA,NA,NA,34.15202852,DE,No,,
NA,Washington St.,1.8034,85.72895793,4.56,74.93,11,297.18,7.01,4.2,26.3598791,WR,No,,
21,USC,1.905,151.4998516,5.84,62.23,NA,243.84,8.51,5.38,41.74670926,OG,No,,
21,Tulsa,1.7526,87.08973504,4.55,82.55,11,302.26,7.23,4.43,28.35315255,WR,No,,
22,Colorado,1.905,105.2334298,5.08,68.58,NA,266.7,7.32,4.45,28.99771422,QB,No,,
NA,Maryland,1.7018,81.6466266,NA,NA,15,NA,NA,NA,28.19169622,CB,No,,
23,Minnesota,1.905,102.5118756,4.93,87.63,NA,312.42,6.96,4.25,28.24777333,QB,No,,
24,BYU,1.8796,113.8516849,NA,83.82,23,299.72,7,4.32,32.22616225,ILB,No,,
20,Akron,1.8796,102.5118756,4.6,88.9,16,317.5,6.87,4.12,29.01638514,WR,No,,
23,Oklahoma St.,1.8288,85.72895793,4.52,87.63,19,304.8,NA,NA,25.63274509,CB,No,,
NA,Texas A&M,1.8542,99.33672903,4.54,90.17,NA,317.5,7.04,4.14,28.8932704,QB,No,,
21,Louisville,1.8288,105.6870222,4.92,74.93,23,284.48,7.28,4.56,31.60015665,ILB,No,,
22,Notre Dame,1.9812,143.3351889,5.33,52.07,22,NA,NA,NA,36.51709191,DT,No,,
21,Clemson,1.8288,93.44002822,4.6,83.82,19,302.26,6.9,4.2,27.93833592,SS,No,,
25,Ohio St.,1.8034,87.99691978,4.92,NA,NA,NA,NA,NA,27.0572304,P,No,,
NA,Colorado St.,1.8288,96.16158244,NA,NA,NA,NA,NA,NA,28.75207386,P,No,,
22,North Carolina,1.9304,100.2439138,4.58,95.25,NA,302.26,6.95,4.14,26.90068856,WR,No,,
22,Louisville,1.9304,112.0373154,NA,NA,20,NA,NA,NA,30.06547545,TE,No,,
22,Arkansas,1.8542,96.16158244,4.64,NA,16,NA,NA,NA,27.96974121,WR,No,,
23,Texas A&M,1.905,144.2423737,5.35,50.8,24,231.14,8.08,5,39.7468669,OG,No,,
NA,Auburn,1.8034,92.98643585,NA,NA,20,NA,NA,NA,28.59140326,FS,No,,
NA,Louisville,1.8796,107.0477993,4.72,86.36,NA,314.96,7.4,4.5,30.30029598,OLB,No,,
NA,Virginia Tech,1.905,105.2334298,4.8,67.31,NA,284.48,NA,4.41,28.99771422,QB,No,,
23,Syracuse,1.8542,94.34721296,4.49,78.74,14,320.04,6.95,4.32,27.44201024,WR,No,,
22,Arkansas,1.8796,108.8621688,4.79,74.93,18,292.1,6.8,4.25,30.81386032,ILB,No,,
22,Virginia Tech,1.905,116.5732391,4.88,77.47,NA,292.1,7.38,4.58,32.12246791,DE,No,,
23,LSU,1.8542,91.62565874,4.57,77.47,NA,294.64,7.29,4.55,26.65041379,WR,No,,
23,Colorado St.,1.8796,106.594207,4.91,77.47,11,279.4,7.18,4.38,30.1719049,ILB,No,,
21,USC,1.8542,94.34721296,NA,NA,21,NA,NA,NA,27.44201024,RB,No,,
22,Washington,1.905,112.0373154,4.55,81.28,17,294.64,7.09,4.47,30.87256643,TE,No,,
23,TCU,1.9304,133.8097492,4.81,NA,34,NA,NA,NA,35.90815893,OG,No,,
22,Wisconsin,1.778,99.7903214,4.68,72.39,19,292.1,NA,NA,31.56638929,RB,No,,
21,Nebraska,1.905,109.3157612,4.68,NA,19,NA,NA,NA,30.12262555,TE,No,,
23,Michigan St.,1.8796,102.5118756,NA,80.01,20,294.64,NA,NA,29.01638514,ILB,No,,
21,Miami (OH),1.9558,143.3351889,NA,63.5,23,246.38,NA,NA,37.47174687,OT,No,,
23,San Diego St.,1.9558,123.830717,NA,71.12,17,269.24,7.9,4.84,32.37274334,OT,No,,
22,Oregon,1.9812,115.6660544,NA,86.36,24,NA,NA,NA,29.46790645,TE,No,,
23,Mississippi,1.9304,123.830717,4.94,86.36,19,292.1,7.24,4.44,33.23026233,DE,No,,
22,Michigan,1.9812,149.2318897,5.04,71.12,25,259.08,7.85,4.9,38.01937734,OG,No,,
22,LSU,1.9558,113.3980925,4.82,80.01,20,307.34,7.2,4.37,29.64536936,OLB,No,,
22,Clemson,1.8288,107.9549841,NA,74.93,20,281.94,7.02,4.43,32.2782716,ILB,No,,
23,Arkansas,1.905,95.2543977,NA,NA,NA,NA,NA,NA,26.24793097,P,No,,
21,Mississippi,1.905,89.35769689,4.42,87.63,8,312.42,6.73,4.14,24.62305906,WR,No,,
NA,Charleston Southern,1.905,136.5313034,5.23,69.85,24,271.78,8.13,4.9,37.6220344,OG,No,,
NA,Oregon St.,1.7272,80.73944186,4.54,81.28,9,297.18,6.83,4.22,27.06452967,WR,No,,
NA,East. Washington,1.8542,92.07925111,4.68,86.36,9,317.5,6.73,4.21,26.78234653,WR,No,,
NA,Shepherd,1.905,115.212462,4.7,73.66,23,299.72,NA,NA,31.74749746,TE,No,,
NA,Baylor,1.8034,82.55381134,4.41,93.98,13,302.26,NA,NA,25.38358728,WR,No,,
NA,Miami (FL),1.8542,98.88313666,4.64,88.9,19,309.88,NA,NA,28.76133766,SS,No,,
NA,Illinois,1.8796,136.5313034,NA,NA,23,NA,NA,NA,38.64571649,DT,No,,
NA,Indiana (PA),1.8796,146.0567431,5.36,62.23,26,251.46,8.02,4.88,41.34192926,OG,No,,
NA,Florida,1.905,120.2019781,4.89,67.31,16,276.86,7.36,4.46,33.12238909,DE,No,,
NA,Bucknell,2.0066,144.2423737,5.45,68.58,18,269.24,7.57,4.69,35.82376644,OT,No,,
NA,Tenn-Chattanooga,1.905,122.9235323,NA,NA,NA,NA,NA,NA,33.87232997,DE,No,,
NA,Tennessee St.,1.9304,144.2423737,4.98,72.39,23,274.32,NA,NA,38.7077781,OG,No,,
NA,Lindenwood,1.8034,109.7693535,4.73,83.82,18,289.56,7.13,4.31,33.75180287,ILB,No,,
NA,Coastal Carolina,1.7018,94.34721296,4.48,86.36,20,304.8,NA,NA,32.57707119,RB,No,,
NA,South Carolina St.,2.0066,150.5926668,NA,59.69,22,NA,NA,NA,37.40091339,OT,No,,
NA,Illinois St.,1.9558,141.5208194,5.44,64.77,18,254,8.02,4.75,36.99742096,OG,No,,
NA,Tennessee St.,1.8034,85.72895793,4.47,86.36,13,330.2,NA,NA,26.3598791,CB,No,,
NA,West Virginia,1.778,102.965468,4.74,82.55,21,NA,NA,NA,32.5707744,RB,No,,
NA,Wayne State (MI),1.9558,142.8815966,5.41,68.58,23,266.7,7.97,4.89,37.35316539,OG,No,,
NA,William & Mary,2.0066,145.6031508,5.61,66.04,18,261.62,8.35,5.17,36.1617265,OT,No,,
22,Ohio St.,1.8796,107.9549841,4.86,74.93,15,NA,NA,NA,30.55707815,ILB,No,,
22,LSU,1.8288,102.0582833,4.72,81.28,22,276.86,NA,4.21,30.51517273,RB,No,,
NA,Arizona St.,1.905,134.2633415,5.16,76.2,25,266.7,NA,NA,36.99708366,DE,No,,
23,Iowa,1.905,138.7992652,5.43,63.5,20,261.62,7.9,4.81,38.24698513,C,No,,
NA,Ohio St.,1.8034,88.45051215,4.62,NA,17,NA,NA,NA,27.19670066,S,No,,
21,LSU,1.9304,143.7887813,5.34,62.23,28,269.24,8.55,5.38,38.58605553,OT,No,,
23,Pittsburgh,1.8796,95.70799007,4.43,96.52,15,327.66,7.24,4.41,27.09051887,WR,No,,
22,Alabama,1.8288,83.00740371,4.63,83.82,NA,NA,NA,NA,24.81900715,CB,No,,
22,Iowa,1.778,87.99691978,4.54,81.28,12,NA,NA,NA,27.83581601,RB,No,,
23,Utah,1.9558,140.6136347,5.4,71.12,NA,276.86,7.7,4.9,36.760258,OG,No,,
21,Georgia,1.9304,130.6346026,5.06,82.55,NA,281.94,7.68,4.56,35.05610092,DT,No,,
22,Florida St.,1.905,105.2334298,4.58,105.41,NA,332.74,6.85,4.28,28.99771422,OLB,No,,
21,Georgia St.,1.8034,88.45051215,4.6,102.87,15,340.36,NA,4.36,27.19670066,CB,No,,
21,Clemson,1.8034,83.91458845,4.61,74.93,NA,NA,NA,NA,25.80199806,S,No,,
22,Washington,1.905,132.448972,5.24,67.31,NA,279.4,7.62,4.59,36.49712307,C,No,,
21,Indiana,1.8288,104.3262451,4.77,NA,27,NA,NA,NA,31.19328768,ILB,No,,
NA,Southern Miss,1.8542,96.16158244,4.56,86.36,13,312.42,NA,NA,27.96974121,WR,No,,
24,Kansas St.,1.8542,92.07925111,4.46,85.09,15,304.8,6.87,4.4,26.78234653,WR,No,,
22,Virginia Tech,1.8288,91.17206637,NA,NA,NA,NA,NA,NA,27.26022097,WR,No,,
23,South Carolina,1.8796,102.5118756,4.73,91.44,NA,297.18,NA,NA,29.01638514,OLB,No,,
21,Stanford,1.8796,92.98643585,NA,99.06,11,325.12,6.72,4.23,26.32017236,DB,No,,
NA,Florida St.,1.8796,89.81128926,4.67,97.79,NA,307.34,NA,NA,25.42143476,CB,No,,
NA,Miami (FL),1.9812,141.0672271,5.35,59.69,26,246.38,7.72,4.82,35.93928982,OG,No,,
NA,Michigan,1.9304,110.2229459,4.76,80.01,16,302.26,7.09,4.25,29.57858516,ILB,No,,
NA,Marshall,1.9558,104.3262451,4.9,74.93,NA,269.24,7.49,4.53,27.27373981,QB,No,,
22,Iowa St.,1.9558,102.965468,4.55,96.52,17,309.88,NA,NA,26.91799538,WR,No,,
NA,San Diego St.,1.8796,90.718474,4.66,83.82,9,304.8,6.94,4.28,25.67821693,S,No,,
23,Northwestern,1.8288,92.98643585,4.44,90.17,19,325.12,6.56,4.12,27.80271293,S,No,,
20,Texas,1.905,90.718474,4.49,78.74,14,304.8,6.83,4.15,24.9980295,CB,No,,
NA,Texas A&M,1.8288,135.1705263,5.16,74.93,20,266.7,7.33,4.58,40.41565099,DT,No,,
21,Pittsburgh,1.7272,87.08973504,4.5,82.55,12,304.8,6.89,4.28,29.19320054,WR,No,,
22,Clemson,1.9304,145.1495584,5.45,60.96,18,243.84,7.84,4.8,38.95122325,OG,No,,
22,Nebraska,1.9558,139.2528576,5.46,60.96,20,238.76,7.61,4.68,36.40451357,OT,No,,
NA,West. Michigan,1.8034,108.4085764,4.63,76.2,18,276.86,6.93,4.31,33.33339209,RB,No,,
22,Oklahoma,1.8796,112.4909078,4.83,77.47,17,276.86,7.45,4.53,31.840989,RB,No,,
23,Memphis,1.905,96.16158244,4.98,73.66,NA,279.4,6.96,4.4,26.49791127,QB,No,,
23,Virginia Tech,1.8796,89.35769689,4.53,NA,16,NA,NA,NA,25.29304368,CB,No,,
22,Indiana,1.905,99.7903214,4.64,76.2,11,287.02,6.7,4.32,27.49783245,WR,No,,
21,Temple,1.8288,86.1825503,4.65,87.63,16,302.26,NA,4.62,25.76836808,S,No,,
21,Penn St.,1.8542,108.4085764,NA,NA,19,NA,NA,NA,31.53192523,ILB,No,,
20,USC,1.8288,84.36818082,NA,NA,NA,NA,NA,NA,25.22587612,WR,No,,
NA,Stanford,1.9558,139.2528576,NA,NA,NA,NA,NA,NA,36.40451357,OT,No,,
NA,Virginia,1.8796,97.52235955,4.63,80.01,NA,309.88,NA,NA,27.6040832,S,No,,
22,Virginia,1.905,98.88313666,4.95,78.74,16,284.48,7.15,4.33,27.24785215,QB,No,,
23,Ohio St.,1.905,112.0373154,4.81,83.82,NA,297.18,7.28,4.51,30.87256643,TE,No,,
23,Ohio St.,1.8542,101.6046909,4.7,76.2,NA,274.32,7.38,4.44,29.5529341,QB,No,,
21,Notre Dame,1.8796,96.61517481,NA,NA,18,NA,NA,NA,27.34730103,RB,No,,
NA,Pittsburgh,1.9558,98.42954429,NA,NA,NA,NA,NA,NA,25.7321806,P,No,,
NA,North Texas,1.8034,95.2543977,NA,NA,15,NA,NA,NA,29.28875456,RB,No,,
NA,Purdue,1.9304,136.5313034,5.37,NA,26,243.84,NA,NA,36.63849437,DT,No,,
NA,South Dakota St.,1.9304,100.2439138,4.67,86.36,9,289.56,7.24,4.37,26.90068856,WR,No,,
NA,West Virginia,1.8542,93.44002822,4.52,85.09,24,299.72,7.16,4.57,27.17814476,WR,No,,
NA,San Diego St.,1.9812,116.1196467,4.75,83.82,20,294.64,7.5,4.59,29.58346686,TE,No,,
NA,Texas,1.8796,112.0373154,4.69,83.82,25,307.34,6.98,4.18,31.71259791,RB,No,,
NA,Louisiana-Lafayette,1.8796,90.718474,4.51,83.82,14,302.26,7,4.28,25.67821693,S,No,,
NA,Murray St.,1.8288,90.718474,4.57,90.17,15,304.8,NA,4.4,27.12459798,CB,No,,
NA,Texas A&M,1.905,95.70799007,NA,NA,NA,NA,NA,NA,26.37292112,P,No,,
NA,Army,1.9812,131.9953797,NA,NA,NA,NA,NA,NA,33.62808147,OT,No,,
NA,LSU,1.905,92.53284348,NA,83.82,10,304.8,NA,NA,25.49799009,CB,No,,
NA,Arkansas,1.8542,83.91458845,4.63,82.55,6,297.18,7.01,4.15,24.40755718,CB,No,,
NA,Jacksonville St.,1.778,89.81128926,4.56,90.17,16,317.5,NA,NA,28.40975036,RB,No,,
NA,Oklahoma,1.8288,84.36818082,4.64,96.52,4,314.96,6.28,3.94,25.22587612,CB,No,,
NA,South Carolina,1.8796,141.5208194,5.28,59.69,18,256.54,7.95,4.75,40.05801842,DT,No,,
NA,Central Florida,1.8796,92.07925111,4.49,95.25,12,330.2,6.97,4.5,26.06339019,WR,No,,
NA,Texas Tech,1.905,99.7903214,4.88,72.39,NA,256.54,7.28,4.32,27.49783245,QB,No,,
NA,Georgia,1.8288,87.54332741,NA,NA,14,NA,NA,NA,26.17523705,S,No,,
NA,Old Dominion,1.9304,123.830717,NA,81.28,21,287.02,7.46,4.7,33.23026233,DE,No,,
NA,Auburn,1.8034,85.72895793,4.53,86.36,NA,307.34,NA,NA,26.3598791,S,No,,
NA,Arizona State,1.7526,98.88313666,4.7,74.93,12,292.1,NA,NA,32.19264196,RB,No,,
NA,Indiana (PA),1.8542,92.98643585,4.69,NA,15,NA,NA,NA,27.04621202,S,No,,
NA,Florida St.,1.9304,111.583723,4.65,97.79,NA,309.88,NA,NA,29.94375287,OLB,No,,
NA,Florida,1.8288,83.91458845,NA,NA,NA,NA,NA,NA,25.09025313,K,No,,
NA,Idaho St.,1.905,144.2423737,5.1,73.66,NA,264.16,7.95,4.69,39.7468669,OG,No,,
NA,Auburn,1.8288,105.6870222,4.74,85.09,22,294.64,NA,NA,31.60015665,RB,No,,
NA,Alabama,1.8796,141.0672271,4.95,72.39,27,271.78,7.58,4.71,39.92962733,DT,No,,
NA,Stony Brook,1.9812,141.5208194,NA,NA,27,NA,NA,NA,36.05485024,OT,No,,
NA,Oregon St.,1.8796,105.2334298,4.58,83.82,15,309.88,6.95,4.16,29.78673164,RB,No,,
NA,Missouri,1.905,93.89362059,4.6,96.52,21,304.8,6.56,4.04,25.87296053,WR,No,,
NA,USC,1.778,85.72895793,4.56,82.55,13,307.34,6.75,4.4,27.11839807,WR,No,,
NA,Washington St.,1.8542,80.28584949,4.8,80.01,NA,NA,NA,NA,23.35209525,WR,No,,
NA,LSU,1.9304,137.4384881,5.34,74.93,15,261.62,NA,NA,36.88193951,OG,No,,
NA,Utah,1.8796,142.8815966,NA,NA,28,NA,NA,NA,40.44319167,DT,No,,
NA,Oklahoma St.,1.905,92.98643585,4.51,85.09,11,304.8,NA,NA,25.62298024,WR,No,,
NA,South Carolina,1.8542,84.36818082,4.7,NA,NA,NA,NA,NA,24.53948993,CB,No,,
NA,Nebraska,1.8542,88.45051215,4.58,105.41,17,340.36,NA,NA,25.7268846,S,No,,
NA,Dubuque,1.8542,82.10021897,NA,86.36,17,NA,6.89,4.2,23.87982622,CB,No,,
NA,Pittsburgh,1.9812,143.7887813,5.22,68.58,16,276.86,8.1,4.94,36.63265233,OT,No,,
NA,USC,1.8034,92.98643585,4.65,92.71,NA,NA,NA,NA,28.59140326,RB,No,,
NA,Nebraska,1.8288,88.45051215,4.57,NA,14,NA,NA,NA,26.44648303,CB,No,,
NA,Southern,1.778,83.91458845,4.44,88.9,15,312.42,NA,NA,26.54446372,CB,No,,
NA,Middle Tennessee St.,1.778,83.00740371,4.48,90.17,6,309.88,6.87,4.16,26.25749655,WR,No,,
NA,Maryland,1.8034,87.54332741,4.46,90.17,14,304.8,NA,NA,26.91776014,CB,No,,
NA,Michigan,1.8796,132.448972,NA,NA,NA,NA,NA,NA,37.49019672,DT,No,,
NA,TCU,1.778,92.53284348,4.63,92.71,13,309.88,NA,NA,29.27065189,RB,No,,
NA,Miami (FL),1.9304,114.7588696,NA,NA,21,NA,NA,NA,30.79581088,TE,No,,
NA,West Georgia,1.9812,132.448972,4.9,NA,NA,NA,NA,NA,33.74364189,OT,No,,
NA,Alabama,1.9304,134.7169339,4.83,80.01,28,281.94,7.98,4.62,36.15160408,DE,No,,
NA,Penn St.,1.7526,86.1825503,4.44,86.36,15,302.26,6.51,3.94,28.05780721,CB,No,,
NA,East Carolina,1.8542,90.26488163,4.51,87.63,19,314.96,NA,NA,26.25461557,WR,No,,
NA,Stephen F. Austin,1.9304,128.3666407,4.75,83.82,26,287.02,7.36,4.48,34.44748806,DE,No,,
NA,Alabama,1.8796,88.90410452,4.41,78.74,NA,294.64,6.9,4.2,25.1646526,WR,No,,
NA,South Florida,1.778,97.06876718,4.63,NA,NA,284.48,6.81,4.57,30.70548776,QB,No,,
NA,Connecticut,1.9304,144.2423737,5.29,76.2,33,284.48,7.44,4.53,38.7077781,DT,No,,
NA,Indiana,1.778,79.37866475,NA,NA,NA,NA,NA,NA,25.10962784,CB,No,,
NA,Western Michigan,1.905,109.3157612,4.78,78.74,15,289.56,7.09,4.34,30.12262555,RB,No,,
NA,UCLA,1.9304,132.448972,5.06,78.74,26,NA,NA,NA,35.54299122,DE,No,,
NA,North Dakota St.,1.905,113.8516849,4.85,74.93,18,284.48,7.09,4.23,31.37252702,OLB,No,,
NA,Miami (FL),1.8542,87.99691978,4.46,82.55,13,304.8,6.95,4.25,25.59495186,CB,No,,
NA,Bowling Green,2.0066,105.2334298,NA,NA,NA,NA,NA,NA,26.13557803,P,No,,
NA,Tennessee,1.8542,104.3262451,4.98,82.55,23,302.26,NA,NA,30.34453055,P,No,,
NA,West Virginia,1.8034,90.26488163,4.64,85.09,11,309.88,NA,NA,27.7545817,RB,No,,
NA,Washington,1.8034,97.52235955,4.65,83.82,23,304.8,NA,NA,29.98610586,RB,No,,
NA,LSU,1.905,90.26488163,4.34,101.6,16,327.66,NA,NA,24.87303935,WR,No,,
NA,San Jose St.,1.8288,90.718474,4.49,96.52,13,312.42,6.78,4.07,27.12459798,CB,No,,
NA,Utah,1.8796,90.26488163,NA,91.44,NA,304.8,NA,NA,25.54982585,WR,No,,
NA,Oregon,1.8542,110.2229459,5,76.2,18,281.94,7.26,4.28,32.05965619,LS,No,,
NA,Penn St.,1.8542,87.99691978,NA,NA,14,NA,NA,NA,25.59495186,CB,No,,
NA,Alabama,1.8288,89.81128926,4.35,80.01,14,320.04,6.78,4.11,26.853352,CB,No,,
NA,Nebraska,1.778,94.34721296,NA,NA,NA,NA,NA,NA,29.84458624,K,No,,
NA,Wake Forest,1.8796,88.45051215,4.5,90.17,NA,297.18,6.78,4.26,25.03626151,S,No,,
NA,Miami (FL),1.778,83.00740371,4.94,NA,NA,281.94,NA,NA,26.25749655,K,No,,
NA,Georgia,1.9304,145.6031508,5.38,60.96,NA,226.06,7.95,4.75,39.07294582,DT,No,,
NA,Arkansas,1.8288,95.2543977,4.81,74.93,NA,284.48,7.18,4.48,28.48082788,QB,No,,
NA,Colorado,1.8796,96.16158244,4.63,85.09,17,307.34,7.07,4.37,27.21890995,S,No,,
NA,Mississippi,1.8034,92.98643585,4.29,87.63,19,309.88,7,4.15,28.59140326,S,No,,
NA,Wyoming,1.8288,94.80080533,4.56,92.71,9,307.34,7.08,4.2,28.34520489,S,No,,
21,Vanderbilt,1.9304,95.70799007,4.64,NA,17,NA,NA,NA,25.68346283,CB,No,,
22,Washington St.,1.7526,89.35769689,4.58,92.71,NA,299.72,7.01,4.25,29.0915159,RB,No,,
NA,Kentucky,1.8034,94.34721296,4.39,85.09,19,287.02,NA,NA,29.00981404,S,No,,
NA,Texas Tech,1.9304,93.44002822,NA,93.98,6,297.18,7.07,4.26,25.07484997,WR,No,,
NA,South Alabama,1.905,97.52235955,4.63,82.55,16,302.26,NA,4.66,26.87288171,WR,No,,
NA,LSU,1.778,83.46099608,NA,NA,NA,NA,NA,NA,26.40098013,K,No,,
NA,Toledo,1.8542,92.98643585,4.57,97.79,19,302.26,6.87,4.03,27.04621202,WR,No,,
21,Mississippi,1.905,100.2439138,4.77,69.85,NA,276.86,7.06,4.36,27.6228226,QB,No,,
NA,North Carolina,1.9812,141.9744118,5.27,77.47,23,281.94,8.01,5,36.17041066,OT,No,,
NA,Alabama,1.8542,90.26488163,NA,83.82,11,307.34,7.09,4.37,26.25461557,CB,No,,
21,Louisville,1.8796,99.33672903,4.47,87.63,14,309.88,7.55,4.48,28.11764754,WR,No,,
NA,West Virginia,1.905,95.70799007,4.57,95.25,14,297.18,6.97,4.28,26.37292112,WR,No,,
NA,Vanderbilt,1.9304,104.3262451,4.91,74.93,NA,269.24,7.51,4.53,27.99619171,QB,No,,
NA,Michigan St.,1.8288,102.965468,NA,83.82,21,304.8,7.27,4.34,30.78641871,RB,No,,
22,Boise St.,1.8796,95.2543977,4.91,83.82,NA,294.64,7.1,4.29,26.96212778,QB,No,,
21,San Diego St.,1.9812,141.5208194,5.21,77.47,18,274.32,7.75,4.76,36.05485024,OT,No,,
NA,Utah St.,1.9558,115.6660544,4.73,81.28,15,276.86,7.15,4.39,30.23827674,TE,No,,
23,Arkansas,1.8034,94.80080533,4.61,78.74,11,281.94,NA,NA,29.1492843,CB,No,,
22,San Diego St.,2.0066,145.1495584,NA,NA,25,NA,NA,NA,36.04907314,OT,No,,
22,Mississippi St.,1.8796,98.88313666,4.63,NA,NA,NA,NA,NA,27.98925646,CB,No,,
NA,Virginia Tech,2.0066,146.9639279,NA,NA,27,289.56,8.07,4.5,36.49968656,OT,No,,
NA,Florida St.,1.778,86.63614267,4.63,86.36,8,287.02,7.2,4.4,27.40536525,WR,No,,
NA,Nebraska,1.8288,91.62565874,4.53,97.79,14,317.5,6.78,4.13,27.39584396,WR,No,,
NA,Appalachian St.,1.778,96.16158244,NA,NA,27,NA,NA,NA,30.41852059,RB,No,,
NA,North Carolina St.,1.8796,92.07925111,4.63,93.98,13,299.72,7.07,4.23,26.06339019,WR,No,,
21,Mississippi St.,1.8542,96.16158244,4.77,91.44,12,NA,NA,4.46,27.96974121,S,No,,
NA,Michigan,1.8034,88.90410452,4.45,100.33,15,304.8,6.45,3.97,27.33617092,CB,No,,
21,Mississippi,1.8796,91.62565874,4.55,85.09,11,302.26,7.06,4.53,25.9349991,WR,No,,
NA,Indiana,1.9304,142.4280042,NA,NA,NA,NA,NA,NA,38.22088781,OT,No,,
NA,North Carolina St.,1.905,138.7992652,NA,80.01,23,281.94,7.75,4.82,38.24698513,OT,No,,
NA,Miami (FL),1.778,86.63614267,4.69,83.82,18,307.34,NA,NA,27.40536525,S,No,,
NA,Buffalo,1.8796,94.80080533,NA,82.55,18,309.88,7.12,NA,26.8337367,WR,No,,
NA,UCLA,1.9304,135.6241186,5.32,73.66,21,266.7,8,4.84,36.39504922,OT,No,,
NA,Buffalo,2.0066,112.9445001,4.59,87.63,NA,304.8,7.09,4.28,28.05068504,QB,No,,
NA,Wisconsin,1.8542,109.7693535,4.89,86.36,16,294.64,7.35,4.32,31.92772345,FB,No,,
22,Clemson,1.9558,137.4384881,NA,64.77,28,259.08,7.72,4.52,35.93018766,OT,No,,
NA,Texas,1.9304,95.2543977,4.75,85.09,13,302.26,7.09,4.29,25.56174026,WR,No,,
NA,Georgia,1.778,98.42954429,4.78,74.93,26,299.72,NA,NA,31.13593853,RB,No,,
23,Stanford,1.8542,86.63614267,4.6,91.44,9,307.34,6.7,4.15,25.19915363,CB,No,,
22,Michigan,1.7526,93.44002822,4.49,86.36,21,312.42,NA,NA,30.42056992,RB,No,,
