Rk,Player,Age,Team,Pos,G,GS,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Sk,Prss,Comb,MTkl,MTkl%,Awards,-9999
443,Folorunso Fatukasi,24,NYJ,DT,14,0,0,1,1,100.0,7,7.0,7.0,0,95.8,6.0,6,1,0,2,2,1,1.0,5,27,1,3.6,,FatuFo00
444,Najee Goode,30,JAX,LB,10,4,0,21,15,71.4,149,9.9,7.1,1,107.0,2.3,33,116,12,1,0,0,1.0,2,27,6,18.2,,GoodNa00
445,Rasheem Green,22,SEA,DE,16,8,0,0,0,,0,,,0,,,0,0,0,10,1,2,4.0,15,27,3,10.0,,GreeRa01
446,Reshad Jones,31,MIA,CB,4,4,0,12,10,83.3,130,13.0,10.8,2,151.4,6.3,71,59,8,1,0,0,0.0,1,27,2,6.9,,JoneRe99
447,Brandon Mebane,34,LAC,DT,13,13,0,0,0,,0,,,0,,,0,0,0,3,1,0,1.0,5,27,5,15.6,,MebaBr99
448,Bilal Nichols,23,CHI,DT,13,12,0,1,1,100.0,2,2.0,2.0,0,79.2,-3.0,-3,5,0,2,2,1,0.0,4,27,2,6.9,,NichBi00
449,Jason Pierre-Paul,30,TAM,LB,10,8,0,4,4,100.0,38,9.5,9.5,0,106.2,3.3,13,25,23,9,6,3,8.5,24,27,8,22.9,,PierJa99
450,Jarran Reed,27,SEA,DT,10,10,0,1,0,0.0,0,,0.0,0,39.6,9.0,0,0,0,5,5,1,2.0,13,27,5,15.6,,ReedJa02
451,Malik Reed,23,DEN,LB,15,8,0,6,4,66.7,32,8.0,5.3,0,79.9,3.2,-6,38,38,6,3,0,2.0,9,27,2,6.9,,ReedMa01
452,Craig Robertson,31,NOR,LB,15,1,1,14,13,92.9,97,7.5,6.9,1,89.6,3.7,40,57,14,0,1,0,1.0,2,27,6,18.2,,RobeCr00
453,Damion Square,30,LAC,DE,16,4,0,4,3,75.0,28,9.3,7.0,0,93.7,-4.8,-13,41,0,2,1,1,0.0,3,27,4,12.9,,SquaDa00
454,Josh Tupou,25,CIN,DT,16,7,0,0,0,,0,,,0,,,0,0,0,4,0,0,0.0,4,27,1,3.6,,TupoJo00
455,Troy Apke,24,WAS,CB,15,2,1,6,4,66.7,50,12.5,8.3,0,52.8,6.0,30,20,0,0,0,0,0.0,0,26,3,10.3,,ApkeTr00
456,Allen Bailey,30,ATL,DE,15,5,0,1,0,0.0,0,,0.0,0,39.6,-5.0,0,0,0,1,1,0,1.0,3,26,8,23.5,,BailAl00
457,Corey Ballentine,23,NYG,CB,13,2,0,42,27,64.3,393,14.6,9.4,4,126.4,11.6,247,146,7,0,1,0,0.0,1,26,1,3.7,,BallCo00
458,Sam Beal,23,NYG,CB,6,3,0,21,16,76.2,171,10.7,8.1,1,115.4,9.1,128,43,0,0,0,0,0.0,0,26,0,0.0,,BealSa00
459,Adam Butler,25,NWE,DT,16,2,0,1,0,0.0,0,,0.0,0,39.6,1.0,0,0,0,0,1,5,6.0,9,26,1,3.7,,ButlAd00
460,P.J. Hall,24,LVR,DT,16,12,0,0,0,,0,,,0,,,0,0,0,3,1,0,1.5,6,26,5,16.1,,HallP.00
461,Quinton Jefferson,26,SEA,LB,14,12,0,0,0,,0,,,0,,,0,0,0,5,7,3,3.5,16,26,5,16.1,,JeffQu00
462,Tye Smith,26,TEN,CB,9,3,0,22,15,68.2,160,10.7,7.3,1,104.4,9.9,105,55,0,0,0,0,0.0,0,26,0,0.0,,SmitTy01
463,Marvell Tell III,23,IND,CB,13,1,0,35,20,57.1,244,12.2,7.0,2,97.8,9.9,172,72,1,0,0,0,0.0,0,26,0,0.0,,TellMa00
464,Chad Thomas,24,CLE,DE,16,8,0,5,4,80.0,20,5.0,4.0,0,83.3,-0.2,-5,25,9,5,0,0,4.0,9,26,4,13.3,,ThomCh06
465,Olivier Vernon,29,CLE,DE,10,10,0,2,1,50.0,-1,-1.0,-0.5,0,56.2,-0.5,-1,0,21,8,5,0,3.5,17,26,8,23.5,,VernOl00
466,Chase Winovich,24,NWE,LB,16,0,0,2,2,100.0,17,8.5,8.5,0,102.1,-2.0,-4,21,6,9,3,0,5.5,19,26,2,7.1,,WinoCh00
467,Deatrich Wise Jr.,25,NWE,DE,14,3,0,0,0,,0,,,0,,,0,0,0,7,5,0,2.0,14,26,2,7.1,,WiseDe00
468,Henry Anderson,28,NYJ,DE,13,13,0,3,3,100.0,19,6.3,6.3,0,93.1,4.7,14,5,0,6,7,0,1.0,14,25,2,7.4,,AndeHe00
469,Blessuan Austin,23,NYJ,CB,7,6,0,37,23,62.2,265,11.5,7.2,1,92.7,8.5,173,92,0,0,0,0,0.0,0,25,6,19.4,,AustBl00
470,Brian Burns,21,CAR,LB,16,5,0,1,1,100.0,4,4.0,4.0,0,83.3,-6.0,-6,10,12,8,7,0,7.5,23,25,3,10.7,,BurnBr00
471,Brandon Dunn,27,HOU,DE,16,6,0,0,0,,0,,,0,,,0,0,0,1,2,0,1.0,4,25,3,10.7,,DunnBr00
472,Lano Hill,24,SEA,CB,12,4,0,6,3,50.0,76,25.3,12.7,0,95.8,19.2,61,15,2,1,0,0,0.0,1,25,5,16.7,,HillDe02
473,Trumaine Johnson,29,NYJ,CB,7,5,1,27,20,74.1,219,11.0,8.1,1,94.5,10.4,152,67,2,0,0,0,0.0,0,25,0,0.0,,JohnTr05
474,Ryan Kerrigan,31,WAS,LB,12,12,0,8,8,100.0,49,6.1,6.1,0,92.2,2.5,20,29,35,11,6,1,5.5,25,25,2,7.4,,KerrRy00
475,Trey Marshall,23,DEN,CB,16,2,0,11,8,72.7,150,18.8,13.6,0,114.8,18.7,129,21,0,0,0,0,0.0,0,25,1,3.8,,MarsTr00
476,Bobby McCain,26,MIA,S,9,8,2,18,12,66.7,157,13.1,8.7,3,94.0,13.3,121,36,13,1,0,0,0.0,1,25,10,28.6,,McCaBo01
477,Tarvarius Moore,23,SFO,CB,16,3,0,5,1,20.0,7,7.0,1.4,0,39.6,12.8,-1,8,1,0,0,0,0.0,0,25,5,16.7,,MoorTa00
478,Avery Moss,25,MIA,DE,11,8,0,1,1,100.0,1,1.0,1.0,0,79.2,-2.0,-2,3,10,0,0,0,0.0,0,25,4,13.8,,MossAv00
479,Jabaal Sheard,30,IND,DE,13,12,0,5,4,80.0,21,5.3,4.2,0,84.2,4.6,7,14,0,11,4,0,4.5,20,25,7,21.9,,SheaJa00
480,Blidi Wreh-Wilson,30,ATL,CB,14,2,0,33,15,45.5,226,15.1,6.8,1,78.6,11.3,151,75,0,0,0,0,0.0,0,25,4,13.8,,WrehBl00
481,Oshane Ximines,23,NYG,DE,16,2,0,2,1,50.0,14,14.0,7.0,1,112.5,0.5,-3,17,28,2,3,1,4.5,12,25,0,0.0,,XimiOs00
482,Tyus Bowser,24,BAL,LB,16,0,0,5,2,40.0,8,4.0,1.6,0,47.9,0.8,-1,9,84,4,5,1,5.0,14,24,1,4.0,,BowsTy00
483,Terrence Brooks,27,NWE,CB,15,0,1,18,11,61.1,112,10.2,6.2,0,55.8,5.6,75,37,13,0,3,0,0.0,3,24,1,4.0,,BrooTe00
484,Jack Crawford,31,ATL,DE,16,4,0,5,3,60.0,15,5.0,3.0,0,64.6,4.0,14,1,0,5,3,1,0.5,9,24,1,4.0,,CrawJa00
485,Nate Hairston,25,NYJ,CB,11,6,1,34,24,70.6,390,16.3,11.5,3,125.9,10.3,202,188,4,0,1,0,0.0,1,24,8,25.0,,HairNa00
486,Nevin Lawson,28,LVR,CB,11,5,0,26,14,53.8,198,14.1,7.6,2,104.3,11.3,133,65,5,0,0,0,0.0,0,24,2,7.7,,LawsNe00
487,Ryan Lewis,25,MIA,CB,8,3,1,36,21,58.3,344,16.4,9.6,1,88.2,15.9,272,72,0,0,0,0,0.0,0,24,1,4.0,,LewiRy01
488,Eric Murray,25,CLE,CB,9,4,0,20,13,65.0,119,9.2,6.0,0,81.0,9.4,76,43,16,0,0,0,1.0,1,24,8,25.0,,MurrEr00
489,Efe Obada,27,CAR,DE,16,0,0,0,0,,0,,,0,,,0,0,0,3,3,1,0.0,6,24,1,4.0,,ObadEf00
490,Mike Pennel,28,KAN,DT,8,0,0,0,0,,0,,,0,,,0,0,1,2,1,0,1.0,4,24,1,4.0,,PennMi00
491,J.J. Watt,30,HOU,DE,8,8,0,0,0,,0,,,0,,,0,0,1,7,12,3,4.0,24,24,3,11.1,,WattJ.00
492,Stephen Weatherly,25,MIN,LB,16,1,0,1,1,100.0,23,23.0,23.0,0,118.7,10.0,10,13,0,5,6,0,3.0,15,24,1,4.0,,WeatSt00
493,Brandon Wilson,25,CIN,RB,12,2,0,10,5,50.0,100,20.0,10.0,0,85.4,13.0,70,30,4,0,0,0,0.0,0,24,3,11.1,,WilsBr01
494,Cody Barton,23,SEA,LB,16,2,0,9,7,77.8,85,12.1,9.4,0,106.0,0.9,6,79,8,1,1,1,0.0,2,23,2,8.0,,BartCo00
495,Kentrell Brothers,26,MIN,LB,13,1,0,13,11,84.6,82,7.5,6.3,0,92.9,4.9,35,47,2,0,0,0,0.0,0,23,0,0.0,,BrotKe00
496,Kyler Fackrell,28,GNB,LB,16,0,0,10,8,80.0,42,5.3,4.2,0,84.2,2.5,8,34,17,3,7,0,1.0,12,23,3,11.5,,FackKy00
497,Kamu Grugier-Hill,25,PHI,LB,10,6,0,14,12,85.7,83,6.9,5.9,0,91.4,1.7,11,72,18,1,0,0,0.0,1,23,3,11.5,,GrugKa00
498,Charles Harris,24,MIA,LB,14,5,0,1,1,100.0,5,5.0,5.0,0,87.5,-3.0,-3,8,1,1,5,0,0.5,7,23,3,11.5,,HarrCh03
499,Jerry Hughes,31,BUF,DE,16,16,0,0,0,,0,,,0,,,0,0,1,8,4,2,4.5,17,23,6,20.7,,HughJe99
500,Austin Johnson,25,TEN,DT,16,1,0,1,1,100.0,1,1.0,1.0,0,79.2,-5.0,-5,6,0,3,1,1,0.0,4,23,4,14.8,,JohnAu01
501,D.J. Jones,24,SFO,DT,11,11,0,1,1,100.0,4,4.0,4.0,0,83.3,-2.0,-2,6,0,2,0,0,2.0,4,23,2,8.0,,JoneD.01
502,Sidney Jones,23,PHI,CB,12,4,2,31,16,51.6,189,11.8,6.1,2,65.1,11.0,98,91,1,0,0,1,0.0,0,23,2,8.0,,JoneSi00
503,Carl Lawson,24,CIN,LB,12,2,0,9,7,77.8,95,13.6,10.6,0,110.6,3.4,30,65,9,4,14,0,5.0,23,23,4,14.8,,LawsCa00
504,Ifeadi Odenigbo,25,MIN,DE,16,0,0,0,0,,0,,,0,,,0,0,0,4,7,0,7.0,19,23,1,4.2,,OdenIf00
505,Carlos Watkins,26,HOU,DT,10,1,0,2,2,100.0,18,9.0,9.0,0,104.2,-3.5,-7,25,0,2,1,1,1.0,4,23,3,11.5,,WatkCa00
506,Antwaun Woods,26,DAL,DT,10,10,0,0,0,,0,,,0,,,0,0,0,1,1,0,0.0,2,23,3,11.5,,WoodAn02
507,Jamar Taylor,29,2TM,CB,12,0,0,41,25,61.0,275,11.0,6.7,1,89.0,9.8,157,118,14,0,0,0,0.0,0,23,2,8.0,,TaylJa01
507,Jamar Taylor,29,SEA,CB,9,0,0,40,25,62.5,275,11.0,6.9,1,91.1,9.4,157,118,14,0,0,0,0.0,0,22,2,8.3,,TaylJa01
507,Jamar Taylor,29,ATL,CB,3,0,0,1,0,0.0,0,,0.0,0,39.6,24.0,0,0,0,0,0,0,0.0,0,1,0,0.0,,TaylJa01
508,Kris Boyd,23,MIN,CB,16,0,0,13,9,69.2,93,10.3,7.2,0,89.6,8.1,55,38,0,0,0,0,0.0,0,22,2,8.3,,BoydKr00
509,Jonathan Bullard,26,ARI,DE,9,6,0,1,1,100.0,23,23.0,23.0,0,118.7,5.0,5,18,0,2,5,0,1.5,9,22,6,21.4,,BullJo00
510,Adrian Colbert,26,MIA,S,6,5,0,6,2,33.3,11,5.5,1.8,1,81.9,30.7,9,2,1,1,0,0,0.0,1,22,5,18.5,,ColbAd00
511,Reggie Gilbert,26,TEN,LB,11,5,0,6,5,83.3,73,14.6,12.2,1,156.9,2.2,16,57,15,1,2,1,1.0,4,22,1,4.3,,GilbRe01
512,Duron Harmon,28,NWE,CB,16,8,2,15,8,53.3,118,14.8,7.9,0,39.7,13.8,104,14,20,0,2,0,0.0,2,22,2,8.3,,HarmDu00
513,Trent Harris,24,MIA,DT,11,3,0,2,2,100.0,17,8.5,8.5,0,102.1,6.0,12,5,16,2,1,0,1.5,5,22,3,12.0,,HarrTr01
514,Travin Howard,23,LAR,LB,16,0,0,15,9,60.0,106,11.8,7.1,0,81.5,7.7,59,47,1,0,0,0,0.0,0,22,0,0.0,,HowaTr00
515,Chris Jones,24,ARI,CB,11,3,0,25,14,56.0,212,15.1,8.5,0,84.1,16.7,138,74,4,0,0,1,0.0,0,22,3,12.0,,JoneCh06
516,Tony McRae,26,CIN,CB,16,2,0,19,14,73.7,224,16.0,11.8,1,130.2,9.9,120,104,7,0,1,0,0.0,1,22,1,4.3,,McRaTo00
517,Alex Okafor,28,KAN,DE,10,9,0,2,1,50.0,5,5.0,2.5,0,56.2,3.5,5,0,0,1,4,2,5.0,10,22,2,8.3,,OkafAl00
518,Kevin Peterson,25,ARI,CB,14,3,0,23,17,73.9,277,16.3,12.0,0,113.9,8.0,123,154,3,0,0,0,0.0,0,22,4,15.4,,PeteKe01
519,Dontari Poe,29,CAR,DT,11,10,0,1,0,0.0,0,,0.0,0,39.6,-2.0,0,0,0,1,2,0,4.0,7,22,2,8.3,,PoexDo00
520,Khalen Saunders,23,KAN,DT,12,4,0,0,0,,0,,,0,,,0,0,0,1,1,1,1.0,3,22,0,0.0,,SaunKh00
521,Stephon Tuitt,26,PIT,DE,6,6,0,0,0,,0,,,0,,,0,0,0,4,2,0,3.5,10,22,3,12.0,,TuitSt00
522,DeMarcus Walker,25,DEN,DE,10,1,0,1,0,0.0,0,,0.0,0,39.6,-2.0,0,0,5,1,1,0,4.0,6,22,3,12.0,,WalkDe03
523,Walt Aikens,28,MIA,CB,15,0,0,10,10,100.0,134,13.4,13.4,1,152.1,6.5,65,69,5,0,0,0,0.0,0,21,0,0.0,,AikeWa00
524,Jeremiah Attaochu,26,DEN,LB,12,5,0,7,7,100.0,106,15.1,15.1,1,158.3,-0.9,-6,112,10,4,2,0,3.5,10,21,2,8.7,,AttaJe00
525,Ronald Blair,26,SFO,DE,9,0,0,0,0,,0,,,0,,,0,0,0,6,0,0,3.0,9,21,2,8.7,,BlaiRo00
526,Taco Charlton,25,MIA,DE,10,5,0,3,3,100.0,31,10.3,10.3,0,109.7,1.3,4,27,3,3,2,0,5.0,10,21,0,0.0,,CharTa00
527,Bradley Chubb,23,DEN,LB,4,4,0,2,2,100.0,34,17.0,17.0,0,118.7,1.5,3,31,13,5,4,1,1.0,10,21,8,27.6,,ChubBr00
528,Jamel Dean,23,TAM,CB,13,5,2,52,26,50.0,317,12.2,6.1,3,72.4,10.4,198,119,0,0,0,0,0.0,0,21,2,8.7,,DeanJa00
529,Rashan Gary,22,GNB,DE,16,0,0,3,2,66.7,36,18.0,12.0,0,107.6,6.7,20,16,5,2,1,0,2.0,5,21,3,12.5,,GaryRa00
530,Justin Hollins,23,DEN,LB,15,0,0,10,8,80.0,48,6.0,4.8,1,120.0,2.0,25,23,22,3,1,1,1.0,4,21,2,8.7,,HollJu00
531,Tony Jefferson,27,BAL,S,5,5,0,14,8,57.1,247,30.9,17.6,2,141.4,13.6,103,144,14,1,0,0,0.0,1,21,4,16.0,,JeffTo00
532,Kameron Kelly,23,PIT,CB,14,1,1,10,10,100.0,141,14.1,14.1,2,118.7,9.7,97,44,1,0,0,0,0.0,0,21,4,16.0,,KellKa02
533,Terrance Mitchell,27,CLE,CB,15,4,1,30,18,60.0,212,11.8,7.1,0,67.6,9.4,126,86,0,0,0,0,0.0,0,21,2,8.7,,MitcTe00
534,Shamar Stephen,28,MIN,DT,15,15,0,1,0,0.0,0,,0.0,0,39.6,-1.0,0,0,0,1,0,2,1.0,2,21,1,4.5,,StepSh00
535,Josh Sweat,22,PHI,DE,16,0,0,1,1,100.0,1,1.0,1.0,1,118.7,1.0,1,0,2,5,5,1,4.0,15,21,0,0.0,,SweaJo00
536,Sione Takitaki,24,CLE,LB,15,1,0,2,2,100.0,14,7.0,7.0,0,95.8,1.0,2,12,4,1,0,0,0.0,1,21,1,4.5,,TakiSi00
537,Solomon Thomas,24,SFO,DE,16,3,0,0,0,,0,,,0,,,0,0,0,2,4,0,2.0,8,21,1,4.5,,ThomSo00
538,John Atkins,27,DET,DT,12,6,0,0,0,,0,,,0,,,0,0,0,2,0,0,0.0,2,20,2,9.1,,AtkiJo01
539,Angelo Blackson,27,HOU,DE,15,15,0,1,1,100.0,3,3.0,3.0,1,118.7,-3.0,-3,6,0,1,1,0,0.0,2,20,0,0.0,,BlacAn00
540,Maliek Collins,24,DAL,DT,16,16,0,1,1,100.0,10,10.0,10.0,0,108.3,-8.0,-8,18,0,12,5,0,4.0,21,20,3,13.0,,CollMa00
541,Ryan Connelly,24,NYG,LB,4,3,2,7,4,57.1,19,4.8,2.7,0,22.6,5.0,17,2,9,1,0,0,1.0,2,20,0,0.0,,ConnRy00
542,Amani Hooker,21,TEN,CB,16,0,0,13,6,46.2,67,11.2,5.2,0,62.0,9.5,54,13,2,1,0,0,0.0,1,20,1,4.8,,HookAm00
543,Branden Jackson,27,SEA,DE,15,3,0,3,1,33.3,12,12.0,4.0,0,46.5,0.7,6,6,0,4,1,1,2.0,7,20,2,9.1,,JackBr04
544,Miles Killebrew,26,DET,CB,15,1,0,5,3,60.0,44,14.7,8.8,0,88.7,8.4,6,38,7,0,0,0,0.0,0,20,2,9.1,,KillMi00
545,Steven Parker,24,MIA,CB,14,4,2,13,7,53.8,107,15.3,8.2,2,81.2,8.2,46,61,3,0,0,0,0.0,0,20,3,13.0,,ParkSt00
546,Anthony Chickillo,27,PIT,DE,11,0,0,1,0,0.0,0,,0.0,0,39.6,0.0,0,0,8,1,0,0,0.5,2,19,0,0.0,,ChicAn00
547,Duke Dawson,23,DEN,CB,14,3,0,20,15,75.0,124,8.3,6.2,0,90.4,4.5,61,63,8,1,0,0,0.0,1,19,3,13.6,,DawsDu00
548,Trey Hendrickson,25,NOR,LB,13,3,0,0,0,,0,,,0,,,0,0,1,8,4,1,4.5,18,19,1,5.0,,HendTr00
549,Zach Kerr,29,ARI,DT,12,3,0,0,0,,0,,,0,,,0,0,0,2,2,1,0.0,4,19,1,5.0,,KerrZa00
550,Star Lotulelei,30,BUF,DT,16,16,1,3,2,66.7,-3,-1.5,-1.0,0,30.6,-4.7,-6,3,0,1,1,0,2.0,4,19,3,13.6,,LotuSt00
551,Josh Mauro,28,LVR,DE,13,7,0,3,1,33.3,1,1.0,0.3,0,42.4,0.0,-4,5,0,2,0,1,0.0,2,19,1,5.0,,MaurJo00
552,Pernell McPhee,31,BAL,LB,7,7,0,3,3,100.0,17,5.7,5.7,0,90.3,0.7,2,15,43,3,3,1,3.0,9,19,0,0.0,,McPhPe00
553,Amani Oruwariye,23,DET,CB,9,2,2,25,19,76.0,212,11.2,8.5,3,107.0,10.2,142,70,1,0,0,0,0.0,0,19,1,5.0,,OruwAm00
554,Tedric Thompson,24,SEA,S,6,6,2,15,9,60.0,222,24.7,14.8,1,86.8,17.3,198,24,0,0,0,0,0.0,0,19,1,5.0,,ThomTe00
555,Ken Webster,23,MIA,CB,8,5,0,27,14,51.9,219,15.6,8.1,1,91.4,16.3,188,31,0,0,0,0,0.0,0,19,1,5.0,,WebsKe00
556,Azeez Al-Shaair,22,SFO,LB,15,4,0,11,9,81.8,80,8.9,7.3,0,97.0,0.1,-2,82,4,0,0,0,0.0,0,18,7,28.0,,AlShAz00
557,Ezekiel Ansah,30,SEA,DE,11,1,0,2,0,0.0,0,,0.0,0,39.6,-0.5,0,0,0,3,4,2,2.5,10,18,4,18.2,,AnsaEz00
558,Vontaze Burfict,29,LVR,LB,4,4,0,13,9,69.2,87,9.7,6.7,1,113.3,6.7,44,43,8,0,0,0,0.0,0,18,5,21.7,,BurfVo00
559,Adrian Clayborn,31,ATL,DE,15,1,0,1,1,100.0,16,16.0,16.0,0,118.7,4.0,4,12,0,5,3,0,4.0,12,18,0,0.0,,ClayAd00
560,Morgan Fox,25,LAR,CB,16,3,0,0,0,,0,,,0,,,0,0,0,2,1,0,2.0,5,18,2,10.0,,FoxxMo00
561,Maurice Hurst Jr.,24,LVR,DT,16,4,1,1,0,0.0,0,,0.0,0,0.0,-10.0,0,0,0,6,2,2,3.5,12,18,2,10.0,,HursMa00
562,Peter Kalambayi,24,HOU,LB,16,0,0,3,3,100.0,44,14.7,14.7,0,118.7,11.0,33,11,2,0,0,0,0.0,0,18,2,10.0,,KalaPe00
563,Tyler Matakevich,27,PIT,LB,16,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,18,1,5.3,,MataTy00
564,Deionte Thompson,22,ARI,CB,11,2,0,5,5,100.0,71,14.2,14.2,0,118.7,7.8,39,32,5,0,1,0,0.0,1,18,2,10.0,,ThomDe06
565,Desmond Trufant,29,ATL,CB,9,9,4,38,25,65.8,442,17.7,11.6,4,100.9,13.1,299,143,0,0,0,0,0.0,0,18,4,18.2,,TrufDe00
566,Shy Tuttle,24,NOR,DT,16,1,1,1,1,100.0,1,1.0,1.0,0,39.6,-6.0,-6,7,0,2,1,3,2.0,6,18,1,5.3,,TuttSh00
567,Ugo Amadi,22,SEA,CB,16,0,0,11,9,81.8,76,8.4,6.9,0,95.5,1.1,15,61,5,0,0,0,0.0,0,17,0,0.0,,AmadUg00
568,Anthony Brown,26,DAL,CB,9,4,0,25,15,60.0,167,11.1,6.7,0,79.9,10.0,96,71,7,0,0,1,0.0,0,17,7,29.2,,BrowAn02
569,J.T. Gray,23,NOR,CB,16,0,0,0,0,,0,,,0,,,0,0,2,0,0,0,0.0,0,17,0,0.0,AP-2,GrayJ.00
570,Antonio Hamilton,26,NYG,CB,16,2,0,18,12,66.7,156,13.0,8.7,0,93.7,11.3,105,51,2,1,0,0,0.0,1,17,3,15.0,,HamiAn01
571,Xavien Howard,26,MIA,CB,5,5,1,26,17,65.4,237,13.9,9.1,3,117.0,11.0,133,104,1,0,0,0,0.0,0,17,3,15.0,,HowaXa00
572,Margus Hunt,32,IND,DT,16,5,0,2,2,100.0,13,6.5,6.5,0,93.7,-2.0,-4,17,0,1,0,0,0.0,1,17,3,15.0,,HuntMa00
573,Kerry Hyder,28,DAL,DE,16,0,0,1,1,100.0,3,3.0,3.0,0,79.2,-4.0,-4,7,2,7,2,0,1.0,10,17,3,15.0,,HydeKe01
574,Akeem King,27,SEA,CB,13,3,0,18,10,55.6,152,15.2,8.4,1,102.1,12.9,98,54,6,0,1,0,0.0,1,17,0,0.0,,KingAk00
575,Dawuane Smoot,24,JAX,DE,16,0,0,0,0,,0,,,0,,,0,0,0,2,1,0,6.0,9,17,0,0.0,,SmooDa00
576,Jerry Tillery,23,LAC,DT,15,3,0,0,0,,0,,,0,,,0,0,0,0,0,0,2.0,3,17,0,0.0,,TillJe00
577,Armani Watts,23,KAN,CB,16,0,0,4,3,75.0,37,12.3,9.3,0,103.1,12.8,34,3,2,0,0,0,1.0,1,17,0,0.0,,WattAr00
578,Dylan Cole,25,HOU,LB,11,0,0,9,3,33.3,43,14.3,4.8,0,49.8,4.1,18,25,1,0,0,0,0.0,0,16,1,5.9,,ColeDy00
579,Adam Gotsis,27,DEN,DE,9,3,0,0,0,,0,,,0,,,0,0,0,1,0,2,0.0,3,16,4,20.0,,GotsAd00
580,Harvey Langi,27,NYJ,DE,16,3,0,3,2,66.7,17,8.5,5.7,0,81.2,4.7,5,12,5,0,0,1,0.0,0,16,0,0.0,,LangHa00
581,Patrick Robinson,32,NOR,CB,11,0,0,23,13,56.5,114,8.8,5.0,0,69.8,9.5,78,36,18,0,1,0,0.0,1,16,2,11.1,,RobiPa99
582,Cameron Sutton,24,PIT,CB,16,0,1,25,14,56.0,132,9.4,5.3,0,54.1,11.1,84,48,3,0,0,0,1.0,1,16,2,11.1,,SuttCa00
583,Brent Urban,28,CHI,DE,9,0,0,1,1,100.0,6,6.0,6.0,0,91.7,-3.0,-3,9,0,0,1,3,0.0,1,16,1,5.9,,UrbaBr00
584,Dorance Armstrong Jr.,22,DAL,DE,15,0,0,0,0,,0,,,0,,,0,0,0,3,3,0,2.0,8,15,2,11.8,,ArmsDo00
585,Anthony Averett,25,BAL,CB,9,3,0,36,21,58.3,269,12.8,7.5,1,91.1,13.6,220,49,1,0,0,0,0.0,0,15,3,16.7,,AverAn00
586,Sheldon Day,25,SFO,DT,16,2,0,0,0,,0,,,0,,,0,0,0,1,1,0,1.0,3,15,1,6.3,,DayxSh00
587,Clayton Fejedelem,26,CIN,CB,16,0,0,9,6,66.7,91,15.2,10.1,0,99.8,19.8,63,28,3,1,0,0,0.0,1,15,0,0.0,,FejeCl00
588,Rashad Fenton,22,KAN,CB,12,0,1,17,8,47.1,87,10.9,5.1,1,57.7,15.3,65,22,7,0,1,0,0.0,1,15,0,0.0,,FentRa00
589,Craig James,23,PHI,CB,14,1,0,9,5,55.6,49,9.8,5.4,1,108.1,11.7,27,22,2,0,0,0,0.0,0,15,1,6.3,,JameCr01
590,Darryl Johnson,22,BUF,DE,16,0,0,0,0,,0,,,0,,,0,0,0,3,1,0,1.0,5,15,0,0.0,,JohnDa10
591,David Long,23,TEN,LB,14,0,0,7,5,71.4,48,9.6,6.9,0,90.2,5.9,11,37,3,1,0,0,0.0,1,15,3,16.7,,LongDa04
592,Steve Longa,25,DET,LB,10,0,0,1,1,100.0,9,9.0,9.0,0,104.2,9.0,9,0,1,0,0,0,0.0,0,15,2,11.8,,LongSt00
593,Benson Mayowa,28,LVR,DE,15,0,0,1,1,100.0,9,9.0,9.0,0,104.2,2.0,2,7,0,3,4,0,7.0,15,15,2,11.8,,MayoBe00
594,Rolan Milligan,25,IND,CB,11,1,0,15,11,73.3,114,10.4,7.6,1,117.1,9.3,75,39,12,0,1,0,0.0,1,15,1,6.3,,MillRo03
595,Jeremy Reaves,23,WAS,CB,9,3,0,5,3,60.0,58,19.3,11.6,1,140.0,13.2,21,37,1,0,1,0,0.0,1,15,1,6.3,,ReavJe00
596,Andrew Van Ginkel,24,MIA,LB,6,1,0,3,3,100.0,14,4.7,4.7,0,86.1,0.7,2,12,24,0,3,0,1.0,4,15,2,11.8,,VanGAn00
597,Darious Williams,26,LAR,CB,12,3,2,21,15,71.4,197,13.1,9.4,1,77.0,10.2,125,72,1,0,0,0,0.0,0,15,1,6.3,,WillDa09
598,Aaron Colvin,28,2TM,CB,7,3,0,23,20,87.0,289,14.5,12.6,3,158.3,11.0,235,54,0,0,0,0,0.0,0,15,2,11.8,,ColvAa00
598,Aaron Colvin,28,HOU,CB,1,1,0,8,7,87.5,106,15.1,13.3,1,158.3,10.6,85,21,0,0,0,0,0.0,0,5,1,16.7,,ColvAa00
598,Aaron Colvin,28,WAS,CB,6,2,0,15,13,86.7,183,14.1,12.2,2,157.1,11.1,150,33,0,0,0,0,0.0,0,10,1,9.1,,ColvAa00
599,Andrew Brown,24,CIN,DT,14,1,0,0,0,,0,,,0,,,0,0,0,2,1,0,0.0,3,14,3,17.6,,BrowAn05
600,Ibraheim Campbell,27,GNB,CB,7,3,0,19,12,63.2,107,8.9,5.6,0,78.2,4.2,44,63,7,0,0,0,0.0,0,14,3,17.6,,CampIb00
601,Morris Claiborne,29,KAN,CB,8,1,0,7,4,57.1,41,10.3,5.9,0,74.1,12.6,23,18,0,0,0,0,0.0,0,14,0,0.0,,ClaiMo00
