Rk,Player,Age,Team,Pos,G,GS,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Sk,Prss,Comb,MTkl,MTkl%,Awards,-9999
459,Chris Wormley,29,PIT,DE,13,1,0,2,1,50.0,29,29.0,14.5,1,135.4,-1.5,-3,32,0,1,0,0,0.5,2,29,2,6.5,,WormCh00
460,Jadeveon Clowney,29,CLE,RDE,12,10,0,2,1,50.0,21,21.0,10.5,0,87.5,-2.5,-5,26,1,7,2,3,2.0,12,28,0,0.0,,ClowJa00
461,Michael Dogbe,26,ARI,DE,13,4,0,0,0,,0,,,0,,,0,0,2,0,0,0,0.0,0,28,2,6.7,,DogbMi00
462,Brandon Facyson,28,IND,CB,16,4,0,42,29,69.0,326,11.2,7.8,1,99.9,10.5,237,89,0,0,0,0,0.0,0,28,5,15.2,,FacyBr00
463,Jack Gibbens,24,TEN,LB,5,2,1,12,9,75.0,76,8.4,6.3,0,56.2,4.0,16,60,6,0,0,0,0.0,0,28,1,3.4,,GibbJa00
464,Elijah Hicks,23,CHI,DB,15,2,0,7,6,85.7,176,29.3,25.1,2,158.3,21.6,117,59,1,0,0,0,0.0,0,28,1,3.4,,HickEl00
465,Bruce Irvin,35,SEA,ROLB,11,10,0,3,3,100.0,16,5.3,5.3,0,88.9,-0.7,-2,18,6,3,5,0,3.5,12,28,2,6.7,,IrviBr00
466,Josh Jones,28,SEA,S,12,3,0,20,12,60.0,251,20.9,12.6,1,120.8,11.3,101,150,4,0,1,0,0.0,1,28,8,22.2,,JoneJo06
467,Tanoh Kpassagnon,28,NOR,DE,15,5,0,1,1,100.0,8,8.0,8.0,0,100.0,-6.0,-6,14,0,2,3,0,2.0,8,28,1,3.4,,KpasTa00
468,Hassan Ridgeway,28,SFO,RDT,12,7,0,0,0,,0,,,0,,,0,0,0,0,2,0,1.0,3,28,1,3.4,,RidgHa00
469,Khyiris Tonga,26,MIN,DT,11,2,0,1,1,100.0,1,1.0,1.0,0,79.2,-3.0,-3,4,0,2,1,4,0.5,4,28,3,9.7,,TongKh00
470,K'Von Wallace,25,PHI,S,17,1,0,12,8,66.7,121,15.1,10.1,1,127.4,9.3,66,55,1,0,0,0,0.0,0,28,1,3.4,,WallKV00
471,Alex Wright,22,CLE,DE,17,5,0,2,1,50.0,13,13.0,6.5,0,70.8,0.0,0,13,0,0,0,7,0.0,0,28,3,9.7,,WrigAl01
472,Rashad Fenton,25,2TM,CB,7,6,0,28,23,82.1,330,14.3,11.8,1,127.7,8.7,188,142,6,1,0,0,0.0,1,28,4,12.5,,FentRa00
472,Rashad Fenton,25,KAN,CB,5,5,0,25,20,80.0,270,13.5,10.8,1,125.0,9.3,176,94,6,1,0,0,0.0,1,24,3,11.1,,FentRa00
472,Rashad Fenton,25,ATL,CB,2,1,0,3,3,100.0,60,20.0,20.0,0,118.7,4.0,12,48,0,0,0,0,0.0,0,4,1,20.0,,FentRa00
473,Denico Autry,32,TEN,DL,12,8,0,4,4,100.0,30,7.5,7.5,0,97.9,2.5,10,20,1,4,10,4,8.0,22,27,1,3.6,,AutrDe00
474,Michael Danna,25,KAN,DE,13,0,0,2,2,100.0,7,3.5,3.5,0,81.2,-5.0,-10,17,7,6,5,0,5.0,16,27,4,12.9,,DannMi00
475,Tre Flowers,27,CIN,CB,15,0,1,18,12,66.7,112,9.3,6.2,1,78.9,6.2,47,65,1,0,0,0,0.0,0,27,1,3.6,,FlowTr01
476,Dante Fowler,28,DAL,DE,17,0,0,3,3,100.0,39,13.0,13.0,0,118.7,7.7,23,16,4,11,4,2,6.0,21,27,0,0.0,,FowlDa00
477,Timmy Horne,25,ATL,DE,17,5,0,0,0,,0,,,0,,,0,0,0,1,1,1,0.0,2,27,0,0.0,,HornTi00
478,Anfernee Jennings,25,NWE,LB,16,3,0,2,2,100.0,18,9.0,9.0,0,104.2,1.5,3,15,9,6,3,2,1.5,11,27,3,10.0,,JennAn00
479,Patrick Jones II,24,MIN,LB,16,0,0,3,2,66.7,24,12.0,8.0,0,91.0,2.0,1,23,17,3,1,0,4.0,8,27,0,0.0,,JonePa00
480,Arden Key,26,JAX,DE,17,3,0,3,2,66.7,15,7.5,5.0,0,78.5,9.0,0,15,9,5,10,1,4.5,20,27,1,3.6,,KeyxAr00
481,Eric Murray,28,HOU,DB,17,0,0,3,3,100.0,22,7.3,7.3,1,136.8,6.3,19,3,0,0,0,0,0.0,0,27,0,0.0,,MurrEr00
482,D.J. Reader,28,CIN,LDT,10,10,0,1,1,100.0,69,69.0,69.0,0,118.7,-1.0,-1,70,0,3,5,4,0.0,8,27,1,3.6,,ReadD.00
483,Josh Uche,24,NWE,LB,15,0,0,4,4,100.0,56,14.0,14.0,0,118.7,2.8,11,45,6,10,3,0,11.5,25,27,0,0.0,,UcheJo00
484,Rashad Weaver,25,TEN,LB,16,4,0,4,2,50.0,13,6.5,3.3,0,57.3,0.8,6,7,10,6,10,5,5.5,22,27,5,15.6,,WeavRa00
485,Matthew Adams,27,CHI,LB,10,3,0,7,5,71.4,49,9.8,7.0,0,90.8,2.3,8,41,1,0,0,0,0.0,0,26,2,7.1,,AdamMa00
486,Montravius Adams,27,PIT,NT,17,9,0,2,2,100.0,21,10.5,10.5,0,110.4,8.5,17,4,3,1,0,1,0.0,1,26,1,3.7,,AdamMo00
487,Justin Bethel,32,MIA,DB,17,0,1,19,12,63.2,104,8.7,5.5,1,73.1,8.8,48,56,0,0,0,0,0.0,0,26,3,10.3,,BethJu00
488,Taven Bryan,26,CLE,RDT,16,16,0,1,1,100.0,9,9.0,9.0,0,104.2,6.0,6,3,0,1,1,1,3.0,6,26,1,3.7,,BryaTa00
489,Blake Cashman,26,HOU,LB,16,1,0,5,3,60.0,22,7.3,4.4,0,70.4,4.0,7,15,9,0,2,0,3.0,5,26,0,0.0,,CashBl00
490,Clelin Ferrell,25,LVR,DE,16,4,0,4,3,75.0,8,2.7,2.0,0,77.1,-3.0,-11,19,9,5,5,2,2.0,13,26,2,7.1,,FerrCl00
491,Cordale Flott,21,NYG,CB,11,6,0,27,17,63.0,191,11.2,7.1,1,96.4,8.4,114,77,0,1,0,0,0.0,1,26,1,3.7,,FlotCo00
492,Jourdan Lewis,27,DAL,CB,6,4,1,26,19,73.1,170,8.9,6.5,0,74.2,6.2,51,119,2,0,0,0,1.0,1,26,2,7.1,,LewiJo01
493,Mike Pennel,31,CHI,DT,17,2,0,2,2,100.0,-7,-3.5,-3.5,0,79.2,-6.5,-13,6,0,2,2,1,0.0,4,26,1,3.7,,PennMi00
494,Jason Pierre-Paul,33,BAL,LOLB,14,13,1,3,3,100.0,19,6.3,6.3,0,53.5,1.3,4,15,4,0,0,4,3.0,3,26,3,10.3,,PierJa99
495,Malcolm Roach,24,NOR,DT,13,3,0,1,0,0.0,0,,0.0,0,39.6,-5.0,0,0,0,0,1,0,1.0,2,26,4,13.3,,RoacMa01
496,Josiah Scott,23,PHI,CB,16,4,2,32,22,68.8,299,13.6,9.3,3,103.5,7.5,171,128,5,2,0,0,0.0,2,26,0,0.0,,ScotJo00
497,Eric Stokes,23,GNB,RCB,9,9,0,25,20,80.0,261,13.1,10.4,1,123.5,12.5,186,75,1,0,0,0,0.0,0,26,2,7.1,,StokEr00
498,Darrell Taylor,25,SEA,LB,16,3,0,6,4,66.7,46,11.5,7.7,0,89.6,2.2,9,37,19,6,4,1,9.5,20,26,3,10.3,,TaylDa00
499,Solomon Thomas,27,NYJ,DE,17,0,0,2,2,100.0,-1,-0.5,-0.5,0,79.2,-4.5,-9,8,0,4,4,0,0.5,9,26,1,3.7,,ThomSo00
500,Carlos Watkins,29,DAL,DE,12,4,0,1,1,100.0,4,4.0,4.0,0,83.3,-3.0,-3,7,0,0,0,0,0.0,0,26,2,7.1,,WatkCa00
501,P.J. Williams,29,NOR,CB,11,3,0,12,9,75.0,162,18.0,13.5,2,156.2,9.0,76,86,1,0,0,0,0.0,0,26,1,3.7,,WillP.00
502,DeAundre Alford,25,ATL,CB,16,0,1,31,17,54.8,198,11.6,6.4,1,71.7,11.6,148,50,6,1,0,0,0.5,2,25,2,7.4,,AlfoDe00
503,Jonathan Bostic,31,WAS,MLB,15,5,0,8,4,50.0,67,16.8,8.4,0,78.6,3.6,8,59,8,0,0,0,0.0,0,25,2,7.4,,BostJo00
504,Jake Hansen,24,HOU,LB,11,2,0,7,7,100.0,79,11.3,11.3,1,153.3,4.9,34,45,9,0,2,0,1.0,3,25,1,3.8,,HansJa01
505,Bryan Mone,27,SEA,DT,13,3,0,0,0,,0,,,0,,,0,0,0,4,0,0,0.0,4,25,0,0.0,,MoneBr00
506,Derrick Nnadi,26,KAN,LDT,17,17,0,1,1,100.0,8,8.0,8.0,0,100.0,2.0,2,6,3,1,0,1,0.0,1,25,3,10.7,,NnadDe00
507,Malik Reed,26,PIT,LB,14,2,0,3,3,100.0,26,8.7,8.7,0,102.8,-1.3,-4,30,27,1,3,1,1.0,5,25,1,3.8,,ReedMa01
508,Cameron Sample,23,CIN,DE,16,1,0,4,2,50.0,4,2.0,1.0,0,56.2,1.8,-3,7,1,2,4,0,2.0,8,25,2,7.4,,SampCa00
509,Daniel Sorensen,32,NOR,S,17,2,2,6,4,66.7,52,13.0,8.7,0,54.2,13.3,20,32,0,0,0,0,0.0,0,25,0,0.0,,SoreDa01
510,Casey Toohill,26,WAS,DE,16,0,0,1,1,100.0,7,7.0,7.0,0,95.8,-4.0,-4,11,4,3,5,0,1.0,9,25,1,3.8,,ToohCa00
511,Markus Bailey,25,CIN,LB,16,1,0,2,2,100.0,22,11.0,11.0,0,112.5,2.5,5,17,0,0,0,0,0.0,0,24,0,0.0,,BailMa01
512,Christian Benford,22,BUF,LCB,9,5,1,28,17,60.7,231,13.6,8.3,1,84.1,11.3,138,93,0,0,0,0,0.0,0,24,6,20.0,,BenfCh00
513,Baron Browning,23,DEN,ROLB,14,8,1,9,5,55.6,21,4.2,2.3,0,21.3,2.0,-9,30,37,6,6,1,5.0,18,24,1,4.0,,BrowBa01
514,Zach Cunningham,28,TEN,RILB,6,6,0,19,12,63.2,109,9.1,5.7,1,96.2,3.6,28,81,7,0,0,1,0.0,0,24,1,4.0,,CunnZa00
515,Folorunso Fatukasi,27,JAX,RDE,14,13,0,0,0,,0,,,0,,,0,0,0,2,1,3,1.5,5,24,0,0.0,,FatuFo00
516,Tomon Fox,24,NYG,LB,16,1,0,3,2,66.7,10,5.0,3.3,0,71.5,1.3,-4,14,17,4,0,0,1.0,5,24,1,4.0,,FoxxTo00
517,Ronnie Harrison,25,CLE,DB,16,5,0,17,11,64.7,85,7.7,5.0,0,76.8,4.6,36,49,7,0,0,0,0.5,1,24,1,4.0,,HarrRo02
518,Travis Jones,23,BAL,DT,15,3,0,1,1,100.0,0,0.0,0.0,0,79.2,-4.0,-4,4,0,0,1,1,1.0,2,24,0,0.0,,JoneTr00
519,Zyon McCollum,23,TAM,CB,13,3,0,22,16,72.7,216,13.5,9.8,1,118.7,11.1,150,66,1,0,0,0,0.0,0,24,3,11.1,,McCoZy02
520,Efe Obada,30,WAS,DE,17,1,0,1,1,100.0,9,9.0,9.0,0,104.2,-8.0,-8,17,0,2,4,2,4.0,10,24,3,11.1,,ObadEf00
521,John Ridgeway,23,WAS,DT,15,4,0,1,1,100.0,5,5.0,5.0,0,87.5,-3.0,-3,8,0,1,0,1,0.0,1,24,0,0.0,,RidgJo00
522,Jace Whittaker,27,ARI,CB,6,4,0,27,22,81.5,231,10.5,8.6,0,102.3,6.0,99,132,4,1,0,0,0.0,1,24,2,7.7,,WhitJa05
523,Damarion Williams,24,BAL,CB,14,0,0,32,20,62.5,243,12.2,7.6,2,106.6,8.1,136,107,5,0,0,0,0.0,0,24,3,11.1,,WillDa15
524,Oshane Ximines,26,NYG,LB,15,4,0,12,7,58.3,67,9.6,5.6,0,74.0,-0.2,-4,71,27,1,6,2,2.0,9,24,2,7.7,,XimiOs00
525,Christian Barmore,23,NWE,DT,10,3,0,1,1,100.0,11,11.0,11.0,0,112.5,4.0,4,7,0,1,5,1,2.5,9,23,1,4.2,,BarmCh00
526,Josh Blackwell,23,CHI,DB,16,1,0,13,7,53.8,87,12.4,6.7,1,100.5,7.8,42,45,1,0,0,0,0.0,0,23,0,0.0,,BlacJo00
527,Jonathan Bullard,29,MIN,LDE,12,7,0,1,0,0.0,0,,0.0,0,39.6,4.0,0,0,0,0,1,0,0.0,1,23,0,0.0,,BullJo00
528,Zachary Carter,23,CIN,LDT,16,9,0,0,0,,0,,,0,,,0,0,0,1,0,1,0.5,2,23,2,8.0,,CartZa00
529,Akayleb Evans,23,MIN,CB,10,2,0,25,16,64.0,252,15.8,10.1,1,110.7,13.6,185,67,0,0,0,0,0.0,0,23,1,4.2,,EvanAk00
530,Breiden Fehoko,26,LAC,DT,9,3,0,1,1,100.0,1,1.0,1.0,0,79.2,0.0,0,1,0,0,0,0,0.0,0,23,0,0.0,,FehoBr01
531,Kurt Hinish,23,HOU,DT,15,3,0,2,1,50.0,5,5.0,2.5,0,56.2,-3.0,-6,11,0,1,1,0,1.0,3,23,1,4.2,,HiniKu00
532,Tony Jefferson,30,NYG,DB,9,1,0,15,13,86.7,87,6.7,5.8,0,90.8,3.6,40,47,14,0,0,0,0.0,0,23,0,0.0,,JeffTo00
533,Carl Nassib,29,TAM,DE,13,1,0,1,1,100.0,3,3.0,3.0,0,79.2,-6.0,-6,9,6,1,2,3,3.5,7,23,2,8.0,,NassCa00
534,Keisean Nixon,25,GNB,CB,17,4,1,29,20,69.0,202,10.1,7.0,1,85.7,6.7,89,113,3,0,0,0,0.0,0,23,2,8.0,AP-1,NixoKe00
535,Tre Norwood,23,PIT,DB,15,3,0,20,10,50.0,118,11.8,5.9,0,68.3,11.0,78,40,3,0,0,0,0.0,0,23,5,17.9,,NorwTr00
536,Myjai Sanders,24,ARI,LOLB,13,4,0,3,2,66.7,20,10.0,6.7,1,125.0,-2.7,-5,25,19,4,2,2,3.0,9,23,2,8.0,,SandMy00
537,James Smith-Williams,25,WAS,RDE,14,14,0,5,2,40.0,8,4.0,1.6,0,47.9,-4.2,-10,18,7,1,14,1,3.0,18,23,3,11.5,,SmitJa08
538,Kevin Strong,26,TEN,DT,16,1,0,0,0,,0,,,0,,,0,0,0,4,0,2,0.0,4,23,1,4.2,,StroKe00
539,Jonah Williams,27,LAR,DT,16,6,0,0,0,,0,,,0,,,0,0,0,1,3,0,0.5,5,23,1,4.2,,WillJo16
540,Nahshon Wright,24,DAL,CB,7,2,1,28,17,60.7,242,14.2,8.6,0,73.8,12.9,165,77,0,0,0,0,0.0,0,23,1,4.2,,WrigNa00
541,Terrel Bernard,23,BUF,LB,16,1,0,5,4,80.0,35,8.8,7.0,0,95.8,3.2,17,18,3,0,0,0,0.0,0,22,0,0.0,,BernTe00
542,Angelo Blackson,30,CHI,DT,15,4,0,0,0,,0,,,0,,,0,0,1,3,1,0,0.0,4,22,2,8.3,,BlacAn00
543,Cobie Durant,24,LAR,DB,13,1,3,22,13,59.1,136,10.5,6.2,1,52.7,5.2,56,80,5,0,0,0,1.0,1,22,2,8.3,,DuraDe01
544,Justin Ellis,32,NYG,DT,17,4,0,0,0,,0,,,0,,,0,0,0,0,0,0,1.0,1,22,0,0.0,,ElliJu01
545,Demetrius Flannigan-Fowles,26,SFO,LB,17,0,0,6,6,100.0,87,14.5,14.5,0,118.7,9.7,58,29,3,0,0,0,1.0,1,22,1,4.3,,FlanDe00
546,Chauncey Golston,24,DAL,LB,15,0,0,0,0,,0,,,0,,,0,0,0,2,1,1,1.0,4,22,1,4.3,,GolsCh00
547,Akiem Hicks,33,TAM,RDE,11,11,0,0,0,,0,,,0,,,0,0,1,0,3,3,1.0,4,22,1,4.3,,HickAk00
548,Melvin Ingram,33,MIA,LB,17,3,0,8,7,87.5,52,7.4,6.5,0,93.7,2.9,16,36,41,9,2,1,6.0,18,22,4,15.4,,IngrMe00
549,Austin Johnson,28,LAC,LDT,8,8,0,1,1,100.0,9,9.0,9.0,1,143.7,7.0,7,2,0,2,2,1,1.0,5,22,3,12.0,,JohnAu01
550,Jordan Kunaszyk,26,CLE,LB,15,2,0,7,4,57.1,33,8.3,4.7,0,69.3,3.4,17,16,4,0,0,0,0.0,0,22,2,8.3,,KunaJo00
551,Jonathan Ledbetter,25,ARI,DE,14,3,0,0,0,,0,,,0,,,0,0,1,0,1,0,1.0,2,22,0,0.0,,LedbJo01
552,P.J. Locke,25,DEN,S,16,0,0,11,7,63.6,44,6.3,4.0,0,71.8,4.2,6,38,2,0,0,0,0.0,0,22,1,4.3,,LockPJ00
553,Emmanuel Moseley,26,SFO,LCB,5,5,1,27,18,66.7,160,8.9,5.9,0,66.9,8.3,82,78,3,1,0,0,0.0,1,22,5,18.5,,MoseEm00
554,George Odum,29,SFO,S,17,0,1,3,2,66.7,8,4.0,2.7,1,70.1,10.7,8,0,0,0,0,0,0.0,0,22,0,0.0,AP-2,OdumGe00
555,Tremon Smith,26,HOU,DB,17,2,2,16,9,56.3,93,10.3,5.8,1,54.4,7.4,62,31,0,0,0,0,0.0,0,22,1,4.3,,SmitTr04
556,Ja'Sir Taylor,23,LAC,DB,17,3,0,11,7,63.6,113,16.1,10.3,0,97.9,13.9,88,25,2,0,0,0,0.0,0,22,3,12.0,,TaylJa04
557,Zeke Turner,26,ARI,DB,15,1,0,10,8,80.0,59,7.4,5.9,2,130.8,2.0,20,39,7,1,0,0,0.0,1,22,0,0.0,,TurnZe00
558,Sam Williams,23,DAL,DE,15,0,0,2,1,50.0,6,6.0,3.0,0,56.2,-2.0,-2,8,5,2,5,1,4.0,11,22,3,12.0,AP DRoY-5,WillSa00
559,Perrion Winfrey,22,CLE,DT,13,0,0,0,0,,0,,,0,,,0,0,0,1,1,2,0.5,3,22,1,4.3,,WinfPe00
560,Chris Board,27,DET,LB,17,1,0,12,8,66.7,86,10.8,7.2,1,115.3,5.4,53,33,10,2,1,0,0.0,3,21,1,4.5,,BoarCh00
561,Matt Henningsen,23,DEN,DE,17,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,1.0,1,21,0,0.0,,HennMa01
562,Justin Houston,33,BAL,LB,14,1,1,4,4,100.0,31,7.8,7.8,0,59.4,-1.0,-4,35,10,8,6,0,9.5,25,21,2,8.7,,HousJu00
563,Cameron Lewis,25,BUF,CB,13,1,0,3,2,66.7,46,23.0,15.3,0,109.7,20.3,46,0,0,0,0,0,0.0,0,21,1,4.5,,LewiCa00
564,David Long,24,LAR,DB,12,4,0,32,24,75.0,294,12.3,9.2,1,113.3,9.8,216,78,0,0,0,0,0.0,0,21,3,12.5,,LongDa02
565,Von Miller,33,BUF,RDE,11,11,0,0,0,,0,,,0,,,0,0,19,16,3,2,8.0,27,21,2,8.7,,MillVo00
566,Nik Needham,26,MIA,RCB,6,5,0,19,10,52.6,150,15.0,7.9,1,96.4,15.5,123,27,0,1,0,0,0.0,1,21,1,4.5,,NeedNi00
567,Dawuane Smoot,27,JAX,DE,15,0,0,2,0,0.0,0,,0.0,0,39.6,13.5,0,0,4,7,6,1,5.0,19,21,2,8.7,,SmooDa00
568,Caden Sterns,23,DEN,S,5,3,2,17,5,29.4,84,16.8,4.9,0,8.1,16.2,47,37,1,1,0,0,0.0,1,21,2,8.7,,SterCa00
569,Brent Urban,31,BAL,DE,16,0,0,0,0,,0,,,0,,,0,0,0,0,0,3,1.0,1,21,1,4.5,,UrbaBr00
570,Juston Burris,29,CAR,S,5,3,0,10,4,40.0,45,11.3,4.5,1,87.5,14.8,41,4,2,0,0,0,0.0,0,20,3,13.0,,BurrJu00
571,Sam Franklin,26,CAR,S,17,1,0,3,2,66.7,-1,-0.5,-0.3,0,70.1,3.7,-2,1,2,1,0,0,0.0,1,20,0,0.0,,FranSa00
572,Kevin Givens,25,SFO,LDT,13,11,0,0,0,,0,,,0,,,0,0,0,1,1,1,2.0,4,20,2,9.1,,GiveKe01
573,Tyler Hall,24,LVR,CB,7,3,0,16,9,56.3,90,10.0,5.6,0,72.4,5.6,23,67,1,0,0,0,1.0,1,20,0,0.0,,HallTy01
574,Jonathan Harris,26,DEN,DT,8,4,0,1,1,100.0,3,3.0,3.0,0,79.2,1.0,1,2,0,0,1,0,0.0,1,20,1,4.8,,HarrJo05
575,John Jenkins,33,MIA,DT,16,0,0,1,1,100.0,14,14.0,14.0,0,118.7,0.0,0,14,0,3,1,0,0.0,4,20,0,0.0,,JenkJo00
576,Kelvin Joseph,23,DAL,CB,16,1,0,18,12,66.7,219,18.3,12.2,4,147.9,14.0,184,35,0,0,0,0,0.0,0,20,0,0.0,,JoseKe02
577,Linval Joseph,34,PHI,RDT,8,8,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.5,1,20,0,0.0,,JoseLi99
578,Damontae Kazee,29,PIT,S,9,4,2,11,7,63.6,79,11.3,7.2,0,45.5,8.5,35,44,2,0,0,0,0.0,0,20,0,0.0,,KazeDa00
579,James Lynch,23,MIN,DT,15,2,0,1,0,0.0,0,,0.0,0,39.6,-1.0,0,0,0,0,0,0,0.0,0,20,1,4.8,,LyncJa00
580,Blake Martinez,28,LVR,LB,4,2,0,6,6,100.0,43,7.2,7.2,0,96.5,3.7,22,21,1,0,0,0,0.0,0,20,0,0.0,,MartBl01
581,Charles Omenihu,25,SFO,DE,17,3,0,0,0,,0,,,0,,,0,0,1,6,10,0,4.5,21,20,2,9.1,,OmenCh00
582,Corey Peters,34,JAX,NT,12,3,0,1,1,100.0,11,11.0,11.0,0,112.5,-9.0,-9,20,0,0,1,0,0.0,1,20,0,0.0,,PeteCo00
583,Jordan Phillips,30,BUF,DT,12,1,0,1,1,100.0,2,2.0,2.0,0,79.2,-5.0,-5,7,0,2,5,1,1.5,9,20,3,13.0,,PhilJo01
584,Isaiah Pola-Mao,23,LVR,S,11,0,0,8,6,75.0,34,5.7,4.3,0,82.3,1.5,6,28,5,0,1,0,1.0,2,20,1,4.8,,PolaIs00
585,Tracy Walker,27,DET,S,3,3,0,4,1,25.0,13,13.0,3.3,0,40.6,26.0,3,10,7,0,0,1,1.0,1,20,0,0.0,,WalkTr01
586,Tre'Davious White,27,BUF,RCB,6,6,1,33,18,54.5,244,13.6,7.4,1,75.8,13.5,200,44,1,1,0,0,0.0,1,20,1,4.8,,WhitTr01
587,Chase Winovich,27,CLE,DE,8,2,0,3,3,100.0,33,11.0,11.0,0,112.5,1.7,5,28,1,3,2,1,1.0,6,20,0,0.0,,WinoCh00
588,Ahkello Witherspoon,27,PIT,CB,4,4,1,29,22,75.9,248,11.3,8.6,4,126.1,9.2,181,67,0,0,0,0,0.0,0,20,1,4.8,,WithAh00
589,Russ Yeast,23,LAR,S,15,1,0,7,6,85.7,76,12.7,10.9,0,111.9,8.9,42,34,0,0,0,0,0.0,0,20,1,4.8,,YeasRu00
590,Johnathan Hankins,30,2TM,DT,10,4,0,0,0,,0,,,0,,,0,0,0,2,0,1,0.0,2,20,2,9.1,,HankJo00
590,Johnathan Hankins,30,LVR,DT,5,1,0,0,0,,0,,,0,,,0,0,0,1,0,1,0.0,1,10,2,16.7,,HankJo00
590,Johnathan Hankins,30,DAL,DT,5,3,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.0,1,10,0,0.0,,HankJo00
591,Boogie Basham,25,BUF,DE,15,0,1,0,0,,0,,,0,,,0,0,2,6,3,1,2.0,11,19,1,5.0,,BashCa00
592,Quinton Bohanna,23,DAL,RDT,13,9,0,0,0,,0,,,0,,,0,0,0,0,1,0,0.0,1,19,2,9.5,,BohaQu00
593,Sean Chandler,26,CAR,S,17,0,0,3,3,100.0,35,11.7,11.7,1,154.9,4.7,14,21,0,0,0,0,0.0,0,19,0,0.0,,ChanSe00
594,Adam Gotsis,30,JAX,DE,15,1,0,0,0,,0,,,0,,,0,0,1,2,6,2,1.5,10,19,0,0.0,,GotsAd00
595,Kerry Hyder,31,SFO,DE,16,1,0,1,1,100.0,5,5.0,5.0,0,87.5,-4.0,-4,9,0,4,3,3,1.0,8,19,0,0.0,,HydeKe01
596,Christian Matthew,26,ARI,CB,14,3,0,21,14,66.7,158,11.3,7.5,0,89.0,8.4,83,75,0,0,0,0,0.0,0,19,4,17.4,,MattCh01
597,Siran Neal,28,BUF,CB,16,0,0,12,5,41.7,25,5.0,2.1,0,49.3,5.9,14,11,1,0,1,0,0.0,1,19,2,9.5,,NealSi00
598,Tim Settle,25,BUF,DT,15,2,0,1,0,0.0,0,,0.0,0,39.6,1.0,0,0,0,1,1,1,1.0,3,19,2,9.5,,SettTi00
599,Josh Tupou,28,CIN,LLB,11,6,0,0,0,,0,,,0,,,0,0,0,0,2,0,2.0,4,19,1,5.0,,TupoJo00
600,Samuel Womack,23,SFO,CB,16,1,1,15,11,73.3,114,10.4,7.6,1,89.3,9.3,106,8,2,0,0,0,0.0,0,19,0,0.0,,WomaSa00
601,Henry Anderson,31,CAR,DE,11,0,0,1,1,100.0,-2,-2.0,-2.0,0,79.2,-4.0,-4,2,0,2,1,0,0.0,3,18,1,5.3,,AndeHe00
602,Jordan Davis,22,PHI,DT,13,5,0,1,0,0.0,16,,16.0,0,79.2,-3.0,-3,19,1,1,0,1,0.0,1,18,0,0.0,,DaviJo03
603,Bud Dupree,29,TEN,LOLB,11,11,0,6,6,100.0,65,10.8,10.8,0,111.8,1.0,6,59,9,7,6,0,4.0,17,18,0,0.0,,DuprAl00
604,A.J. Green,24,CLE,CB,17,1,1,13,10,76.9,109,10.9,8.4,1,94.7,5.3,69,40,4,0,1,0,0.0,1,18,3,14.3,,GreeAJ00
605,Juju Hughes,24,DET,S,7,1,0,6,3,50.0,12,4.0,2.0,1,95.8,12.2,9,3,6,0,0,0,1.0,1,18,1,5.3,,HughJu00
606,Joseph Jones,28,TEN,LB,15,0,0,1,1,100.0,0,0.0,0.0,0,79.2,0.0,0,0,0,0,0,0,0.0,0,18,0,0.0,,JoneJo05
607,Cameron Thomas,22,ARI,LB,17,0,0,0,0,,0,,,0,,,0,0,4,1,3,0,3.0,7,18,0,0.0,,ThomCa03
608,Ifeadi Odenigbo,28,2TM,DE,14,0,0,3,3,100.0,2,0.7,0.7,0,79.2,-3.3,-10,12,2,1,2,0,3.5,7,18,0,0.0,,OdenIf00
608,Ifeadi Odenigbo,28,IND,DE,13,0,0,1,1,100.0,-5,-5.0,-5.0,0,79.2,-4.0,-4,-1,0,1,2,0,3.5,7,12,0,0.0,,OdenIf00
608,Ifeadi Odenigbo,28,TAM,DE,1,0,0,2,2,100.0,7,3.5,3.5,0,81.2,-3.0,-6,13,2,0,0,0,0.0,0,6,0,0.0,,OdenIf00
609,Jerry Tillery,26,2TM,DE,15,4,0,0,0,,0,,,0,,,0,0,0,2,3,0,1.0,6,18,3,14.3,,TillJe00
609,Jerry Tillery,26,LAC,DE,7,0,0,0,0,,0,,,0,,,0,0,0,1,1,0,1.0,3,8,1,11.1,,TillJe00
609,Jerry Tillery,26,LVR,DE,8,4,0,0,0,,0,,,0,,,0,0,0,1,2,0,0.0,3,10,2,16.7,,TillJe00
610,Tony Adams,23,NYJ,S,11,1,0,4,3,75.0,31,10.3,7.8,0,96.9,10.0,25,6,1,1,0,0,0.0,1,17,1,5.6,,AdamTo03
611,Brian Asamoah,22,MIN,LB,16,0,0,4,3,75.0,44,14.7,11.0,0,110.4,7.0,24,20,6,1,0,0,0.0,1,17,3,15.0,,AsamBr00
612,Nick Cross,21,IND,S,16,2,0,2,2,100.0,15,7.5,7.5,0,97.9,4.5,9,6,2,1,0,0,0.0,1,17,1,5.6,,CrosNi00
