Rk,Player,Age,Team,Pos,G,GS,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Sk,Prss,Comb,MTkl,MTkl%,Awards,-9999
674,A'Shawn Robinson,25,LAR,DT,8,0,0,0,0,,0,,,0,,,0,0,0,0,1,1,0.0,1,12,1,7.7,,RobiAS00
675,Taylor Stallworth,25,IND,DT,16,1,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.5,2,12,4,25.0,,StalTa00
676,Vincent Taylor,26,CLE,DT,15,1,0,1,0,0.0,0,,0.0,0,39.6,0.0,0,0,0,1,1,0,0.0,2,12,2,14.3,,TaylVi00
677,Charles Washington,27,ARI,CB,15,0,0,2,1,50.0,3,3.0,1.5,0,56.2,7.0,2,1,2,0,0,0,0.0,0,12,0,0.0,,WashCh01
678,Kyle Wilber,31,LVR,LB,16,0,0,2,2,100.0,5,2.5,2.5,1,118.7,-5.5,-11,16,3,0,0,0,0.0,0,12,0,0.0,,WilbKy00
679,Montravius Adams,25,GNB,DT,8,0,0,1,1,100.0,13,13.0,13.0,0,118.7,7.0,7,6,0,0,0,0,0.0,0,11,0,0.0,,AdamMo00
680,Grayland Arnold,23,PHI,CB,6,1,0,4,3,75.0,15,5.0,3.8,1,119.8,9.5,12,3,3,1,0,1,0.0,1,11,4,26.7,,ArnoGr01
681,Tashawn Bower,25,NWE,DE,7,3,0,1,0,0.0,0,,0.0,0,39.6,2.0,0,0,0,4,0,1,0.0,4,11,1,8.3,,BoweTa00
682,Isaiah Buggs,24,PIT,DT,10,1,0,0,0,,0,,,0,,,0,0,0,0,1,0,0.0,1,11,0,0.0,,BuggIs00
683,Anthony Chickillo,28,DEN,DE,11,0,0,4,2,50.0,48,24.0,12.0,0,93.7,5.3,8,40,7,0,0,0,1.0,1,11,2,15.4,,ChicAn00
684,Ross Cockrell,29,TAM,CB,12,2,0,21,16,76.2,130,8.1,6.2,1,107.2,5.9,51,79,8,0,1,0,0.0,1,11,2,15.4,,CockRo00
685,Mike Edwards,24,TAM,CB,16,0,2,12,6,50.0,51,8.5,4.3,0,21.9,14.3,16,35,2,0,0,0,0.0,0,11,1,8.3,,EdwaMi01
686,Jordan Evans,25,CIN,LB,15,0,1,4,2,50.0,21,10.5,5.3,0,26.0,2.5,10,11,8,0,0,0,2.0,2,11,1,8.3,,EvanJo01
687,Leki Fotu,22,ARI,DT,11,0,0,0,0,,0,,,0,,,0,0,1,4,2,0,1.0,7,11,2,15.4,,FotuLe00
688,Nate Hall,24,HOU,LB,10,0,0,2,2,100.0,14,7.0,7.0,0,95.8,5.0,10,4,3,0,0,0,2.0,3,11,0,0.0,,HallNa01
689,Trysten Hill,22,DAL,DT,5,5,0,0,0,,0,,,0,,,0,0,0,2,3,0,0.0,5,11,6,35.3,,HillTr00
690,Chandler Jones,30,ARI,LB,5,5,0,1,1,100.0,5,5.0,5.0,0,87.5,2.0,2,3,20,3,6,0,1.0,10,11,3,21.4,,JoneCh03
691,Jordan Phillips,28,ARI,DT,9,9,0,1,1,100.0,15,15.0,15.0,0,118.7,2.0,2,13,0,2,2,1,2.0,6,11,3,21.4,,PhilJo01
692,Kyle Phillips,23,NYJ,DE,7,3,0,0,0,,0,,,0,,,0,0,0,2,1,0,0.0,3,11,0,0.0,,PhilKy00
693,Randy Ramsey,25,GNB,DE,12,0,0,0,0,,0,,,0,,,0,0,4,1,0,0,0.0,1,11,0,0.0,,RamsRa00
694,Hassan Ridgeway,26,PHI,DT,7,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1.0,2,11,0,0.0,,RidgHa00
695,Josiah Scott,21,JAX,CB,6,0,0,7,6,85.7,77,12.8,11.0,0,112.5,11.7,52,25,2,0,0,0,0.0,0,11,0,0.0,,ScotJo00
696,Kentavius Street,24,SFO,DE,15,2,0,1,0,0.0,0,,0.0,0,39.6,4.0,0,0,0,1,0,0,0.0,1,11,0,0.0,,StreKe00
697,Quincy Williams,24,JAX,LB,7,0,0,6,5,83.3,34,6.8,5.7,0,90.3,3.0,3,31,4,1,0,0,0.0,1,11,3,21.4,,WillQu01
698,Luq Barcoo,22,JAX,CB,3,1,0,16,11,68.8,146,13.3,9.1,2,137.0,10.8,109,37,0,0,0,1,0.0,0,10,3,23.1,,BarcLu00
699,Matt Dickerson,25,TEN,DT,10,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0.0,1,10,1,9.1,,DickMa00
700,Clayton Fejedelem,27,MIA,CB,13,0,0,0,0,,0,,,0,,,0,0,3,1,0,0,0.0,1,10,0,0.0,,FejeCl00
701,Rasheem Green,23,SEA,DE,10,0,0,1,1,100.0,1,1.0,1.0,0,79.2,-2.0,-2,3,0,6,4,0,2.0,12,10,1,9.1,,GreeRa01
702,Justin Hamilton,27,DAL,DT,10,2,0,0,0,,0,,,0,,,0,0,0,3,1,0,0.0,4,10,0,0.0,,HamiJu00
703,Lano Hill,25,SEA,CB,2,0,0,7,6,85.7,84,14.0,12.0,0,116.7,11.0,73,11,1,0,0,0,0.0,0,10,1,9.1,,HillDe02
704,Ka'dar Hollman,26,GNB,CB,14,1,0,17,7,41.2,63,9.0,3.7,0,51.8,6.4,32,31,0,0,0,0,0.0,0,10,1,9.1,,HollKa00
705,Melvin Ingram,31,LAC,DE,7,7,1,2,1,50.0,0,0.0,0.0,0,16.7,-2.0,-3,3,6,7,5,1,0.0,12,10,1,9.1,,IngrMe00
706,Dallin Leavitt,26,LVR,CB,9,0,0,1,0,0.0,0,,0.0,0,39.6,14.0,0,0,0,0,0,0,0.0,0,10,2,16.7,,LeavDa00
707,James Pierre,24,PIT,CB,16,0,0,1,1,100.0,-1,-1.0,-1.0,0,79.2,-1.0,-1,0,0,0,0,0,0.0,0,10,0,0.0,,PierJa01
708,Jalen Reeves-Maybin,25,DET,LB,16,0,0,1,1,100.0,7,7.0,7.0,0,95.8,-4.0,-4,11,2,0,0,0,0.0,0,10,1,9.1,,ReevJa00
709,Roy Robertson-Harris,27,CHI,DE,8,6,0,0,0,,0,,,0,,,0,0,0,0,6,0,0.0,6,10,1,9.1,,RobeRo00
710,James Smith-Williams,23,WAS,DE,14,0,0,1,1,100.0,-1,-1.0,-1.0,0,79.2,-7.0,-7,6,0,0,1,0,0.5,2,10,0,0.0,,SmitJa08
711,Julian Stanford,30,CAR,LB,16,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,10,0,0.0,,StanJu00
712,Davion Taylor,22,PHI,LB,12,1,0,3,2,66.7,38,19.0,12.7,0,109.7,10.7,30,8,0,0,0,0,0.0,0,10,0,0.0,,TaylDa01
713,Nick Thurman,25,NWE,DE,7,1,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.0,1,10,0,0.0,,ThurNi00
714,Vita Vea,25,TAM,DT,5,5,0,1,1,100.0,12,12.0,12.0,1,156.2,-4.0,-4,16,0,2,1,0,2.0,5,10,2,16.7,,VeaxVi00
715,Kendal Vickers,25,LVR,DE,15,2,0,0,0,,0,,,0,,,0,0,0,1,1,0,2.0,5,10,1,9.1,,VickKe00
716,Ryan Anderson,26,WAS,LB,9,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.0,1,9,1,10.0,,AndeRy00
717,Samuel Eguavoen,27,MIA,LB,16,1,0,1,0,0.0,0,,0.0,0,39.6,4.0,0,0,15,0,0,0,0.0,0,9,1,10.0,,EguaSa00
718,Kylie Fitts,26,ARI,LB,13,1,0,2,1,50.0,7,7.0,3.5,0,58.3,4.0,4,3,13,4,1,0,0.0,5,9,1,10.0,,FittKy00
719,Demetrius Flannigan-Fowles,24,SFO,CB,11,1,0,3,2,66.7,25,12.5,8.3,0,92.4,0.0,4,21,1,0,0,0,0.0,0,9,0,0.0,,FlanDe00
720,Shaquem Griffin,25,SEA,LB,14,0,0,3,1,33.3,16,16.0,5.3,0,52.1,5.3,6,10,27,0,2,0,1.0,3,9,1,10.0,,GrifSh01
721,Damon Harrison,32,SEA,DT,6,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,9,1,10.0,,HarrDa03
722,Rashard Lawrence,22,ARI,DT,9,1,0,0,0,,0,,,0,,,0,0,0,3,0,0,0.0,3,9,1,10.0,,LawrRa01
723,T.Y. McGill,28,PHI,DT,7,0,0,0,0,,0,,,0,,,0,0,0,1,2,0,0.5,4,9,0,0.0,,McGiT.00
724,Josh Metellus,22,MIN,S,15,0,0,1,1,100.0,7,7.0,7.0,1,135.4,7.0,7,0,0,0,0,0,0.0,0,9,0,0.0,,MeteJo00
725,Bryan Mone,25,SEA,DT,10,0,0,1,0,0.0,0,,0.0,0,39.6,-6.0,0,0,0,0,1,0,0.5,2,9,2,18.2,,MoneBr00
726,Damontre Moore,28,SEA,DE,10,0,0,1,0,0.0,0,,0.0,0,39.6,-4.0,0,0,2,0,7,0,1.0,8,9,0,0.0,,MoorDa01
727,Fabian Moreau,26,WAS,CB,16,1,2,11,6,54.5,69,11.5,6.3,0,34.1,8.9,24,45,1,1,0,0,0.0,1,9,1,10.0,,MoreFa00
728,Calvin Munson,26,MIA,LB,16,0,0,1,1,100.0,20,20.0,20.0,0,118.7,4.0,4,16,2,0,0,0,0.0,0,9,1,10.0,,MunsCa00
729,Dorian O'Daniel,26,KAN,LB,11,0,0,0,0,,0,,,0,,,0,0,2,0,0,0,1.0,1,9,0,0.0,,ODanDo00
730,Curtis Riley,28,ARI,CB,4,1,0,7,5,71.4,50,10.0,7.1,1,131.0,4.3,14,36,5,0,0,0,0.0,0,9,2,18.2,,RileCu00
731,Derick Roberson,25,TEN,DE,8,1,0,2,2,100.0,9,4.5,4.5,0,85.4,1.5,3,6,17,2,2,1,0.0,4,9,1,10.0,,RobeDe01
732,Andre Smith,23,BUF,LB,12,0,0,5,5,100.0,25,5.0,5.0,0,87.5,1.8,9,16,0,0,0,0,0.0,0,9,1,10.0,,SmitAn04
733,Akeem Spence,29,NWE,DT,6,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.0,1,9,0,0.0,,SpenAk00
734,Josh Uche,22,NWE,LB,9,1,0,3,2,66.7,6,3.0,2.0,1,109.7,2.3,7,-1,8,2,7,0,1.0,10,9,0,0.0,,UcheJo00
735,Sylvester Williams,32,DEN,DE,8,0,0,0,0,,0,,,0,,,0,0,0,0,0,2,0.0,0,9,3,25.0,,WillSy00
736,Blidi Wreh-Wilson,31,ATL,CB,15,0,3,14,10,71.4,75,7.5,5.4,2,83.9,7.0,50,25,1,0,0,0,0.0,0,9,2,18.2,,WrehBl00
737,Kamalei Correa,26,2TM,LB,9,6,0,5,3,60.0,47,15.7,9.4,0,91.2,4.0,8,39,27,0,2,0,0.0,2,9,2,18.2,,CorrKa00
737,Kamalei Correa,26,TEN,LB,3,0,0,1,1,100.0,31,31.0,31.0,0,118.7,0.0,0,31,3,0,2,0,0.0,2,2,0,0.0,,CorrKa00
737,Kamalei Correa,26,JAX,LB,6,6,0,4,2,50.0,16,8.0,4.0,0,60.4,5.0,8,8,24,0,0,0,0.0,0,7,2,22.2,,CorrKa00
738,Margus Hunt,33,2TM,DE,13,1,0,1,1,100.0,2,2.0,2.0,0,79.2,3.0,3,-1,0,1,3,2,1.0,5,9,2,18.2,,HuntMa00
738,Margus Hunt,33,NOR,DE,4,0,0,1,1,100.0,2,2.0,2.0,0,79.2,3.0,3,-1,0,0,1,0,0.0,1,3,0,0.0,,HuntMa00
738,Margus Hunt,33,CIN,DE,9,1,0,0,0,,0,,,0,,,0,0,0,1,2,2,1.0,4,6,2,25.0,,HuntMa00
739,McTelvin Agim,23,DEN,DT,10,0,0,0,0,,0,,,0,,,0,0,0,3,0,1,0.0,3,8,1,11.1,,AgimMc00
740,Henry Black,23,GNB,S,8,0,0,3,3,100.0,55,18.3,18.3,2,158.3,10.7,32,23,0,0,0,0,0.0,0,8,0,0.0,,BlacHe00
741,Marquise Blair,23,SEA,CB,2,0,0,7,6,85.7,89,14.8,12.7,0,118.7,9.3,58,31,2,0,0,0,0.0,0,8,1,11.1,,BlaiMa01
742,Jonathan Bullard,27,SEA,DE,6,0,0,0,0,,0,,,0,,,0,0,0,0,2,0,0.0,2,8,0,0.0,,BullJo00
743,Terrell Burgess,22,LAR,S,7,0,0,7,4,57.1,30,7.5,4.3,0,67.6,10.4,26,4,0,0,0,0,0.0,0,8,0,0.0,,BurgTe00
744,Marlon Davidson,22,ATL,DE,8,0,0,0,0,,0,,,0,,,0,0,0,2,0,1,0.0,2,8,0,0.0,,DaviMa01
745,Duke Dawson,24,DEN,CB,12,1,0,4,0,0.0,20,,5.0,1,87.5,10.3,16,4,1,0,0,0,0.0,0,8,0,0.0,,DawsDu00
746,Nate Ebner,32,NYG,CB,16,0,0,2,2,100.0,21,10.5,10.5,0,110.4,3.0,6,15,0,0,0,0,0.0,0,8,1,11.1,,EbneNa00
747,J.T. Gray,24,NOR,CB,16,0,0,1,0,0.0,0,,0.0,0,39.6,10.0,0,0,0,0,0,0,0.0,0,8,0,0.0,,GrayJ.00
748,Abry Jones,29,JAX,DT,5,5,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,8,1,11.1,,JoneAb00
749,Thakarius Keyes,23,KAN,CB,8,1,0,6,5,83.3,68,13.6,11.3,0,113.9,13.2,37,31,0,0,0,0,0.0,0,8,1,11.1,,KeyeTh00
750,Takkarist McKinley,25,ATL,DE,4,4,0,1,1,100.0,1,1.0,1.0,0,79.2,0.0,0,1,3,1,6,0,1.0,8,8,0,0.0,,McKiTa00
751,Parnell Motley,23,DEN,CB,2,1,0,11,7,63.6,118,16.9,10.7,1,130.1,16.1,103,15,0,0,0,0,0.0,0,8,1,11.1,,MotlPa00
752,Steven Parker,25,DAL,CB,8,0,0,3,1,33.3,9,9.0,3.0,0,42.4,4.0,1,8,0,0,0,0,0.0,0,8,0,0.0,,ParkSt00
753,Kevon Seymour,27,PHI,CB,2,0,0,4,3,75.0,79,26.3,19.8,1,156.2,20.3,74,5,0,0,0,0,0.0,0,8,0,0.0,,SeymKe00
754,Jaylen Watkins,29,LAC,CB,3,1,0,3,1,33.3,31,31.0,10.3,0,72.9,15.7,10,21,0,0,0,0,0.0,0,8,1,11.1,,WatkJa01
755,Chris Wormley,27,PIT,DE,13,1,0,0,0,,0,,,0,,,0,0,0,1,2,0,1.0,4,8,0,0.0,,WormCh00
756,Eddie Yarbrough,27,MIN,DE,4,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0.0,1,8,1,11.1,,YarbEd01
757,Daniel Ross,27,2TM,DT,5,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.0,1,8,1,11.1,,RossDa02
757,Daniel Ross,27,LVR,DT,3,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,5,1,16.7,,RossDa02
757,Daniel Ross,27,JAX,DT,2,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.0,1,3,0,0.0,,RossDa02
758,Taco Charlton,26,KAN,DE,7,0,0,0,0,,0,,,0,,,0,0,0,2,2,0,2.0,6,7,0,0.0,,CharTa00
759,Tae Davis,24,CLE,LB,13,0,0,2,1,50.0,8,8.0,4.0,0,60.4,10.0,3,5,0,0,0,0,0.0,0,7,0,0.0,,DaviTa00
760,Jayrone Elliott,29,PIT,LB,8,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,1.0,1,7,0,0.0,,ElliJa02
761,Alohi Gilman,23,LAC,S,15,1,0,4,3,75.0,38,12.7,9.5,0,104.2,-0.8,-13,51,3,0,1,0,0.0,1,7,1,12.5,,GilmAl00
762,Alijah Holder,24,DEN,CB,8,0,0,7,5,71.4,70,14.0,10.0,0,103.3,4.7,28,42,3,1,0,0,0.0,1,7,1,12.5,,HoldAl01
763,Malik Hooker,24,IND,CB,2,2,0,1,1,100.0,15,15.0,15.0,1,158.3,5.0,5,10,0,0,0,0,0.0,0,7,0,0.0,,HookMa00
764,Matthew Ioannidis,26,WAS,DT,3,0,0,0,0,,0,,,0,,,0,0,0,1,2,0,1.5,5,7,0,0.0,,IoanMa01
765,Anthony Levine,33,BAL,CB,15,1,0,4,4,100.0,43,10.8,10.8,0,111.5,10.5,42,1,2,0,0,0,0.0,0,7,0,0.0,,LeviAn00
766,Cameron Lewis,23,BUF,CB,5,2,0,3,2,66.7,19,9.5,6.3,0,84.0,3.0,13,6,0,0,0,0,0.0,0,7,2,22.2,,LewiCa00
767,David Long,22,LAR,CB,16,1,0,6,5,83.3,69,13.8,11.5,1,154.2,10.0,54,15,0,0,0,0,0.0,0,7,0,0.0,,LongDa02
768,Kareem Orr,23,TEN,CB,5,0,0,2,2,100.0,20,10.0,10.0,0,108.3,7.0,14,6,2,0,0,0,0.0,0,7,0,0.0,,OrrxKa00
769,Craig Robertson,32,NOR,LB,16,0,0,2,1,50.0,8,8.0,4.0,0,60.4,3.5,1,7,2,0,0,0,0.0,0,7,2,22.2,,RobeCr00
770,Isaiah Rodgers,22,IND,CB,13,0,0,7,5,71.4,70,14.0,10.0,1,142.9,11.1,53,17,0,0,0,0,0.0,0,7,0,0.0,,RodgIs00
771,Stantley Thomas-Oliver,22,CAR,CB,10,0,0,9,9,100.0,107,11.9,11.9,1,153.2,8.3,75,32,0,0,0,0,0.0,0,7,0,0.0,,ThomSt00
772,Justin Watson,25,TAM,WR,11,2,0,0,0,,0,,,0,,,0,0,0,0,0,0,1.0,1,7,0,0.0,,WatsJu01
773,Ben Banogu,24,IND,LB,9,0,0,0,0,,0,,,0,,,0,0,0,2,0,0,0.0,2,6,0,0.0,,BanoBe00
774,Anthony Barr,28,MIN,LB,2,2,0,3,3,100.0,20,6.7,6.7,0,94.4,-2.7,-8,28,9,1,0,0,0.0,1,6,2,25.0,,BarrAn00
775,Terrell Bonds,24,BAL,CB,4,1,0,13,9,69.2,87,9.7,6.7,0,87.7,5.8,21,66,3,0,0,0,0.0,0,6,1,14.3,,BondTe00
776,Nick Bosa,23,SFO,DE,2,2,0,0,0,,0,,,0,,,0,0,0,4,1,0,0.0,5,6,0,0.0,,BosaNi00
777,Ryan Connelly,25,MIN,LB,14,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,6,1,14.3,,ConnRy00
778,Thomas Davis,37,WAS,LB,7,0,0,6,4,66.7,23,5.8,3.8,0,73.6,3.5,17,6,4,0,0,0,0.0,0,6,1,14.3,,DaviTh20
779,Kavon Frazier,26,MIA,CB,15,0,0,2,2,100.0,13,6.5,6.5,0,93.7,3.0,6,7,6,0,0,0,0.0,0,6,0,0.0,,FrazKa00
780,Cam Gill,23,TAM,LB,12,0,0,0,0,,0,,,0,,,0,0,4,1,0,0,0.0,1,6,0,0.0,,GillCa00
781,Nate Hairston,26,NYJ,CB,2,0,0,3,3,100.0,33,11.0,11.0,0,112.5,9.3,28,5,0,0,0,0,0.0,0,6,0,0.0,,HairNa00
782,Grant Haley,24,NOR,CB,1,0,1,8,6,75.0,95,15.8,11.9,0,74.5,11.3,71,24,6,0,1,0,0.0,1,6,0,0.0,,HaleGr00
783,Tyler Hall,22,ATL,CB,9,0,0,3,3,100.0,68,22.7,22.7,1,158.3,17.0,51,17,1,0,0,0,0.0,0,6,0,0.0,,HallTy01
784,George Iloka,30,MIN,CB,4,0,0,1,1,100.0,13,13.0,13.0,0,118.7,4.0,4,9,0,0,0,0,0.0,0,6,0,0.0,,IlokGe00
785,Robert Jackson,27,CLE,CB,10,1,0,10,6,60.0,129,21.5,12.9,0,104.2,15.3,104,25,0,0,0,0,0.0,0,6,1,14.3,,JackRo00
786,Niko Lalos,23,NYG,DE,6,0,1,1,1,100.0,3,3.0,3.0,0,39.6,4.0,4,-1,0,1,0,0,0.0,1,6,2,25.0,,LaloNi00
787,Aaron Lynch,27,JAX,DE,8,0,0,0,0,,0,,,0,,,0,0,11,0,3,0,1.0,4,6,3,33.3,,LyncAa00
788,Trey Marshall,24,DEN,CB,12,0,0,1,1,100.0,11,11.0,11.0,0,112.5,2.0,2,9,0,0,0,0,0.0,0,6,0,0.0,,MarsTr00
789,Kevin Peterson,26,ARI,CB,12,1,0,8,5,62.5,74,14.8,9.3,1,132.3,14.6,57,17,1,0,0,0,0.0,0,6,1,14.3,,PeteKe01
790,Kawann Short,31,CAR,DT,3,3,0,0,0,,0,,,0,,,0,0,0,0,1,0,0.0,1,6,0,0.0,,ShorKa00
791,Derrek Tuszka,23,DEN,DE,9,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,6,1,14.3,,TuszDe00
792,Eli Ankou,26,DAL,DT,7,0,0,1,1,100.0,26,26.0,26.0,0,118.7,-3.0,-3,29,0,2,0,0,0.0,2,5,0,0.0,,AnkoEl00
793,Deandre Baker,23,KAN,CB,2,1,0,5,3,60.0,26,8.7,5.2,1,113.3,11.4,15,11,1,1,0,0,1.0,2,5,0,0.0,,BakeDe00
794,Alex Barrett,26,SFO,DE,7,0,0,0,0,,0,,,0,,,0,0,0,3,2,0,0.0,5,5,0,0.0,,BarrAl00
795,Tramaine Brock,32,DET,CB,1,0,0,8,6,75.0,66,11.0,8.3,0,99.0,12.4,46,20,0,0,0,0,0.0,0,5,0,0.0,,BrocTr00
796,Deon Bush,27,CHI,CB,11,0,1,6,3,50.0,28,9.3,4.7,0,23.6,10.0,14,14,0,0,0,0,0.0,0,5,2,28.6,,BushDe00
797,Jamal Carter,26,ATL,CB,1,0,0,3,3,100.0,53,17.7,17.7,1,158.3,14.3,43,10,3,0,0,0,0.0,0,5,0,0.0,,CartJa02
798,Jonathan Garvin,21,GNB,DE,8,0,0,0,0,,0,,,0,,,0,0,2,0,0,0,0.0,0,5,0,0.0,,GarvJo00
799,Ulysees Gilbert,23,PIT,LB,4,0,0,0,0,,0,,,0,,,0,0,3,0,0,0,0.0,0,5,0,0.0,,GilbUl00
800,Trevis Gipson,23,CHI,DE,7,0,0,0,0,,0,,,0,,,0,0,1,0,3,0,0.0,3,5,1,16.7,,GipsTr00
801,Madre Harper,23,NYG,CB,9,0,0,3,3,100.0,44,14.7,14.7,1,158.3,11.7,35,9,0,0,0,0,0.0,0,5,0,0.0,,HarpMa00
802,Trent Harris,25,NYG,DT,4,2,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.5,1,5,1,16.7,,HarrTr01
803,Frank Herron,26,DET,DT,4,0,0,0,0,,0,,,0,,,0,0,0,1,0,1,0.0,1,5,0,0.0,,HerrFr00
804,Bruce Irvin,33,SEA,LB,2,2,0,2,2,100.0,5,2.5,2.5,0,79.2,-1.0,-2,7,13,1,3,0,0.0,4,5,0,0.0,,IrviBr00
805,Joe Jackson,24,CLE,DE,3,0,0,1,1,100.0,5,5.0,5.0,0,87.5,3.0,3,2,0,1,0,0,0.0,1,5,0,0.0,,JackJo02
806,Terrell Lewis,22,LAR,LB,8,0,0,0,0,,0,,,0,,,0,0,7,0,2,0,2.0,4,5,0,0.0,,LewiTe00
807,Josh Mauro,29,ARI,DE,3,2,0,0,0,,0,,,0,,,0,0,0,0,0,0,1.0,1,5,0,0.0,,MaurJo00
808,Herb Miller,23,TAM,CB,4,0,1,2,1,50.0,5,5.0,2.5,0,16.7,11.0,5,0,0,0,0,0,0.0,0,5,0,0.0,,MillHe01
809,Henry Mondeaux,25,PIT,DT,11,0,0,0,0,,0,,,0,,,0,0,0,0,2,0,0.0,2,5,1,16.7,,MondHe00
810,Alexander Myres,24,DET,CB,1,0,0,4,3,75.0,31,10.3,7.8,0,96.9,8.8,25,6,0,0,0,0,0.0,0,5,0,0.0,,MyreAl00
811,Caraun Reid,29,JAX,DT,7,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.0,1,5,0,0.0,,ReidCa00
812,Anthony Rush,24,SEA,DT,4,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.5,1,5,0,0.0,,RushAn00
813,Tuzar Skipper,25,TEN,LB,4,2,0,0,0,,0,,,0,,,0,0,3,0,0,0,0.0,0,5,1,16.7,,SkipTu00
814,Chris Smith,28,LVR,DE,8,0,0,0,0,,0,,,0,,,0,0,0,6,3,0,1.0,10,5,1,16.7,,SmitCh03
815,Teair Tart,23,TEN,DT,7,1,0,1,1,100.0,17,17.0,17.0,0,118.7,2.0,2,15,0,0,2,0,0.0,2,5,4,44.4,,TartTe00
816,Tim Ward,23,KAN,DE,1,1,0,0,0,,0,,,0,,,0,0,2,0,1,0,1.0,2,5,2,28.6,,WardTi00
817,Josh Watson,24,DEN,LB,9,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,5,1,16.7,,WatsJo00
818,Kristian Welch,22,BAL,LB,10,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,5,0,0.0,,WelcKr00
819,Raequan Williams,23,PHI,DT,6,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1.0,2,5,0,0.0,,WillRa03
820,Oshane Ximines,24,NYG,DE,4,3,0,0,0,,0,,,0,,,0,0,11,2,3,0,0.0,5,5,0,0.0,,XimiOs00
821,Jabari Zuniga,23,NYJ,DE,8,0,0,0,0,,0,,,0,,,0,0,1,1,0,0,0.0,1,5,0,0.0,,ZuniJa00
822,Derek Rivers,26,2TM,DE,13,0,0,0,0,,0,,,0,,,0,0,1,2,2,0,1.5,6,5,0,0.0,,RiveDe00
822,Derek Rivers,26,NWE,DE,8,0,0,0,0,,0,,,0,,,0,0,0,2,2,0,1.5,6,4,0,0.0,,RiveDe00
822,Derek Rivers,26,LAR,DE,5,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,1,0,0.0,,RiveDe00
823,Eli Apple,25,CAR,CB,2,0,0,3,3,100.0,32,10.7,10.7,0,111.1,9.7,29,3,1,0,0,0,0.0,0,4,1,20.0,,ApplEl00
824,Xavier Crawford,25,CHI,CB,3,0,0,3,3,100.0,46,15.3,15.3,1,158.3,12.7,38,8,0,0,0,0,0.0,0,4,0,0.0,,CrawXa00
825,Jalen Davis,24,CIN,CB,6,0,0,7,4,57.1,54,13.5,7.7,1,121.4,9.7,44,10,4,0,0,0,0.0,0,4,2,33.3,,DaviJa06
826,David Irving,27,LVR,DT,2,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.0,1,4,0,0.0,,IrviDa00
827,Jaquan Johnson,25,BUF,CB,14,0,0,4,3,75.0,22,7.3,5.5,0,87.5,-0.5,-5,27,0,0,0,0,0.0,0,4,1,20.0,,JohnJa11
828,Corey Liuget,30,HOU,DT,6,1,0,0,0,,0,,,0,,,0,0,0,1,1,0,1.0,3,4,0,0.0,,LiugCo00
829,Tony McRae,27,DET,CB,8,0,0,7,5,71.4,64,12.8,9.1,2,139.3,8.3,49,15,0,0,0,0,0.0,0,4,0,0.0,,McRaTo00
830,Pat O'Connor,27,TAM,DE,16,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,1.0,1,4,3,42.9,,OConPa00
831,Jachai Polite,23,LAR,LB,11,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1.0,2,4,0,0.0,,PoliJa00
832,Brooks Reed,33,TEN,LB,2,1,0,0,0,,0,,,0,,,0,0,7,0,0,0,1.0,1,4,0,0.0,,ReedBr00
833,Jordan Richards,27,BAL,CB,16,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,4,1,20.0,,RichJo00
834,Amik Robertson,22,LVR,CB,8,0,0,6,4,66.7,76,19.0,12.7,1,149.3,8.5,49,27,1,0,0,0,0.0,0,4,0,0.0,,RobeAm00
835,Kemoko Turay,25,IND,LB,7,0,0,1,1,100.0,9,9.0,9.0,0,104.2,4.0,4,5,0,2,2,0,1.0,5,4,1,20.0,,TuraKe00
