Player,Team,Year,Years,,Value,APY,Guaranteed,,APY as % Of,,Inflated,Inflated,Inflated
Isaiah Johnson,Rams,2018,1,,"$705,000 ","$705,000 ",$0 ,,0.40%,,"$1,084,156 ","$1,084,156 ",$0 
Antone Exum,49ers,2018,1,,"$705,000 ","$705,000 ",$0 ,,0.40%,,"$1,084,156 ","$1,084,156 ",$0 
Demontre Hurst,Titans,2018,1,,"$705,000 ","$705,000 ",$0 ,,0.40%,,"$1,084,156 ","$1,084,156 ",$0 
Marcus Cromartie,Lions,2018,1,,"$705,000 ","$705,000 ",$0 ,,0.40%,,"$1,084,156 ","$1,084,156 ",$0 
Shamarko Thomas,Colts,2018,1,,"$790,000 ","$790,000 ",$0 ,,0.40%,,"$1,214,870 ","$1,214,870 ",$0 
Keith Tandy,Falcons,2018,1,,"$790,000 ","$790,000 ",$0 ,,0.40%,,"$1,214,870 ","$1,214,870 ",$0 
Eddie Pleasant,Packers,2018,1,,"$790,000 ","$790,000 ",$0 ,,0.40%,,"$1,214,870 ","$1,214,870 ",$0 
Mo Alexander,Seahawks,2018,1,,"$790,000 ","$790,000 ",$0 ,,0.40%,,"$1,214,870 ","$1,214,870 ",$0 
Shamarko Thomas,Broncos,2018,1,,"$790,000 ","$790,000 ",$0 ,,0.40%,,"$1,214,870 ","$1,214,870 ",$0 
Jeron Johnson,Cowboys,2018,1,,"$790,000 ","$790,000 ",$0 ,,0.40%,,"$1,214,870 ","$1,214,870 ",$0 
Eddie Pleasant,Cardinals,2018,1,,"$790,000 ","$790,000 ",$0 ,,0.40%,,"$1,214,870 ","$1,214,870 ",$0 
J.J. Wilcox,Colts,2018,1,,"$790,000 ","$790,000 ",$0 ,,0.40%,,"$1,214,870 ","$1,214,870 ",$0 
Shamarko Thomas,Broncos,2018,1,,"$790,000 ","$790,000 ",$0 ,,0.40%,,"$1,214,870 ","$1,214,870 ",$0 
Robert Golden,Chiefs,2018,1,,"$790,000 ","$790,000 ",$0 ,,0.40%,,"$1,214,870 ","$1,214,870 ",$0 
Nat Berhe,Steelers,2018,1,,"$790,000 ","$790,000 ",$0 ,,0.40%,,"$1,214,870 ","$1,214,870 ",$0 
Steven Terrell,Titans,2018,1,,"$790,000 ","$790,000 ",$0 ,,0.40%,,"$1,214,870 ","$1,214,870 ",$0 
Kelcie McCray,Bills,2018,1,,"$795,000 ","$795,000 ","$5,000 ",,0.40%,,"$1,222,559 ","$1,222,559 ","$7,689 "
Eddie Pleasant,Patriots,2018,1,,"$875,000 ","$875,000 ",$0 ,,0.50%,,"$1,345,584 ","$1,345,584 ",$0 
George Iloka,Vikings,2018,1,,"$880,000 ","$880,000 ","$90,000 ",,0.50%,,"$1,353,273 ","$1,353,273 ","$138,403 "
Nat Berhe,Steelers,2018,1,,"$880,000 ","$880,000 ","$90,000 ",,0.50%,,"$1,353,273 ","$1,353,273 ","$138,403 "
Mo Alexander,Seahawks,2018,1,,"$880,000 ","$880,000 ","$50,000 ",,0.50%,,"$1,353,273 ","$1,353,273 ","$76,891 "
Jaylen Watkins,Chargers,2018,1,,"$880,000 ","$880,000 ","$60,000 ",,0.50%,,"$1,353,273 ","$1,353,273 ","$92,269 "
Don Carey,Lions,2018,1,,"$915,000 ","$915,000 ",$0 ,,0.50%,,"$1,407,097 ","$1,407,097 ",$0 
Kendrick Lewis,Titans,2018,1,,"$915,000 ","$915,000 ",$0 ,,0.50%,,"$1,407,097 ","$1,407,097 ",$0 
Ron Parker,Falcons,2018,1,,"$915,000 ","$915,000 ",$0 ,,0.50%,,"$1,407,097 ","$1,407,097 ",$0 
Mike Mitchell,Colts,2018,1,,"$915,000 ","$915,000 ",$0 ,,0.50%,,"$1,407,097 ","$1,407,097 ",$0 
Ron Parker,Chiefs,2018,1,,"$915,000 ","$915,000 ",$0 ,,0.50%,,"$1,407,097 ","$1,407,097 ",$0 
Jeremy Reaves,Commanders,2018,2,,"$975,000 ","$487,500 ",$0 ,,0.30%,,"$1,499,365 ","$749,683 ",$0 
Dallin Leavitt,Raiders,2018,2,,"$975,000 ","$487,500 ",$0 ,,0.30%,,"$1,499,365 ","$749,683 ",$0 
Kemal Ishmael,Falcons,2018,1,,"$1,000,000 ","$1,000,000 ","$210,000 ",,0.60%,,"$1,537,810 ","$1,537,810 ","$322,940 "
Godwin Igwebuike,Buccaneers,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Josh Liddell,Buccaneers,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Jason Hall,Falcons,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Tyree Robinson,49ers,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Jameill Showers,Cowboys,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Godwin Igwebuike,49ers,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Ahmad Thomas,Colts,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Terrance Parks,Falcons,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Godwin Igwebuike,Eagles,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Ryan Neal,Falcons,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Will Redmond,Packers,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Jack Tocho,Vikings,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Jason Thompson,Titans,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Dominick Sanders,Cowboys,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Marcelis Branch,Falcons,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Montrel Meander,Raiders,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Tyson Graham,Falcons,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Ryan Neal,Falcons,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Charlie Miller,Jaguars,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Godwin Igwebuike,Jets,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Tre Sullivan,Eagles,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Trey Marshall,Broncos,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Montrel Meander,Jets,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Jason Thompson,Cowboys,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Rolan Milligan,Lions,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Montrel Meander,Browns,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Orion Stewart,Commanders,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Tre Sullivan,Eagles,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Kenny Vaccaro,Titans,2018,1,,"$1,100,000 ","$1,100,000 ",$0 ,,0.60%,,"$1,691,591 ","$1,691,591 ",$0 
William Gay,Giants,2018,1,,"$1,105,000 ","$1,105,000 ","$720,000 ",,0.60%,,"$1,699,280 ","$1,699,280 ","$1,107,223 "
Maurice Smith,Dolphins,2018,2,,"$1,200,000 ","$600,000 ",$0 ,,0.30%,,"$1,845,372 ","$922,686 ",$0 
Kenny Ladler,Giants,2018,2,,"$1,200,000 ","$600,000 ",$0 ,,0.30%,,"$1,845,372 ","$922,686 ",$0 
Michael Tyson,Texans,2018,2,,"$1,200,000 ","$600,000 ",$0 ,,0.30%,,"$1,845,372 ","$922,686 ",$0 
Kenny Ladler,Commanders,2018,2,,"$1,200,000 ","$600,000 ",$0 ,,0.30%,,"$1,845,372 ","$922,686 ",$0 
Tracy Howard,Dolphins,2018,2,,"$1,200,000 ","$600,000 ",$0 ,,0.30%,,"$1,845,372 ","$922,686 ",$0 
James Sample,Commanders,2018,2,,"$1,200,000 ","$600,000 ",$0 ,,0.30%,,"$1,845,372 ","$922,686 ",$0 
Michael Tyson,Packers,2018,2,,"$1,200,000 ","$600,000 ",$0 ,,0.30%,,"$1,845,372 ","$922,686 ",$0 
Kenny Ladler,Commanders,2018,2,,"$1,200,000 ","$600,000 ",$0 ,,0.30%,,"$1,845,372 ","$922,686 ",$0 
Dean Marlowe,Bills,2018,2,,"$1,200,000 ","$600,000 ",$0 ,,0.30%,,"$1,845,372 ","$922,686 ",$0 
J.J. Wilcox,Jets,2018,1,,"$1,250,000 ","$1,250,000 ","$210,000 ",,0.70%,,"$1,922,263 ","$1,922,263 ","$322,940 "
Josh Shaw,Chiefs,2018,1,,"$1,250,000 ","$1,250,000 ",$0 ,,0.70%,,"$1,922,263 ","$1,922,263 ",$0 
Sharrod Neasman,Falcons,2018,2,,"$1,350,000 ","$675,000 ",$0 ,,0.40%,,"$2,076,044 ","$1,038,022 ",$0 
Robenson Therezie,CIN/IND,2018,2,,"$1,350,000 ","$675,000 ",$0 ,,0.40%,,"$2,076,044 ","$1,038,022 ",$0 
Obi Melifonwu,Patriots,2018,2,,"$1,380,000 ","$690,000 ","$100,000 ",,0.40%,,"$2,122,178 ","$1,061,089 ","$153,781 "
Eric Reid,Panthers,2018,1,,"$1,390,000 ","$1,390,000 ",$0 ,,0.80%,,"$2,137,556 ","$2,137,556 ",$0 
Adrian Phillips,Chargers,2018,1,,"$1,500,000 ","$1,500,000 ","$500,000 ",,0.80%,,"$2,306,716 ","$2,306,716 ","$768,905 "
Tre Boston,Cardinals,2018,1,,"$1,500,000 ","$1,500,000 ","$800,000 ",,0.80%,,"$2,306,716 ","$2,306,716 ","$1,230,248 "
Reggie Nelson,Raiders,2018,1,,"$1,500,000 ","$1,500,000 ","$1,150,000 ",,0.80%,,"$2,306,716 ","$2,306,716 ","$1,768,482 "
Marqueston Huff,Cowboys,2018,2,,"$1,510,000 ","$755,000 ",$0 ,,0.40%,,"$2,322,094 ","$1,161,047 ",$0 
Brandon Bryant,Jets,2018,3,,"$1,560,000 ","$520,000 ",$0 ,,0.30%,,"$2,398,984 ","$799,661 ",$0 
A.J. Hendy,Texans,2018,3,,"$1,560,000 ","$520,000 ",$0 ,,0.30%,,"$2,398,984 ","$799,661 ",$0 
Joshua Kalu,Titans,2018,3,,"$1,710,000 ","$570,000 ",$0 ,,0.30%,,"$2,629,656 ","$876,552 ",$0 
Stephen Roberts,Eagles,2018,3,,"$1,710,000 ","$570,000 ","$52,500 ",,0.30%,,"$2,629,656 ","$876,552 ","$80,735 "
Tray Matthews,Vikings,2018,3,,"$1,710,000 ","$570,000 ",$0 ,,0.30%,,"$2,629,656 ","$876,552 ",$0 
Kacy Rodgers,Jets,2018,3,,"$1,710,000 ","$570,000 ","$22,500 ",,0.30%,,"$2,629,656 ","$876,552 ","$34,601 "
Quenton Meeks,Jaguars,2018,3,,"$1,710,000 ","$570,000 ",$0 ,,0.30%,,"$2,629,656 ","$876,552 ",$0 
Josh Liddell,Buccaneers,2018,3,,"$1,710,000 ","$570,000 ",$0 ,,0.30%,,"$2,629,656 ","$876,552 ",$0 
Dallin Leavitt,Raiders,2018,3,,"$1,710,000 ","$570,000 ",$0 ,,0.30%,,"$2,629,656 ","$876,552 ",$0 
C.J. Reavis,Jaguars,2018,3,,"$1,710,000 ","$570,000 ",$0 ,,0.30%,,"$2,629,656 ","$876,552 ",$0 
Tigie Sankoh,Browns,2018,3,,"$1,710,000 ","$570,000 ",$0 ,,0.30%,,"$2,629,656 ","$876,552 ",$0 
Quin Blanding,Commanders,2018,3,,"$1,710,000 ","$570,000 ",$0 ,,0.30%,,"$2,629,656 ","$876,552 ",$0 
Michael Cirino,Colts,2018,3,,"$1,710,000 ","$570,000 ",$0 ,,0.30%,,"$2,629,656 ","$876,552 ",$0 
Nate Holley,Rams,2018,3,,"$1,710,000 ","$570,000 ",$0 ,,0.30%,,"$2,629,656 ","$876,552 ",$0 
Tyrice Beverette,Bengals,2018,3,,"$1,710,000 ","$570,000 ",$0 ,,0.30%,,"$2,629,656 ","$876,552 ",$0 
Joshua Kalu,Titans,2018,3,,"$1,710,000 ","$570,000 ",$0 ,,0.30%,,"$2,629,656 ","$876,552 ",$0 
Tevon Mutcherson,Seahawks,2018,3,,"$1,710,000 ","$570,000 ",$0 ,,0.30%,,"$2,629,656 ","$876,552 ",$0 
Joseph Este,Titans,2018,3,,"$1,710,000 ","$570,000 ",$0 ,,0.30%,,"$2,629,656 ","$876,552 ",$0 
Jason Hall,Seahawks,2018,3,,"$1,711,000 ","$570,333 ","$1,000 ",,0.30%,,"$2,631,194 ","$877,064 ","$1,538 "
Secdrick Cooper,Falcons,2018,3,,"$1,711,000 ","$570,333 ","$1,000 ",,0.30%,,"$2,631,194 ","$877,064 ","$1,538 "
Anthony Sherrils,Lions,2018,3,,"$1,711,500 ","$570,500 ","$6,500 ",,0.30%,,"$2,631,962 ","$877,321 ","$9,996 "
Ryan Neal,Eagles,2018,3,,"$1,712,500 ","$570,833 ","$5,000 ",,0.30%,,"$2,633,500 ","$877,833 ","$7,689 "
A.J. Howard,Cardinals,2018,3,,"$1,713,000 ","$571,000 ","$3,000 ",,0.30%,,"$2,634,269 ","$878,090 ","$4,613 "
Micah Hannemann,CLE/LAC,2018,3,,"$1,713,000 ","$571,000 ","$3,000 ",,0.30%,,"$2,634,269 ","$878,090 ","$4,613 "
Raven Greene,Packers,2018,3,,"$1,713,500 ","$571,167 ","$3,500 ",,0.30%,,"$2,635,038 ","$878,347 ","$5,382 "
Nick Orr,Bears,2018,3,,"$1,713,500 ","$571,167 ","$3,500 ",,0.30%,,"$2,635,038 ","$878,347 ","$5,382 "
Corey Graham,Eagles,2018,1,,"$1,715,000 ","$1,715,000 ","$1,515,000 ",,1.00%,,"$2,637,345 ","$2,637,345 ","$2,329,783 "
J.T. Gray,Saints,2018,3,,"$1,715,000 ","$571,667 ","$5,000 ",,0.30%,,"$2,637,345 ","$879,115 ","$7,689 "
C.J. Reavis,Jaguars,2018,3,,"$1,715,000 ","$571,667 ","$10,000 ",,0.30%,,"$2,637,345 ","$879,115 ","$15,378 "
Quenton Meeks,Jaguars,2018,3,,"$1,715,000 ","$571,667 ","$10,000 ",,0.30%,,"$2,637,345 ","$879,115 ","$15,378 "
Afolabi Laguda,Rams,2018,3,,"$1,715,000 ","$571,667 ","$5,000 ",,0.30%,,"$2,637,345 ","$879,115 ","$7,689 "
Trey Marshall,Broncos,2018,3,,"$1,715,000 ","$571,667 ","$5,000 ",,0.30%,,"$2,637,345 ","$879,115 ","$7,689 "
Kam Kelly,Cowboys,2018,3,,"$1,715,000 ","$571,667 ","$5,000 ",,0.30%,,"$2,637,345 ","$879,115 ","$7,689 "
Corey Griffin?,49ers,2018,3,,"$1,715,000 ","$571,667 ","$5,000 ",,0.30%,,"$2,637,345 ","$879,115 ","$7,689 "
Joshua Kalu,Titans,2018,3,,"$1,715,000 ","$571,667 ","$10,000 ",,0.30%,,"$2,637,345 ","$879,115 ","$15,378 "
Damon Webb,Titans,2018,3,,"$1,715,000 ","$571,667 ","$10,000 ",,0.30%,,"$2,637,345 ","$879,115 ","$15,378 "
Dominick Sanders,Eagles,2018,3,,"$1,715,000 ","$571,667 ","$5,000 ",,0.30%,,"$2,637,345 ","$879,115 ","$7,689 "
Chucky Williams,Rams,2018,3,,"$1,715,000 ","$571,667 ","$5,000 ",,0.30%,,"$2,637,345 ","$879,115 ","$7,689 "
Terrell Williams,49ers,2018,3,,"$1,715,000 ","$571,667 ","$5,000 ",,0.30%,,"$2,637,345 ","$879,115 ","$7,689 "
Steven Parker,Rams,2018,3,,"$1,715,000 ","$571,667 ","$5,000 ",,0.30%,,"$2,637,345 ","$879,115 ","$7,689 "
Trayvon Henderson,Bengals,2018,3,,"$1,716,000 ","$572,000 ","$6,000 ",,0.30%,,"$2,638,883 ","$879,628 ","$9,227 "
Tyree Robinson,Cowboys,2018,3,,"$1,716,000 ","$572,000 ","$6,000 ",,0.30%,,"$2,638,883 ","$879,628 ","$9,227 "
Ramon Richards,Rams,2018,3,,"$1,718,000 ","$572,667 ","$8,000 ",,0.30%,,"$2,641,958 ","$880,653 ","$12,302 "
Jeremy Reaves,Eagles,2018,3,,"$1,720,000 ","$573,333 ","$30,000 ",,0.30%,,"$2,645,034 ","$881,677 ","$46,134 "
Chris Cooper,Colts,2018,3,,"$1,720,000 ","$573,333 ","$10,000 ",,0.30%,,"$2,645,034 ","$881,677 ","$15,378 "
Sean Chandler,Giants,2018,3,,"$1,720,000 ","$573,333 ","$35,000 ",,0.30%,,"$2,645,034 ","$881,677 ","$53,823 "
Montrel Meander,Browns,2018,3,,"$1,720,000 ","$573,333 ","$10,000 ",,0.30%,,"$2,645,034 ","$881,677 ","$15,378 "
Jonathan Owens,Cardinals,2018,3,,"$1,722,000 ","$574,000 ","$12,000 ",,0.30%,,"$2,648,109 ","$882,703 ","$18,454 "
Elijah Campbell,Browns,2018,3,,"$1,722,500 ","$574,167 ","$12,500 ",,0.30%,,"$2,648,878 ","$882,960 ","$19,223 "
George Odum,Colts,2018,3,,"$1,723,000 ","$574,333 ","$13,000 ",,0.30%,,"$2,649,647 ","$883,215 ","$19,992 "
Jonathon Mincy,Bears,2018,3,,"$1,725,000 ","$575,000 ","$30,000 ",,0.30%,,"$2,652,723 ","$884,241 ","$46,134 "
Brandon Bryant,Jets,2018,3,,"$1,730,000 ","$576,667 ","$20,000 ",,0.30%,,"$2,660,412 ","$886,805 ","$30,756 "
Godwin Igwebuike,Buccaneers,2018,3,,"$1,730,000 ","$576,667 ","$105,000 ",,0.30%,,"$2,660,412 ","$886,805 ","$161,470 "
Rontez Miles,Jets,2018,1,,"$1,907,000 ","$1,907,000 ",$0 ,,1.10%,,"$2,932,604 ","$2,932,604 ",$0 
Chris Maragos,Eagles,2018,1,,"$2,050,000 ","$2,050,000 ","$1,450,000 ",,1.20%,,"$3,152,511 ","$3,152,511 ","$2,229,825 "
Don Carey,Jaguars,2018,2,,"$2,495,000 ","$1,247,500 ","$350,000 ",,0.70%,,"$3,836,837 ","$1,918,418 ","$538,234 "
Deshazor Everett,Commanders,2018,2,,"$2,600,000 ","$1,300,000 ","$250,000 ",,0.70%,,"$3,998,307 ","$1,999,153 ","$384,453 "
DeShon Elliott,Ravens,2018,4,,"$2,617,800 ","$654,450 ","$157,800 ",,0.40%,,"$4,025,680 ","$1,006,420 ","$242,666 "
Marcell Harris,49ers,2018,4,,"$2,626,300 ","$656,575 ","$166,300 ",,0.40%,,"$4,038,751 ","$1,009,688 ","$255,738 "
Walt Aikens,Dolphins,2018,2,,"$2,700,000 ","$1,350,000 ","$1,300,000 ",,0.80%,,"$4,152,088 ","$2,076,044 ","$1,999,153 "
Natrell Jamerson,HOU/NO/CAR/GB,2018,4,,"$2,725,624 ","$681,406 ","$265,624 ",,0.40%,,"$4,191,493 ","$1,047,873 ","$408,479 "
Keith Tandy,Buccaneers,2018,2,,"$2,740,000 ","$1,370,000 ","$600,000 ",,0.80%,,"$4,213,600 ","$2,106,800 ","$922,686 "
Dane Cruikshank,Titans,2018,4,,"$2,747,892 ","$686,973 ","$287,892 ",,0.40%,,"$4,225,737 ","$1,056,434 ","$442,723 "
Marcus Allen,Steelers,2018,4,,"$2,752,636 ","$688,159 ","$292,636 ",,0.40%,,"$4,233,032 ","$1,058,258 ","$450,019 "
D.J. Reed,49ers,2018,4,,"$2,771,372 ","$692,843 ","$311,372 ",,0.40%,,"$4,261,845 ","$1,065,461 ","$478,831 "
Ricardo Allen,Falcons,2018,1,,"$2,914,000 ","$2,914,000 ",$0 ,,1.60%,,"$4,481,179 ","$4,481,179 ",$0 
Armani Watts,Chiefs,2018,4,,"$3,121,232 ","$780,308 ","$632,232 ",,0.40%,,"$4,799,863 ","$1,199,966 ","$972,253 "
Jordan Whitehead,Buccaneers,2018,4,,"$3,127,256 ","$781,814 ","$667,256 ",,0.40%,,"$4,809,127 ","$1,202,282 ","$1,026,113 "
Troy Apke,Commanders,2018,4,,"$3,163,636 ","$790,909 ","$703,636 ",,0.40%,,"$4,865,072 ","$1,216,268 ","$1,082,059 "
Tarvarius Moore,49ers,2018,4,,"$3,351,372 ","$837,843 ","$784,372 ",,0.50%,,"$5,153,775 ","$1,288,444 ","$1,206,215 "
Ronnie Harrison,CLE/JAX,2018,4,,"$3,388,032 ","$847,008 ","$803,032 ",,0.50%,,"$5,210,151 ","$1,302,538 ","$1,234,911 "
Rashaan Gaulden,Panthers,2018,4,,"$3,449,906 ","$862,477 ","$847,656 ",,0.50%,,"$5,305,301 ","$1,326,326 ","$1,303,534 "
Rafael Bush,Bills,2018,2,,"$3,500,000 ","$1,750,000 ","$800,000 ",,1.00%,,"$5,382,336 ","$2,691,168 ","$1,230,248 "
Tracy Walker,Lions,2018,4,,"$3,511,988 ","$877,997 ","$881,988 ",,0.50%,,"$5,400,772 ","$1,350,193 ","$1,356,330 "
Marcus Gilchrist,Raiders,2018,1,,"$4,000,000 ","$4,000,000 ","$3,850,000 ",,2.30%,,"$6,151,242 ","$6,151,242 ","$5,920,570 "
Michael Thomas,Giants,2018,2,,"$4,000,000 ","$2,000,000 ","$1,500,000 ",,1.10%,,"$6,151,242 ","$3,075,621 ","$2,306,716 "
Terrence Brooks,Jets,2018,2,,"$4,000,000 ","$2,000,000 ","$800,000 ",,1.10%,,"$6,151,242 ","$3,075,621 ","$1,230,248 "
Justin Reid,Texans,2018,4,,"$4,063,423 ","$1,015,856 ","$1,036,656 ",,0.60%,,"$6,248,774 ","$1,562,194 ","$1,594,180 "
Duke Dawson,Patriots,2018,4,,"$4,744,876 ","$1,186,219 ","$2,706,496 ",,0.70%,,"$7,296,720 ","$1,824,180 ","$4,162,078 "
Jessie Bates III,Bengals,2018,4,,"$4,947,817 ","$1,236,954 ","$2,383,313 ",,0.70%,,"$7,608,804 ","$1,902,201 ","$3,665,083 "
Cody Davis,Jaguars,2018,2,,"$5,000,000 ","$2,500,000 ","$2,500,000 ",,1.40%,,"$7,689,052 ","$3,844,526 ","$3,844,526 "
Da'Norris Searcy,Panthers,2018,2,,"$5,000,000 ","$2,500,000 ","$1,300,000 ",,1.40%,,"$7,689,052 ","$3,844,526 ","$1,999,153 "
Nate Ebner,Patriots,2018,2,,"$5,000,000 ","$2,500,000 ","$1,200,000 ",,1.40%,,"$7,689,052 ","$3,844,526 ","$1,845,372 "
M.J. Stewart,Browns,2018,4,,"$5,083,118 ","$1,270,780 ","$2,967,863 ",,0.70%,,"$7,816,872 ","$1,954,219 ","$4,564,011 "
Tyrann Mathieu,Texans,2018,1,,"$7,000,000 ","$7,000,000 ","$4,500,000 ",,4.00%,,"$10,764,673 ","$10,764,673 ","$6,920,147 "
Tavon Wilson,Lions,2018,2,,"$7,000,000 ","$3,500,000 ","$3,250,000 ",,2.00%,,"$10,764,673 ","$5,382,336 ","$4,997,884 "
Patrick Chung,Patriots,2018,2,,"$7,800,000 ","$3,900,000 ","$3,600,000 ",,2.20%,,"$11,994,921 ","$5,997,460 ","$5,536,117 "
Terrell Edmunds,Steelers,2018,4,,"$10,697,790 ","$2,674,448 ","$9,515,001 ",,1.50%,,"$16,451,173 ","$4,112,794 ","$14,632,267 "
Lamarcus Joyner,Rams,2018,1,,"$11,287,000 ","$11,287,000 ","$11,287,000 ",,6.40%,,"$17,357,266 ","$17,357,266 ","$17,357,266 "
Derwin James,Chargers,2018,4,,"$12,388,952 ","$3,097,238 ","$12,388,952 ",,1.70%,,"$19,051,859 ","$4,762,965 ","$19,051,859 "
Jaquiski Tartt,49ers,2018,2,,"$13,000,000 ","$6,500,000 ","$8,521,865 ",,3.70%,,"$19,991,535 ","$9,995,767 ","$13,105,012 "
Bradley McDougald,NYJ/SEA,2018,3,,"$13,500,000 ","$4,500,000 ","$6,500,000 ",,2.50%,,"$20,760,440 ","$6,920,147 ","$9,995,767 "
Morgan Burnett,Steelers,2018,3,,"$14,350,000 ","$4,783,333 ","$4,250,000 ",,2.70%,,"$22,067,579 ","$7,355,859 ","$6,535,694 "
Kurt Coleman,Saints,2018,3,,"$16,350,000 ","$5,450,000 ","$6,200,000 ",,3.10%,,"$25,143,200 ","$8,381,067 ","$9,534,424 "
Minkah Fitzpatrick,PIT/MIA,2018,4,,"$16,447,768 ","$4,111,942 ","$16,447,768 ",,2.30%,,"$25,293,548 ","$6,323,387 ","$25,293,548 "
Quandre Diggs,SEA/DET,2018,3,,"$18,600,000 ","$6,200,000 ","$9,557,000 ",,3.50%,,"$28,603,273 ","$9,534,424 ","$14,696,854 "
Ricardo Allen,Falcons,2018,3,,"$19,500,000 ","$6,500,000 ","$10,914,000 ",,3.70%,,"$29,987,302 ","$9,995,767 ","$16,783,663 "
Bobby McCain,Dolphins,2018,4,,"$27,000,000 ","$6,750,000 ","$13,000,000 ",,3.80%,,"$41,520,880 ","$10,380,220 ","$19,991,535 "
Ryan Murphy,Giants,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Stefan McClure,Raiders,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Tyvis Powell,49ers,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Tim Scott,Giants,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Jordan Moore,Broncos,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Isaiah Johnson,Buccaneers,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Kurtis Drummond,Texans,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Tracy Howard,Dolphins,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Jacob Hagen,Steelers,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Ahmad Thomas,Packers,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Tyvis Powell,Seahawks,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Akeem King,Seahawks,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
