Player,Team,Year,Years,,Value,APY,Guaranteed,,APY as % Of,,Inflated,Inflated,Inflated
Denzelle Good,Raiders,2020,1,,"$2,300,000 ","$2,300,000 ","$1,400,000 ",,1.20%,,"$3,162,210 ","$3,162,210 ","$1,924,823 "
Mike Iupati,Seahawks,2020,1,,"$2,500,000 ","$2,500,000 ","$1,000,000 ",,1.30%,,"$3,437,185 ","$3,437,185 ","$1,374,874 "
Cameron Erving,Cowboys,2020,1,,"$2,500,000 ","$2,500,000 ","$2,000,000 ",,1.30%,,"$3,437,185 ","$3,437,185 ","$2,749,748 "
B.J. Finney,Bengals,2020,2,,"$8,000,000 ","$4,000,000 ","$4,500,000 ",,2.00%,,"$10,998,991 ","$5,499,495 ","$6,186,932 "
Quinton Spain,Bills,2020,3,,"$15,000,000 ","$5,000,000 ","$4,500,000 ",,2.50%,,"$20,623,108 ","$6,874,369 ","$6,186,932 "
Alex Lewis,Jets,2020,3,,"$18,600,000 ","$6,200,000 ","$5,600,000 ",,3.10%,,"$25,572,654 ","$8,524,218 ","$7,699,294 "
Richie Incognito,Raiders,2020,2,,"$12,700,000 ","$6,350,000 ","$5,000,000 ",,3.20%,,"$17,460,898 ","$8,730,449 ","$6,874,369 "
Ereck Flowers,MIA/WAS,2020,3,,"$30,000,000 ","$10,000,000 ","$19,950,000 ",,5.00%,,"$41,246,216 ","$13,748,739 ","$27,428,734 "
Andrus Peat,Saints,2020,5,,"$57,500,000 ","$11,500,000 ","$33,850,000 ",,5.80%,,"$79,055,247 ","$15,811,049 ","$46,539,480 "
Joe Thuney,Patriots,2020,1,,"$14,781,000 ","$14,781,000 ","$14,781,000 ",,7.50%,,"$20,322,011 ","$20,322,011 ","$20,322,011 "
R.J. Prince,Ravens,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Evan Brown,Giants,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Tyler Jones,Broncos,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Anthony Fabiano,Buccaneers,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Kyle Fuller,Seahawks,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Rishard Cook,Panthers,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Tyler Gauthier,Patriots,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Sean Harlow,Falcons,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Ben Braden,Jets,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Sam Jones,Cardinals,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Lester Cotton,Raiders,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Parker Ehinger,Ravens,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Malcolm Bunche,Commanders,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Sean Harlow,Falcons,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Chris Brown,Chargers,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Victor Salako,Commanders,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Chandler Brewer,Rams,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Tyler Jones,Cowboys,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Kofi Amichia,49ers,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Lester Cotton,Raiders,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Ben Braden,Packers,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
Cedrick Lang,Colts,2019,1,,"$136,000 ","$136,000 ",$0 ,,0.10%,,"$196,918 ","$196,918 ",$0 
John Leglue,Saints,2019,1,,"$170,000 ","$170,000 ",$0 ,,0.10%,,"$246,148 ","$246,148 ",$0 
Colby Gossett,Browns,2019,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$295,377 ","$295,377 ",$0 
Ben Braden,Jets,2019,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$295,377 ","$295,377 ",$0 
Aviante Collins,Vikings,2019,1,,"$255,000 ","$255,000 ",$0 ,,0.10%,,"$369,222 ","$369,222 ",$0 
Abdul Beecham,Rams,2019,1,,"$495,000 ","$495,000 ",$0 ,,0.30%,,"$716,724 ","$716,724 ",$0 
Lester Cotton,Raiders,2019,1,,"$495,000 ","$495,000 ",$0 ,,0.30%,,"$716,724 ","$716,724 ",$0 
Tommy Doles,Bears,2019,1,,"$495,000 ","$495,000 ",$0 ,,0.30%,,"$716,724 ","$716,724 ",$0 
R.J. Prince,Steelers,2019,1,,"$495,000 ","$495,000 ",$0 ,,0.30%,,"$716,724 ","$716,724 ",$0 
J.C. Hassenauer,Steelers,2019,1,,"$495,000 ","$495,000 ",$0 ,,0.30%,,"$716,724 ","$716,724 ",$0 
Nate Theaker,Colts,2019,1,,"$495,000 ","$495,000 ",$0 ,,0.30%,,"$716,724 ","$716,724 ",$0 
Kofi Amichia,BAL/CAR,2019,1,,"$495,000 ","$495,000 ",$0 ,,0.30%,,"$716,724 ","$716,724 ",$0 
Jordan McCray,Bears,2019,1,,"$495,000 ","$495,000 ",$0 ,,0.30%,,"$716,724 ","$716,724 ",$0 
Malcolm Bunche,Giants,2019,1,,"$495,000 ","$495,000 ",$0 ,,0.30%,,"$716,724 ","$716,724 ",$0 
Will House,Cardinals,2019,1,,"$495,000 ","$495,000 ",$0 ,,0.30%,,"$716,724 ","$716,724 ",$0 
Iosua Opeta,Eagles,2019,1,,"$495,006 ","$495,006 ",$0 ,,0.30%,,"$716,733 ","$716,733 ",$0 
John Leglue,Packers,2019,2,,"$1,005,000 ","$502,500 ",$0 ,,0.30%,,"$1,455,167 ","$727,584 ",$0 
Cedrick Lang,Colts,2019,1,,"$510,000 ","$510,000 ",$0 ,,0.30%,,"$738,443 ","$738,443 ",$0 
Lester Cotton,Raiders,2019,2,,"$1,080,000 ","$540,000 ",$0 ,,0.30%,,"$1,563,762 ","$781,881 ",$0 
Connor Hilland,Dolphins,2019,2,,"$1,080,000 ","$540,000 ",$0 ,,0.30%,,"$1,563,762 ","$781,881 ",$0 
Austin Schlottmann,Broncos,2019,2,,"$1,080,000 ","$540,000 ",$0 ,,0.30%,,"$1,563,762 ","$781,881 ",$0 
Tommy Doles,CHI/ATL,2019,2,,"$1,080,000 ","$540,000 ",$0 ,,0.30%,,"$1,563,762 ","$781,881 ",$0 
Chandler Brewer,Rams,2019,2,,"$1,080,000 ","$540,000 ",$0 ,,0.30%,,"$1,563,762 ","$781,881 ",$0 
Michael Dunn,Dolphins,2019,2,,"$1,080,000 ","$540,000 ",$0 ,,0.30%,,"$1,563,762 ","$781,881 ",$0 
Alex Bars,Bears,2019,2,,"$1,080,000 ","$540,000 ",$0 ,,0.30%,,"$1,563,762 ","$781,881 ",$0 
Victor Salako,Giants,2019,2,,"$1,080,000 ","$540,000 ",$0 ,,0.30%,,"$1,563,762 ","$781,881 ",$0 
Iosua Opeta,Eagles,2019,2,,"$1,100,000 ","$555,000 ","$30,000 ",,0.30%,,"$1,592,721 ","$803,600 ","$43,438 "
Ben Braden,Jets,2019,1,,"$570,000 ","$570,000 ",$0 ,,0.30%,,"$825,319 ","$825,319 ",$0 
Tyler Catalina,Panthers,2019,1,,"$570,000 ","$570,000 ",$0 ,,0.30%,,"$825,319 ","$825,319 ",$0 
Sean Harlow,Falcons,2019,1,,"$570,000 ","$570,000 ",$0 ,,0.30%,,"$825,319 ","$825,319 ",$0 
Jordan Simmons,Seahawks,2019,1,,"$570,000 ","$570,000 ",$0 ,,0.30%,,"$825,319 ","$825,319 ",$0 
Nico Siragusa,Bills,2019,1,,"$570,000 ","$570,000 ",$0 ,,0.30%,,"$825,319 ","$825,319 ",$0 
Aaron Neary,Rams,2019,1,,"$570,000 ","$570,000 ",$0 ,,0.30%,,"$825,319 ","$825,319 ",$0 
Colby Gossett,Browns,2019,2,,"$1,155,000 ","$577,500 ",$0 ,,0.30%,,"$1,672,357 ","$836,178 ",$0 
Ben Braden,Jets,2019,2,,"$1,155,000 ","$577,500 ",$0 ,,0.30%,,"$1,672,357 ","$836,178 ",$0 
Johnny Gibson,Eagles,2019,3,,"$1,755,000 ","$585,000 ",$0 ,,0.30%,,"$2,541,113 ","$847,038 ",$0 
Tiano Pupungatoa,Vikings,2019,3,,"$1,755,000 ","$585,000 ",$0 ,,0.30%,,"$2,541,113 ","$847,038 ",$0 
Tommy Doles,Bears,2019,3,,"$1,755,000 ","$585,000 ",$0 ,,0.30%,,"$2,541,113 ","$847,038 ",$0 
Rishard Cook,Panthers,2019,3,,"$1,755,000 ","$585,000 ",$0 ,,0.30%,,"$2,541,113 ","$847,038 ",$0 
Abdul Beecham,Chiefs,2019,3,,"$1,755,000 ","$585,000 ",$0 ,,0.30%,,"$2,541,113 ","$847,038 ",$0 
Jerald Foster,Commanders,2019,3,,"$1,755,000 ","$585,000 ",$0 ,,0.30%,,"$2,541,113 ","$847,038 ",$0 
Fisayo Awolaja,Saints,2019,3,,"$1,755,000 ","$585,000 ",$0 ,,0.30%,,"$2,541,113 ","$847,038 ",$0 
Iosua Opeta,Eagles,2019,3,,"$1,755,000 ","$585,000 ","$80,000 ",,0.30%,,"$2,541,113 ","$847,038 ","$115,834 "
Jordan Agasiva,Jaguars,2019,3,,"$1,755,000 ","$585,000 ",$0 ,,0.30%,,"$2,541,113 ","$847,038 ",$0 
Patrick Vahe,Ravens,2019,3,,"$1,755,000 ","$585,000 ",$0 ,,0.30%,,"$2,541,113 ","$847,038 ",$0 
David Bright,Browns,2019,3,,"$1,755,000 ","$585,000 ",$0 ,,0.30%,,"$2,541,113 ","$847,038 ",$0 
Austin Droogsma,Giants,2019,3,,"$1,755,500 ","$585,167 ",$500 ,,0.30%,,"$2,541,837 ","$847,280 ",$724 
Mike Herndon,Saints,2019,3,,"$1,756,000 ","$585,333 ","$1,000 ",,0.30%,,"$2,542,561 ","$847,520 ","$1,448 "
Larry Williams,Packers,2019,3,,"$1,757,000 ","$585,667 ","$2,000 ",,0.30%,,"$2,544,009 ","$848,003 ","$2,896 "
CJ Toogood,Ravens,2019,3,,"$1,758,000 ","$586,000 ","$3,000 ",,0.30%,,"$2,545,457 ","$848,486 ","$4,344 "
Bunchy Stallings,Jaguars,2019,3,,"$1,760,000 ","$586,667 ","$20,000 ",,0.30%,,"$2,548,353 ","$849,451 ","$28,959 "
Brandon Knight,Cowboys,2019,3,,"$1,760,000 ","$586,667 ","$55,000 ",,0.30%,,"$2,548,353 ","$849,451 ","$79,636 "
Marquez Tucker,Bears,2019,3,,"$1,760,000 ","$586,667 ","$10,000 ",,0.30%,,"$2,548,353 ","$849,451 ","$14,479 "
John Leglue,Broncos,2019,3,,"$1,760,000 ","$586,667 ","$5,000 ",,0.30%,,"$2,548,353 ","$849,451 ","$7,240 "
Alex Bars,Bears,2019,3,,"$1,760,000 ","$586,667 ","$40,000 ",,0.30%,,"$2,548,353 ","$849,451 ","$57,917 "
Brandon Knight,Ravens,2019,3,,"$1,760,000 ","$586,667 ","$55,000 ",,0.30%,,"$2,548,353 ","$849,451 ","$79,636 "
Chris Brown,Chargers,2019,3,,"$1,760,500 ","$586,833 ","$5,500 ",,0.30%,,"$2,549,077 ","$849,692 ","$7,964 "
Garrett Brumfield,Steelers,2019,3,,"$1,762,500 ","$587,500 ","$7,500 ",,0.30%,,"$2,551,973 ","$850,658 ","$10,859 "
Lester Cotton,Raiders,2019,3,,"$1,762,500 ","$587,500 ","$7,500 ",,0.30%,,"$2,551,973 ","$850,658 ","$10,859 "
Chandler Brewer,Rams,2019,3,,"$1,763,000 ","$587,667 ","$8,000 ",,0.30%,,"$2,552,697 ","$850,899 ","$11,583 "
Demetrius Knox,Seahawks,2019,3,,"$1,763,000 ","$587,667 ","$8,000 ",,0.30%,,"$2,552,697 ","$850,899 ","$11,583 "
Tyler Jones,Broncos,2019,3,,"$1,765,000 ","$588,333 ","$20,000 ",,0.30%,,"$2,555,592 ","$851,864 ","$28,959 "
Beau Benzschawel,Lions,2019,3,,"$1,765,000 ","$588,333 ","$80,000 ",,0.30%,,"$2,555,592 ","$851,864 ","$115,834 "
Tyler Jones,Jets,2019,3,,"$1,765,000 ","$588,333 ","$20,000 ",,0.30%,,"$2,555,592 ","$851,864 ","$28,959 "
Tyler Gauthier,Patriots,2019,3,,"$1,765,000 ","$588,333 ","$70,000 ",,0.30%,,"$2,555,592 ","$851,864 ","$101,355 "
Zack Bailey,Buccaneers,2019,3,,"$1,777,500 ","$592,500 ","$45,000 ",,0.30%,,"$2,573,692 ","$857,897 ","$65,157 "
Aaron Stinnie,Buccaneers,2019,2,,"$1,230,000 ","$615,000 ",$0 ,,0.30%,,"$1,780,951 ","$890,476 ",$0 
Kaleb Johnson,Eagles,2019,2,,"$1,230,000 ","$615,000 ",$0 ,,0.30%,,"$1,780,951 ","$890,476 ",$0 
Sean Harlow,Falcons,2019,2,,"$1,230,000 ","$615,000 ",$0 ,,0.30%,,"$1,780,951 ","$890,476 ",$0 
Aviante Collins,Vikings,2019,2,,"$1,230,000 ","$615,000 ",$0 ,,0.30%,,"$1,780,951 ","$890,476 ",$0 
Sean Harlow,Falcons,2019,2,,"$1,230,000 ","$630,000 ",$0 ,,0.30%,,"$1,780,951 ","$912,194 ",$0 
Parker Ehinger,Cardinals,2019,1,,"$645,000 ","$645,000 ",$0 ,,0.30%,,"$933,913 ","$933,913 ",$0 
Jermaine Eluemunor,NE/BAL,2019,1,,"$645,000 ","$645,000 ",$0 ,,0.30%,,"$933,913 ","$933,913 ",$0 
Parker Ehinger,Ravens,2019,1,,"$645,000 ","$645,000 ",$0 ,,0.30%,,"$933,913 ","$933,913 ",$0 
Kyle Fuller,Seahawks,2019,2,,"$1,305,000 ","$652,500 ",$0 ,,0.30%,,"$1,889,546 ","$944,773 ",$0 
Nick Allegretti,Chiefs,2019,4,,"$2,661,452 ","$665,363 ","$111,952 ",,0.40%,,"$3,853,590 ","$963,398 ","$162,098 "
Drew Forbes,CLE/DET,2019,4,,"$2,689,336 ","$672,334 ","$169,336 ",,0.40%,,"$3,893,964 ","$973,491 ","$245,186 "
Adam Pankey,Dolphins,2019,2,,"$1,380,000 ","$690,000 ",$0 ,,0.40%,,"$1,998,140 ","$999,070 ",$0 
Anthony Fabiano,Eagles,2019,2,,"$1,380,000 ","$690,000 ",$0 ,,0.40%,,"$1,998,140 ","$999,070 ",$0 
Jeremiah Poutasi,Cardinals,2019,2,,"$1,380,000 ","$690,000 ",$0 ,,0.40%,,"$1,998,140 ","$999,070 ",$0 
Adam Pankey,Packers,2019,2,,"$1,380,000 ","$690,000 ",$0 ,,0.40%,,"$1,998,140 ","$999,070 ",$0 
Kyle Fuller,Dolphins,2019,2,,"$1,380,000 ","$690,000 ",$0 ,,0.40%,,"$1,998,140 ","$999,070 ",$0 
David Edwards,Rams,2019,4,,"$2,784,520 ","$696,130 ","$264,520 ",,0.40%,,"$4,031,784 ","$1,007,946 ","$383,006 "
Demetrius Rhaney,Bills,2019,1,,"$720,000 ","$720,000 ",$0 ,,0.40%,,"$1,042,508 ","$1,042,508 ",$0 
Bryan Witzmann,CAR/MIA,2019,1,,"$720,000 ","$720,000 ",$0 ,,0.40%,,"$1,042,508 ","$1,042,508 ",$0 
Jeremy Vujnovich,Cardinals,2019,1,,"$720,000 ","$720,000 ",$0 ,,0.40%,,"$1,042,508 ","$1,042,508 ",$0 
James Ferentz,Patriots,2019,1,,"$720,000 ","$720,000 ",$0 ,,0.40%,,"$1,042,508 ","$1,042,508 ",$0 
Jeremy Vujnovich,Cardinals,2019,1,,"$720,000 ","$720,000 ",$0 ,,0.40%,,"$1,042,508 ","$1,042,508 ",$0 
Michael Jordan,CAR/CIN,2019,4,,"$3,008,392 ","$752,098 ","$488,392 ",,0.40%,,"$4,355,934 ","$1,088,984 ","$707,156 "
Phil Haynes,Seahawks,2019,4,,"$3,210,872 ","$802,718 ","$690,872 ",,0.40%,,"$4,649,111 ","$1,162,278 ","$1,000,333 "
Ben Powers,Ravens,2019,4,,"$3,217,532 ","$804,383 ","$697,532 ",,0.40%,,"$4,658,754 ","$1,164,688 ","$1,009,976 "
Zac Kerin,Commanders,2019,1,,"$805,000 ","$805,000 ",$0 ,,0.40%,,"$1,165,582 ","$1,165,582 ",$0 
Brian Schwenke,Patriots,2019,1,,"$895,000 ","$895,000 ",$0 ,,0.50%,,"$1,295,895 ","$1,295,895 ",$0 
Jonathan Cooper,Raiders,2019,1,,"$895,000 ","$895,000 ","$90,000 ",,0.50%,,"$1,295,895 ","$1,295,895 ","$130,313 "
Dakota Dozier,Vikings,2019,1,,"$895,000 ","$895,000 ","$45,000 ",,0.50%,,"$1,295,895 ","$1,295,895 ","$65,157 "
Patrick Omameh,Saints,2019,1,,"$895,000 ","$895,000 ","$90,000 ",,0.50%,,"$1,295,895 ","$1,295,895 ","$130,313 "
Jeremiah Sirles,Bills,2019,1,,"$895,000 ","$895,000 ","$45,000 ",,0.50%,,"$1,295,895 ","$1,295,895 ","$65,157 "
Bryan Witzmann,Browns,2019,1,,"$920,000 ","$920,000 ","$175,000 ",,0.50%,,"$1,332,094 ","$1,332,094 ","$253,387 "
Stefen Wisniewski,Chiefs,2019,1,,"$930,000 ","$930,000 ",$0 ,,0.50%,,"$1,346,573 ","$1,346,573 ",$0 
John Jerry,Bengals,2019,1,,"$930,000 ","$930,000 ",$0 ,,0.50%,,"$1,346,573 ","$1,346,573 ",$0 
Ted Larsen,Bears,2019,1,,"$1,020,000 ","$1,020,000 ","$90,000 ",,0.50%,,"$1,476,886 ","$1,476,886 ","$130,313 "
Richie Incognito,Raiders,2019,1,,"$1,030,000 ","$1,030,000 ",$0 ,,0.50%,,"$1,491,366 ","$1,491,366 ",$0 
Lucas Patrick,Packers,2019,2,,"$3,000,000 ","$1,500,000 ","$350,000 ",,0.80%,,"$4,343,783 ","$2,171,892 ","$506,775 "
Stefen Wisniewski,Eagles,2019,1,,"$1,500,000 ","$1,500,000 ","$250,000 ",,0.80%,,"$2,171,892 ","$2,171,892 ","$361,982 "
Dalton Risner,Broncos,2019,4,,"$7,142,282 ","$1,785,571 ","$4,529,037 ",,0.90%,,"$10,341,508 ","$2,585,378 ","$6,557,718 "
Denzelle Good,Raiders,2019,1,,"$1,800,000 ","$1,800,000 ","$500,000 ",,1.00%,,"$2,606,270 ","$2,606,270 ","$723,964 "
Max Garcia,Cardinals,2019,1,,"$2,000,000 ","$2,000,000 ","$400,000 ",,1.10%,,"$2,895,855 ","$2,895,855 ","$579,171 "
Quinton Spain,Bills,2019,1,,"$2,050,000 ","$2,050,000 ","$200,000 ",,1.10%,,"$2,968,252 ","$2,968,252 ","$289,586 "
Joe Dahl,Lions,2019,2,,"$4,500,000 ","$2,250,000 ","$2,570,000 ",,1.20%,,"$6,515,675 ","$3,257,837 ","$3,721,174 "
Mike Person,49ers,2019,3,,"$8,250,000 ","$2,750,000 ","$2,700,000 ",,1.50%,,"$11,945,404 ","$3,981,801 ","$3,909,405 "
Mike Iupati,Seahawks,2019,1,,"$2,750,000 ","$2,750,000 ","$2,250,000 ",,1.50%,,"$3,981,801 ","$3,981,801 ","$3,257,837 "
Senio Kelemete,Texans,2019,2,,"$6,250,000 ","$3,125,000 ",$0 ,,1.70%,,"$9,049,548 ","$4,524,774 ",$0 
Ereck Flowers,Commanders,2019,1,,"$3,250,000 ","$3,250,000 ","$1,500,000 ",,1.70%,,"$4,705,765 ","$4,705,765 ","$2,171,892 "
Ramon Foster,Steelers,2019,2,,"$8,250,000 ","$4,125,000 ","$3,150,000 ",,2.20%,,"$11,945,404 ","$5,972,702 ","$4,560,972 "
James Carpenter,Falcons,2019,4,,"$21,000,000 ","$5,250,000 ","$9,250,000 ",,2.80%,,"$30,406,482 ","$7,601,621 ","$13,393,332 "
Isaac Seumalo,Eagles,2019,3,,"$17,550,000 ","$5,850,000 ","$12,649,000 ",,3.10%,,"$25,411,132 ","$8,470,377 ","$18,314,838 "
Daryl Williams,Panthers,2019,1,,"$6,000,000 ","$6,000,000 ","$3,000,000 ",,3.20%,,"$8,687,566 ","$8,687,566 ","$4,343,783 "
Nick Easton,Saints,2019,4,,"$24,000,000 ","$6,000,000 ","$4,000,000 ",,3.20%,,"$34,750,266 ","$8,687,566 ","$5,791,711 "
Cody Whitehair,Bears,2019,5,,"$51,250,000 ","$10,250,000 ","$27,526,078 ",,5.40%,,"$74,206,296 ","$14,841,259 ","$39,855,772 "
Rodger Saffold,Titans,2019,4,,"$44,000,000 ","$11,000,000 ","$22,500,000 ",,5.80%,,"$63,708,820 ","$15,927,205 ","$32,578,374 "
Salesi Uhatafe,Lions,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Kaleb Johnson,Eagles,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Isaiah Williams,Saints,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Connor Hilland,Dolphins,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Sean Harlow,Falcons,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
J.J. Dielman,Seahawks,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Sean Harlow,Colts,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Kofi Amichia,Ravens,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Aaron Neary,Rams,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
R.J. Prince,Steelers,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Aaron Neary,Rams,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Will House,Cardinals,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Jordan Morgan,Titans,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Nico Siragusa,Ravens,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Will House,Colts,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Chad Slade,Texans,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Rees Odhiambo,Colts,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Maurquice Shakir,Texans,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Marcus Martin,Rams,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Taylor Hearn,Panthers,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Jamil Demby,Lions,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Kyle Fuller,Texans,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Will House,Cardinals,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
J.J. Dielman,Rams,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Brandon Thomas,Jaguars,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Avery Gennesy,Broncos,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Salesi Uhatafe,Jaguars,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Zack Golditch,49ers,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Isaiah Williams,Saints,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Rees Odhiambo,Colts,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Zack Golditch,Colts,2018,1,,"$129,200 ","$129,200 ",$0 ,,0.10%,,"$198,685 ","$198,685 ",$0 
Nate Theaker,Patriots,2018,1,,"$480,000 ","$480,000 ",$0 ,,0.30%,,"$738,149 ","$738,149 ",$0 
Jordan Simmons,Raiders,2018,1,,"$480,000 ","$480,000 ",$0 ,,0.30%,,"$738,149 ","$738,149 ",$0 
Kofi Amichia,Packers,2018,1,,"$480,000 ","$480,000 ",$0 ,,0.30%,,"$738,149 ","$738,149 ",$0 
Greg Pyke,Cardinals,2018,1,,"$480,000 ","$480,000 ",$0 ,,0.30%,,"$738,149 ","$738,149 ",$0 
Nate Theaker,Saints,2018,1,,"$480,000 ","$480,000 ",$0 ,,0.30%,,"$738,149 ","$738,149 ",$0 
Chris Gonzalez,49ers,2018,1,,"$480,000 ","$480,000 ",$0 ,,0.30%,,"$738,149 ","$738,149 ",$0 
Jordan Simmons,Seahawks,2018,1,,"$480,000 ","$480,000 ",$0 ,,0.30%,,"$738,149 ","$738,149 ",$0 
Cory Helms,Bengals,2018,1,,"$480,000 ","$480,000 ",$0 ,,0.30%,,"$738,149 ","$738,149 ",$0 
Cedrick Lang,Vikings,2018,1,,"$490,000 ","$490,000 ","$10,000 ",,0.30%,,"$753,527 ","$753,527 ","$15,378 "
Andrew Wylie,Chiefs,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Cameron Hunt,Raiders,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Dustin Stanton,Cowboys,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Avery Gennesy,Jaguars,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Oni Omoile,Bengals,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Avery Gennesy,Browns,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
Taylor Hearn,Panthers,2018,2,,"$1,050,000 ","$525,000 ",$0 ,,0.30%,,"$1,614,701 ","$807,350 ",$0 
