Player,Team,Year,Years,,Value,APY,Guaranteed,,APY as % Of,,Inflated,Inflated,Inflated
Charles Brown,Cowboys,2016,1,,"$760,000 ","$760,000 ",$0 ,,0.50%,,"$1,333,806 ","$1,333,806 ",$0 
Lamar Holmes,Lions,2016,1,,"$760,000 ","$760,000 ",$0 ,,0.50%,,"$1,333,806 ","$1,333,806 ",$0 
Shon Coleman,CLE/SF,2016,4,,"$3,278,816 ","$819,704 ","$787,536 ",,0.50%,,"$5,754,346 ","$1,438,587 ","$1,382,132 "
Amini Silatolu,Bears,2016,1,,"$840,000 ","$840,000 ","$100,000 ",,0.50%,,"$1,474,206 ","$1,474,206 ","$175,501 "
Matt Tobin,SEA/PHI,2016,2,,"$1,725,000 ","$862,500 ","$300,000 ",,0.60%,,"$3,027,388 ","$1,513,694 ","$526,502 "
Jake Long,Vikings,2016,1,,"$885,000 ","$885,000 ",$0 ,,0.60%,,"$1,553,182 ","$1,553,182 ",$0 
Matt McCants,CHI/LV,2016,1,,"$1,000,000 ","$1,000,000 ","$325,000 ",,0.60%,,"$1,755,007 ","$1,755,007 ","$570,377 "
Bradley Sowell,Seahawks,2016,1,,"$1,000,000 ","$1,000,000 ","$200,000 ",,0.60%,,"$1,755,007 ","$1,755,007 ","$351,001 "
Matt McCants,Browns,2016,1,,"$1,000,000 ","$1,000,000 ","$325,000 ",,0.60%,,"$1,755,007 ","$1,755,007 ","$570,377 "
Sam Young,Dolphins,2016,1,,"$1,150,000 ","$1,150,000 ","$325,000 ",,0.70%,,"$2,018,259 ","$2,018,259 ","$570,377 "
LaAdrian Waddle,Patriots,2016,2,,"$2,350,000 ","$1,175,000 ","$250,000 ",,0.80%,,"$4,124,267 ","$2,062,134 ","$438,752 "
Will Beatty,Giants,2016,1,,"$1,200,000 ","$1,200,000 ","$1,100,000 ",,0.80%,,"$2,106,009 ","$2,106,009 ","$1,930,508 "
Jason Spriggs,Packers,2016,4,,"$5,004,300 ","$1,251,075 ","$2,966,960 ",,0.80%,,"$8,782,584 ","$2,195,646 ","$5,207,037 "
Ryan Harris,Steelers,2016,2,,"$3,900,000 ","$1,950,000 ","$675,000 ",,1.30%,,"$6,844,529 ","$3,422,264 ","$1,184,630 "
Michael Harris,Vikings,2016,1,,"$2,000,000 ","$2,000,000 ","$500,000 ",,1.30%,,"$3,510,015 ","$3,510,015 ","$877,504 "
Taylor Decker,Lions,2016,4,,"$10,966,978 ","$2,741,745 ","$10,966,978 ",,1.80%,,"$19,247,128 ","$4,811,783 ","$19,247,128 "
Laremy Tunsil,HOU/MIA,2016,4,,"$12,457,650 ","$3,114,413 ","$12,457,650 ",,2.00%,,"$21,863,268 ","$5,465,818 ","$21,863,268 "
Ronnie Stanley,Ravens,2016,4,,"$20,484,332 ","$5,121,083 ","$20,484,332 ",,3.30%,,"$35,950,154 ","$8,987,539 ","$35,950,154 "
King Dunlap,Chargers,2016,3,,"$17,800,000 ","$5,933,333 ","$3,300,000 ",,3.80%,,"$31,239,132 ","$10,413,043 ","$5,791,524 "
Donald Penn,Raiders,2016,2,,"$12,500,000 ","$6,250,000 ","$5,500,000 ",,4.00%,,"$21,937,593 ","$10,968,796 ","$9,652,541 "
Michael Oher,Panthers,2016,3,,"$21,600,000 ","$7,200,000 ","$8,000,000 ",,4.60%,,"$37,908,160 ","$12,636,053 ","$14,040,059 "
Ryan Clady,Jets,2016,2,,"$16,000,000 ","$8,000,000 ","$1,500,000 ",,5.20%,,"$28,080,119 ","$14,040,059 ","$2,632,511 "
Kelvin Beachum,Jaguars,2016,5,,"$45,000,000 ","$9,000,000 ","$1,500,000 ",,5.80%,,"$78,975,333 ","$15,795,067 ","$2,632,511 "
Russell Okung,Broncos,2016,5,,"$53,000,000 ","$10,600,000 ",$0 ,,6.80%,,"$93,015,393 ","$18,603,079 ",$0 
David Bakhtiari,Packers,2016,4,,"$48,000,000 ","$12,000,000 ","$16,000,000 ",,7.70%,,"$84,240,356 ","$21,060,089 ","$28,080,119 "
Cordy Glenn,CIN/BUF,2016,5,,"$60,000,000 ","$12,000,000 ","$38,000,000 ",,7.70%,,"$105,300,444 ","$21,060,089 ","$66,690,281 "
Eric Fisher,Chiefs,2016,4,,"$48,000,000 ","$12,000,000 ","$40,000,000 ",,7.70%,,"$84,240,356 ","$21,060,089 ","$70,200,296 "
Terron Armstead,Saints,2016,5,,"$65,000,000 ","$13,000,000 ","$38,000,000 ",,8.40%,,"$114,075,481 ","$22,815,096 ","$66,690,281 "
Reid Fragel,Chiefs,2015,1,,"$112,200 ","$112,200 ",$0 ,,0.10%,,"$213,390 ","$213,390 ",$0 
Vinston Painter,Dolphins,2015,1,,"$112,200 ","$112,200 ",$0 ,,0.10%,,"$213,390 ","$213,390 ",$0 
Tyrus Thompson,Lions,2015,1,,"$112,200 ","$112,200 ",$0 ,,0.10%,,"$213,390 ","$213,390 ",$0 
Tanner Hawkinson,49ers,2015,1,,"$112,200 ","$112,200 ",$0 ,,0.10%,,"$213,390 ","$213,390 ",$0 
Tyrus Thompson,Jaguars,2015,1,,"$112,200 ","$112,200 ",$0 ,,0.10%,,"$213,390 ","$213,390 ",$0 
Terry Poole,Seahawks,2015,1,,"$112,200 ","$112,200 ",$0 ,,0.10%,,"$213,390 ","$213,390 ",$0 
Ryan Seymour,Bears,2015,1,,"$112,200 ","$112,200 ",$0 ,,0.10%,,"$213,390 ","$213,390 ",$0 
Marcel Jones,Ravens,2015,1,,"$112,200 ","$112,200 ",$0 ,,0.10%,,"$213,390 ","$213,390 ",$0 
Vinston Painter,Giants,2015,1,,"$112,200 ","$112,200 ",$0 ,,0.10%,,"$213,390 ","$213,390 ",$0 
Cameron Fleming,Patriots,2015,1,,"$112,200 ","$112,200 ",$0 ,,0.10%,,"$213,390 ","$213,390 ",$0 
Ryan Seymour,Saints,2015,1,,"$112,200 ","$112,200 ",$0 ,,0.10%,,"$213,390 ","$213,390 ",$0 
Reid Fragel,Buccaneers,2015,1,,"$153,000 ","$153,000 ",$0 ,,0.10%,,"$290,986 ","$290,986 ",$0 
Marcel Jones,Ravens,2015,1,,"$435,000 ","$435,000 ",$0 ,,0.30%,,"$827,314 ","$827,314 ",$0 
Tavon Rooks,Cardinals,2015,1,,"$435,000 ","$435,000 ",$0 ,,0.30%,,"$827,314 ","$827,314 ",$0 
Marcel Jones,Ravens,2015,1,,"$435,000 ","$435,000 ",$0 ,,0.30%,,"$827,314 ","$827,314 ",$0 
Davonte Wallace,Panthers,2015,1,,"$435,000 ","$435,000 ",$0 ,,0.30%,,"$827,314 ","$827,314 ",$0 
Tavon Rooks,Chiefs,2015,1,,"$435,000 ","$435,000 ",$0 ,,0.30%,,"$827,314 ","$827,314 ",$0 
Mitchell Van Dyk,Steelers,2015,1,,"$435,000 ","$435,000 ",$0 ,,0.30%,,"$827,314 ","$827,314 ",$0 
R.J. Dill,Cowboys,2015,2,,"$960,000 ","$480,000 ",$0 ,,0.30%,,"$1,825,796 ","$912,898 ",$0 
Alejandro Villanueva,Steelers,2015,2,,"$960,000 ","$480,000 ",$0 ,,0.30%,,"$1,825,796 ","$912,898 ",$0 
Matt Hall,Broncos,2015,2,,"$960,000 ","$480,000 ",$0 ,,0.30%,,"$1,825,796 ","$912,898 ",$0 
Jason Weaver,Bears,2015,2,,"$960,000 ","$480,000 ",$0 ,,0.30%,,"$1,825,796 ","$912,898 ",$0 
Curtis Feigt,Chiefs,2015,2,,"$960,000 ","$480,000 ",$0 ,,0.30%,,"$1,825,796 ","$912,898 ",$0 
Cameron Fleming,Patriots,2015,1,,"$510,000 ","$510,000 ",$0 ,,0.40%,,"$969,954 ","$969,954 ",$0 
Reshod Fortenberry,Cowboys,2015,3,,"$1,575,000 ","$525,000 ",$0 ,,0.40%,,"$2,995,446 ","$998,482 ",$0 
Kendall Lamm,Texans,2015,3,,"$1,577,000 ","$525,667 ","$2,000 ",,0.40%,,"$2,999,250 ","$999,751 ","$3,804 "
Andrew McDonald,Texans,2015,3,,"$1,650,000 ","$550,000 ",$0 ,,0.40%,,"$3,138,086 ","$1,046,029 ",$0 
Reid Fragel,Buccaneers,2015,2,,"$1,110,000 ","$555,000 ",$0 ,,0.40%,,"$2,111,076 ","$1,055,538 ",$0 
Ty Nsekhe,Commanders,2015,2,,"$1,110,000 ","$555,000 ",$0 ,,0.40%,,"$2,111,076 ","$1,055,538 ",$0 
Ryan Miller,Cowboys,2015,2,,"$1,110,000 ","$555,000 ",$0 ,,0.40%,,"$2,111,076 ","$1,055,538 ",$0 
Ty Nsekhe,Commanders,2015,2,,"$1,110,000 ","$555,000 ",$0 ,,0.40%,,"$2,111,076 ","$1,055,538 ",$0 
Reid Fragel,TB/ATL,2015,2,,"$1,110,000 ","$555,000 ",$0 ,,0.40%,,"$2,111,076 ","$1,055,538 ",$0 
Trent Brown,SF/NE,2015,4,,"$2,335,892 ","$583,973 ","$55,892 ",,0.40%,,"$4,442,564 ","$1,110,641 ","$106,299 "
Corey Robinson,Panthers,2015,4,,"$2,337,908 ","$584,477 ","$57,908 ",,0.40%,,"$4,446,398 ","$1,111,600 ","$110,134 "
Ryan Seymour,Saints,2015,1,,"$585,000 ","$585,000 ",$0 ,,0.40%,,"$1,112,594 ","$1,112,594 ",$0 
Matt McCants,Raiders,2015,1,,"$585,000 ","$585,000 ",$0 ,,0.40%,,"$1,112,594 ","$1,112,594 ",$0 
Anthony Morris,Raiders,2015,4,,"$2,359,496 ","$589,874 ","$79,496 ",,0.40%,,"$4,487,456 ","$1,121,864 ","$151,191 "
Tyrus Thompson,Vikings,2015,4,,"$2,408,808 ","$602,202 ","$128,808 ",,0.40%,,"$4,581,241 ","$1,145,310 ","$244,976 "
Tayo Fabuluje,Bears,2015,4,,"$2,411,364 ","$602,841 ","$131,364 ",,0.40%,,"$4,586,102 ","$1,146,525 ","$249,837 "
Tanner Hawkinson,JAX/PHI,2015,2,,"$1,260,000 ","$630,000 ",$0 ,,0.40%,,"$2,396,357 ","$1,198,178 ",$0 
Terry Poole,Seahawks,2015,4,,"$2,730,252 ","$682,563 ","$450,252 ",,0.50%,,"$5,192,586 ","$1,298,146 ","$856,321 "
T.J. Clemmings,LV/WAS,2015,4,,"$2,804,956 ","$701,239 ","$524,956 ",,0.50%,,"$5,334,663 ","$1,333,666 ","$998,398 "
Derek Sherrod,Chiefs,2015,1,,"$745,000 ","$745,000 ",$0 ,,0.50%,,"$1,416,893 ","$1,416,893 ",$0 
Ty Sambrailo,Broncos,2015,4,,"$3,845,956 ","$961,489 ","$1,949,422 ",,0.70%,,"$7,314,510 ","$1,828,628 ","$3,707,548 "
Jake Fisher,Bengals,2015,4,,"$4,259,520 ","$1,064,880 ","$1,986,447 ",,0.70%,,"$8,101,055 ","$2,025,264 ","$3,777,965 "
Jason Fox,Dolphins,2015,2,,"$2,500,000 ","$1,250,000 ","$475,000 ",,0.90%,,"$4,754,676 ","$2,377,338 ","$903,388 "
Ryan Harris,Broncos,2015,1,,"$1,420,000 ","$1,420,000 ","$50,000 ",,1.00%,,"$2,700,656 ","$2,700,656 ","$95,094 "
Jake Long,Falcons,2015,1,,"$1,500,000 ","$1,500,000 ",$0 ,,1.00%,,"$2,852,806 ","$2,852,806 ",$0 
Donovan Smith,Buccaneers,2015,4,,"$6,068,858 ","$1,517,215 ","$4,373,120 ",,1.10%,,"$11,542,182 ","$2,885,546 ","$8,317,108 "
Michael Harris,Vikings,2015,1,,"$1,542,000 ","$1,542,000 ",$0 ,,1.10%,,"$2,932,684 ","$2,932,684 ",$0 
D.J. Humphries,Cardinals,2015,4,,"$8,912,112 ","$2,228,028 ","$7,961,824 ",,1.60%,,"$16,949,683 ","$4,237,421 ","$15,142,358 "
Michael Oher,Panthers,2015,2,,"$7,000,000 ","$3,500,000 ","$2,500,000 ",,2.40%,,"$13,313,093 ","$6,656,547 ","$4,754,676 "
King Dunlap,Chargers,2015,4,,"$28,000,000 ","$7,000,000 ","$13,000,000 ",,4.90%,,"$53,252,373 ","$13,313,093 ","$24,724,316 "
Andrew Whitworth,Bengals,2015,1,,"$9,000,000 ","$9,000,000 ","$2,000,000 ",,6.30%,,"$17,116,834 ","$17,116,834 ","$3,803,741 "
Nate Solder,Patriots,2015,2,,"$20,062,000 ","$10,031,000 ","$19,938,000 ",,7.00%,,"$38,155,325 ","$19,077,663 ","$37,919,493 "
Anthony Castonzo,Colts,2015,4,,"$43,812,000 ","$10,953,000 ","$35,000,000 ",,7.60%,,"$83,324,749 ","$20,831,187 ","$66,565,466 "
Trent Williams,WAS/SF,2015,5,,"$66,000,000 ","$13,200,000 ","$41,250,000 ",,9.20%,,"$125,523,451 ","$25,104,690 ","$78,452,157 "
