Player,Team,Year,Years,,Value,APY,Guaranteed,,APY as % Of,,Inflated,Inflated,Inflated
Matt Sokol,Patriots,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Dalton Keene,Eagles,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Tommy Hudson,Broncos,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Jake Tonges,Bears,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Brandon Dillon,Commanders,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Nick Bowers,Bengals,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Noah Togiai,Cardinals,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Nick Muse,Vikings,2023,1,,"$870,000 ","$870,000 ",$0 ,,0.40%,,"$1,054,604 ","$1,054,604 ",$0 
Lachlan Pitts,Bears,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
La'Michael Pettway,Colts,2023,1,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Jordan Murray,Texans,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Zach Ojile,Vikings,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Damien Caffery,Bears,2023,3,,"$2,695,000 ","$898,333 ",$0 ,,0.40%,,"$3,266,848 ","$1,088,949 ",$0 
Brian Walker,Ravens,2023,3,,"$2,696,000 ","$898,667 ","$1,000 ",,0.40%,,"$3,268,060 ","$1,089,354 ","$1,212 "
Christian Trahan,Bengals,2023,3,,"$2,696,500 ","$898,833 ","$1,500 ",,0.40%,,"$3,268,667 ","$1,089,555 ","$1,818 "
Tanner Taula,Buccaneers,2023,3,,"$2,697,500 ","$899,167 ","$2,500 ",,0.40%,,"$3,269,879 ","$1,089,960 ","$3,030 "
Joel Wilson,Bills,2023,3,,"$2,697,500 ","$899,167 ","$2,500 ",,0.40%,,"$3,269,879 ","$1,089,960 ","$3,030 "
Leonard Taylor,Jaguars,2023,3,,"$2,700,000 ","$900,000 ","$80,000 ",,0.40%,,"$3,272,909 ","$1,090,970 ","$96,975 "
Princeton Fant,Cowboys,2023,3,,"$2,700,000 ","$900,000 ","$30,000 ",,0.40%,,"$3,272,909 ","$1,090,970 ","$36,366 "
John Samuel Shenker,Raiders,2023,3,,"$2,700,000 ","$900,000 ","$5,000 ",,0.40%,,"$3,272,909 ","$1,090,970 ","$6,061 "
Griffin Hebert,Seahawks,2023,3,,"$2,701,000 ","$900,333 ","$6,000 ",,0.40%,,"$3,274,121 ","$1,091,373 ","$7,273 "
Christian Sims,Rams,2023,3,,"$2,702,000 ","$900,667 ","$7,000 ",,0.40%,,"$3,275,334 ","$1,091,778 ","$8,485 "
Kris Leach,Broncos,2023,3,,"$2,702,000 ","$900,667 ","$7,000 ",,0.40%,,"$3,275,334 ","$1,091,778 ","$8,485 "
Camren McDonald,Packers,2023,3,,"$2,702,500 ","$900,833 ","$7,500 ",,0.40%,,"$3,275,940 ","$1,091,980 ","$9,091 "
Brady Russell,Eagles,2023,3,,"$2,703,000 ","$901,000 ","$48,000 ",,0.40%,,"$3,276,546 ","$1,092,182 ","$58,185 "
Nate Adkins,Broncos,2023,3,,"$2,705,000 ","$901,667 ","$75,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$90,914 "
Johnny Lumpkin,Patriots,2023,3,,"$2,705,000 ","$901,667 ","$30,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$36,366 "
Joel Honigford,Cardinals,2023,3,,"$2,705,000 ","$901,667 ","$7,500 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$9,091 "
Ben Sims,Vikings,2023,3,,"$2,705,000 ","$901,667 ","$110,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$133,341 "
Noah Gindorff,Seahawks,2023,3,,"$2,705,000 ","$901,667 ","$10,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$12,122 "
E.J. Jenkins,Jets,2023,3,,"$2,705,000 ","$901,667 ","$110,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$133,341 "
Thomas Greaney,Browns,2023,3,,"$2,705,000 ","$901,667 ","$10,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$12,122 "
Ben Sims,Packers,2023,3,,"$2,705,000 ","$901,667 ","$110,000 ",,0.40%,,"$3,278,970 ","$1,092,990 ","$133,341 "
Julian Hill,Dolphins,2023,3,,"$2,707,500 ","$902,500 ","$42,500 ",,0.40%,,"$3,282,001 ","$1,094,000 ","$51,518 "
Michael Ezeike,Chargers,2023,3,,"$2,708,000 ","$902,667 ","$13,000 ",,0.40%,,"$3,282,607 ","$1,094,203 ","$15,758 "
Blake Whiteheart,Cardinals,2023,3,,"$2,710,000 ","$903,333 ","$215,000 ",,0.40%,,"$3,285,031 ","$1,095,010 ","$260,621 "
Travis Vokolek,Ravens,2023,3,,"$2,710,000 ","$903,333 ","$15,000 ",,0.40%,,"$3,285,031 ","$1,095,010 ","$18,183 "
Ryan Jones,Giants,2023,3,,"$2,720,000 ","$906,667 ","$125,000 ",,0.40%,,"$3,297,153 ","$1,099,051 ","$151,524 "
Seth Green,Cowboys,2023,2,,"$1,665,000 ","$932,500 ",$0 ,,0.40%,,"$2,018,294 ","$1,130,366 ",$0 
Brock Wright,Lions,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Shane Zylstra,Lions,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Troy Fumagalli,49ers,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Miller Forristall,CLE/NO,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Parker Hesse,Falcons,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Jared Pinkney,Bears,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Stephen Sullivan,Panthers,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Tyree Jackson,Eagles,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Stephen Carlson,Bears,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Dominique Dafney,Buccaneers,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Colin Thompson,Vikings,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Jody Fortson,Chiefs,2023,1,,"$940,000 ","$940,000 ",$0 ,,0.40%,,"$1,139,457 ","$1,139,457 ",$0 
Brayden Willis,49ers,2023,4,,"$3,919,900 ","$979,975 ","$79,900 ",,0.40%,,"$4,751,658 ","$1,187,915 ","$96,854 "
Zack Kuntz,Jets,2023,4,,"$3,954,388 ","$988,597 ","$114,388 ",,0.40%,,"$4,793,464 ","$1,198,366 ","$138,660 "
Tyree Jackson,Giants,2023,2,,"$1,995,000 ","$997,500 ",$0 ,,0.40%,,"$2,418,316 ","$1,209,158 ",$0 
Ben Ellefson,Vikings,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Kendall Blanton,Chiefs,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Kaden Smith,Colts,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Daniel Helm,Lions,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Sean McKeon,Cowboys,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Kevin Rader,Titans,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Chris Myarick,Giants,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Jace Sternberger,Bills,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Kaden Smith,Commanders,2023,1,,"$1,010,000 ","$1,010,000 ",$0 ,,0.40%,,"$1,224,310 ","$1,224,310 ",$0 
Payne Durham,Buccaneers,2023,4,,"$4,084,980 ","$1,021,245 ","$244,980 ",,0.50%,,"$4,951,766 ","$1,237,942 ","$296,962 "
Davis Allen,Rams,2023,4,,"$4,084,980 ","$1,021,245 ","$244,980 ",,0.50%,,"$4,951,766 ","$1,237,942 ","$296,962 "
Will Mallory,Colts,2023,4,,"$4,130,592 ","$1,032,648 ","$290,592 ",,0.50%,,"$5,007,057 ","$1,251,764 ","$352,252 "
Tyler Davis,Packers,2023,1,,"$1,040,000 ","$1,040,000 ",$0 ,,0.50%,,"$1,260,676 ","$1,260,676 ",$0 
Mitchell Wilcox,Bengals,2023,1,,"$1,040,000 ","$1,040,000 ","$25,000 ",,0.50%,,"$1,260,676 ","$1,260,676 ","$30,305 "
Josh Whyle,Titans,2023,4,,"$4,165,368 ","$1,041,342 ","$325,368 ",,0.50%,,"$5,049,212 ","$1,262,303 ","$394,407 "
Tanner Hudson,Bengals,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Pharaoh Brown,NE/IND,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Anthony Firkser,Lions,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
J.P. Holtz,Saints,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Ricky Seals-Jones,Colts,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Mason Schreck,Texans,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Anthony Firkser,Lions,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Tommy Sweeney,Giants,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Jacob Hollister,Raiders,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Darrell Daniels,Lions,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Nick Vannett,Chargers,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Anthony Firkser,Patriots,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Darrell Daniels,Lions,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Eric Saubert,Texans,2023,1,,"$1,080,000 ","$1,080,000 ",$0 ,,0.50%,,"$1,309,164 ","$1,309,164 ",$0 
Zach Gentry,Raiders,2023,2,,"$2,205,000 ","$1,102,500 ",$0 ,,0.50%,,"$2,672,876 ","$1,336,438 ",$0 
Jesper Horsted,Raiders,2023,1,,"$1,120,000 ","$1,120,000 ","$30,000 ",,0.50%,,"$1,357,651 ","$1,357,651 ","$36,366 "
Eric Tomlinson,Texans,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Jesse James,Saints,2023,1,,"$1,165,000 ","$1,165,000 ",$0 ,,0.50%,,"$1,412,200 ","$1,412,200 ",$0 
Nick Vannett,Texans,2023,1,,"$1,215,000 ","$1,215,000 ","$250,000 ",,0.50%,,"$1,472,809 ","$1,472,809 ","$303,047 "
MyCole Pruitt,Falcons,2023,1,,"$1,215,000 ","$1,215,000 ",$0 ,,0.50%,,"$1,472,809 ","$1,472,809 ",$0 
O.J. Howard,Raiders,2023,1,,"$1,232,500 ","$1,232,500 ","$451,250 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$547,000 "
Trevon Wesco,Titans,2023,1,,"$1,232,500 ","$1,232,500 ","$352,500 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$427,296 "
Drew Sample,Bengals,2023,1,,"$1,232,500 ","$1,232,500 ","$52,500 ",,0.50%,,"$1,494,022 ","$1,494,022 ","$63,640 "
Tyler Kroft,Dolphins,2023,1,,"$1,265,000 ","$1,265,000 ","$100,000 ",,0.60%,,"$1,533,419 ","$1,533,419 ","$121,219 "
Donald Parham,Chargers,2023,2,,"$2,565,000 ","$1,267,500 ","$400,000 ",,0.60%,,"$3,109,264 ","$1,536,449 ","$484,875 "
Tyler Kroft,Dolphins,2023,1,,"$1,290,000 ","$1,290,000 ","$25,000 ",,0.60%,,"$1,563,723 ","$1,563,723 ","$30,305 "
Eric Tomlinson,Texans,2023,1,,"$1,317,500 ","$1,317,500 ","$652,500 ",,0.60%,,"$1,597,058 ","$1,597,058 ","$790,953 "
Blake Bell,Chiefs,2023,1,,"$1,317,500 ","$1,317,500 ",$0 ,,0.60%,,"$1,597,058 ","$1,597,058 ",$0 
Jimmy Graham,Saints,2023,1,,"$1,317,500 ","$1,317,500 ","$152,500 ",,0.60%,,"$1,597,058 ","$1,597,058 ","$184,859 "
Cameron Latu,49ers,2023,4,,"$5,304,082 ","$1,326,021 ","$857,512 ",,0.60%,,"$6,429,548 ","$1,607,388 ","$1,039,466 "
Darnell Washington,Steelers,2023,4,,"$5,353,912 ","$1,338,478 ","$893,752 ",,0.60%,,"$6,489,951 ","$1,622,488 ","$1,083,396 "
Tucker Kraft,Packers,2023,4,,"$5,537,932 ","$1,384,483 ","$1,027,588 ",,0.60%,,"$6,713,018 ","$1,678,255 ","$1,245,630 "
Zach Gentry,Steelers,2023,1,,"$1,400,000 ","$1,400,000 ","$152,500 ",,0.60%,,"$1,697,064 ","$1,697,064 ","$184,859 "
Adam Trautman,Broncos,2023,1,,"$1,500,000 ","$1,500,000 ","$1,500,000 ",,0.70%,,"$1,818,283 ","$1,818,283 ","$1,818,283 "
Brenton Strange,Jaguars,2023,4,,"$6,114,342 ","$1,528,586 ","$3,224,717 ",,0.70%,,"$7,411,736 ","$1,852,935 ","$3,908,965 "
Luke Schoonmaker,Cowboys,2023,4,,"$6,266,678 ","$1,566,670 ","$3,342,433 ",,0.70%,,"$7,596,396 ","$1,899,100 ","$4,051,659 "
Eric Saubert,Dolphins,2023,1,,"$1,685,000 ","$1,685,000 ","$850,000 ",,0.70%,,"$2,042,538 ","$2,042,538 ","$1,030,360 "
Ross Dwelley,49ers,2023,1,,"$1,700,000 ","$1,700,000 ","$700,000 ",,0.80%,,"$2,060,721 ","$2,060,721 ","$848,532 "
Geoff Swaim,Cardinals,2023,1,,"$1,700,000 ","$1,700,000 ","$450,000 ",,0.80%,,"$2,060,721 ","$2,060,721 ","$545,485 "
Harrison Bryant,Browns,2023,1,,"$1,750,000 ","$1,750,000 ","$1,750,000 ",,0.80%,,"$2,121,330 ","$2,121,330 ","$2,121,330 "
Irv Smith Jr.,Bengals,2023,1,,"$1,750,000 ","$1,750,000 ","$400,000 ",,0.80%,,"$2,121,330 ","$2,121,330 ","$484,875 "
Jordan Akins,Browns,2023,2,,"$3,900,000 ","$1,950,000 ","$1,730,000 ",,0.90%,,"$4,727,536 ","$2,363,768 ","$2,097,086 "
Marcedes Lewis,Bears,2023,1,,"$2,000,000 ","$2,000,000 ","$1,000,000 ",,0.90%,,"$2,424,377 ","$2,424,377 ","$1,212,189 "
Luke Musgrave,Packers,2023,4,,"$8,475,742 ","$2,118,936 ","$6,348,437 ",,0.90%,,"$10,274,198 ","$2,568,550 ","$7,695,503 "
Michael Mayer,Raiders,2023,4,,"$9,313,638 ","$2,328,410 ","$7,596,697 ",,1.00%,,"$11,289,886 ","$2,822,472 ","$9,208,630 "
Sam LaPorta,Lions,2023,4,,"$9,465,998 ","$2,366,500 ","$7,825,179 ",,1.10%,,"$11,474,575 ","$2,868,644 ","$9,485,593 "
Robert Tonyan,Bears,2023,1,,"$2,650,000 ","$2,650,000 ","$1,250,000 ",,1.20%,,"$3,212,300 ","$3,212,300 ","$1,515,236 "
Austin Hooper,Raiders,2023,1,,"$2,750,000 ","$2,750,000 ","$2,165,000 ",,1.20%,,"$3,333,519 ","$3,333,519 ","$2,624,388 "
Chris Manhertz,Broncos,2023,2,,"$6,000,000 ","$3,000,000 ","$3,340,000 ",,1.30%,,"$7,273,132 ","$3,636,566 ","$4,048,710 "
Andrew Beck,Texans,2023,2,,"$6,250,000 ","$3,125,000 ","$4,000,000 ",,1.40%,,"$7,576,179 ","$3,788,089 ","$4,848,754 "
Ian Thomas,Panthers,2023,2,,"$6,650,000 ","$3,325,000 ","$4,000,000 ",,1.50%,,"$8,061,054 ","$4,030,527 ","$4,848,754 "
Dalton Kincaid,Bills,2023,4,,"$13,427,040 ","$3,356,760 ","$13,427,040 ",,1.50%,,"$16,276,105 ","$4,069,026 ","$16,276,105 "
Durham Smythe,Dolphins,2023,2,,"$7,750,000 ","$3,875,000 ","$5,500,000 ",,1.70%,,"$9,394,462 ","$4,697,231 ","$6,667,037 "
Foster Moreau,Saints,2023,3,,"$12,234,000 ","$4,078,000 ","$8,020,000 ",,1.80%,,"$14,829,915 ","$4,943,305 ","$9,721,753 "
Mike Gesicki,Patriots,2023,1,,"$4,500,000 ","$4,500,000 ","$3,550,000 ",,2.00%,,"$5,454,849 ","$5,454,849 ","$4,303,270 "
Juwan Johnson,Saints,2023,2,,"$12,010,000 ","$6,005,000 ","$8,510,000 ",,2.70%,,"$14,558,385 ","$7,279,193 ","$10,315,725 "
Dalton Schultz,Texans,2023,1,,"$6,250,000 ","$6,250,000 ","$6,000,000 ",,2.80%,,"$7,576,179 ","$7,576,179 ","$7,273,132 "
Josh Oliver,Vikings,2023,3,,"$21,000,000 ","$7,000,000 ","$10,700,000 ",,3.10%,,"$25,455,961 ","$8,485,320 ","$12,970,418 "
Hayden Hurst,Panthers,2023,3,,"$21,750,000 ","$7,250,000 ","$13,000,000 ",,3.20%,,"$26,365,102 ","$8,788,367 ","$15,758,452 "
Jonnu Smith,Falcons,2023,2,,"$15,000,000 ","$7,500,000 ","$8,500,000 ",,3.30%,,"$18,182,829 ","$9,091,415 ","$10,303,603 "
Tyler Higbee,Rams,2023,2,,"$17,000,000 ","$8,500,000 ","$16,075,980 ",,3.80%,,"$20,607,206 ","$10,303,603 ","$19,487,120 "
Evan Engram,Jaguars,2023,1,,"$11,345,000 ","$11,345,000 ",$0 ,,5.00%,,"$13,752,280 ","$13,752,280 ",$0 
Cole Kmet,Bears,2023,4,,"$50,000,000 ","$12,500,000 ","$32,793,000 ",,5.60%,,"$60,609,431 ","$15,152,358 ","$39,751,301 "
Evan Engram,Jaguars,2023,3,,"$41,250,000 ","$13,750,000 ","$25,500,000 ",,6.10%,,"$50,002,780 ","$16,667,593 ","$30,910,810 "
T.J. Hockenson,Vikings,2023,4,,"$66,000,000 ","$16,500,000 ","$42,500,000 ",,7.30%,,"$80,004,448 ","$20,001,112 ","$51,518,016 "
David Wells,Buccaneers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Kenny Yeboah,Jets,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Austin Allen,Packers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Bernhard Seikovits,Cardinals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Miller Forristall,Browns,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Dominique Dafney,Colts,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Lucas Krull,Saints,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Chris Myarick,Giants,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Noah Togiai,Eagles,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jalen Wydermyer,Patriots,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Matt Sokol,Patriots,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Kendall Blanton,Chiefs,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Dalton Keene,Broncos,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Shaun Beyer,Packers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Rodney Williams II,Steelers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Nick Bowers,Bengals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jalen Wydermyer,Colts,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Lance Lenoir,Rams,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Josh Babicz,Panthers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Shane Zylstra,Lions,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
David Wells,Buccaneers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Zaire Mitchell-Paden,Browns,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Miller Forristall,Browns,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
JJ Howland,Buccaneers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Matt Bushman,Chiefs,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Nakia Griffin-Stewart,Colts,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Thaddeus Moss,Bengals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Tyler Mabry,Seahawks,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
John Raine,Falcons,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Justin Rigg,Steelers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Sammis Reyes,Bears,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Chase Allen,Bears,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Colin Thompson,Panthers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Scotty Washington,Patriots,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Dominique Dafney,Broncos,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Nick Muse,Vikings,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Josh Babicz,Panthers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jake Bargas,Dolphins,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Gerrit Prince,Jaguars,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Nick Muse,Vikings,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jared Scott,Colts,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Nikola Kalinic,Colts,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Derrick Deese Jr.,Lions,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jordan Franks,Chiefs,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Dylan Parham,Broncos,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Tanner Hudson,Bengals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Sean McKeon,Cowboys,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Nick Eubanks,Texans,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jake Tonges,Bears,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Austin Allen,Giants,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Kevin Rader,Titans,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Kendall Blanton,Chiefs,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Chris Myarick,Giants,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Thomas Odukoya,Titans,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Rashod Berry,Jaguars,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Zach Davidson,Bills,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Tucker Fisk,Falcons,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
