Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
383,Taven Birdow,Air Force,MWC,11,50,256,5.1,1,23.3,1,9,9.0,0,0.8,51,265,5.2,1,,taven-birdow-1
384,La'darius Jefferson*,Michigan State,Big Ten,11,78,255,3.3,2,23.2,7,29,4.1,0,2.6,85,284,3.3,2,,ladarius-jefferson-1
385,Ross Comis,Massachusetts,Ind,11,86,255,3.0,6,23.2,0,0,,0,0.0,86,255,3.0,6,,ross-comis-1
386,Aston Walter,Rice,CUSA,13,64,254,4.0,0,19.5,2,52,26.0,0,4.0,66,306,4.6,0,,aston-walter-1
387,David Bailey,Boston College,ACC,5,57,253,4.4,2,50.6,0,0,,0,0.0,57,253,4.4,2,,david-bailey-4
388,Jager Gardner*,Temple,American,10,65,253,3.9,1,25.3,9,92,10.2,0,9.2,74,345,4.7,1,,jager-gardner-1
389,Willie Parker*,Eastern Michigan,MAC,11,51,252,4.9,1,22.9,2,16,8.0,0,1.5,53,268,5.1,1,,willie-parker-2
390,Chase Hayden,Arkansas,SEC,12,57,251,4.4,1,20.9,11,61,5.5,0,5.1,68,312,4.6,1,,chase-hayden-1
391,Kawaan Baker,South Alabama,Sun Belt,12,59,251,4.3,9,20.9,33,494,15.0,4,41.2,92,745,8.1,13,,kawaan-baker-1
392,Kilton Anderson,Coastal Carolina,Sun Belt,9,56,251,4.5,1,27.9,0,0,,0,0.0,56,251,4.5,1,,kilton-anderson-1
393,Deonta Moore,South Alabama,Sun Belt,11,63,250,4.0,0,22.7,12,53,4.4,0,4.8,75,303,4.0,0,,deonta-moore-1
394,Jamie Newman*,Wake Forest,ACC,6,64,247,3.9,4,41.2,0,0,,0,0.0,64,247,3.9,4,,jamie-newman-1
395,Tavares Thomas*,Middle Tennessee State,CUSA,12,81,246,3.0,5,20.5,38,283,7.4,4,23.6,119,529,4.4,9,,tavares-thomas-1
396,Armond Weh-Weh*,Arkansas State,Sun Belt,12,55,245,4.5,0,20.4,3,37,12.3,0,3.1,58,282,4.9,0,,armond-weh-weh-1
397,Terence Williams*,Houston,American,8,52,244,4.7,1,30.5,3,25,8.3,0,3.1,55,269,4.9,1,,terence-williams-2
398,Kadarius Toney*,Florida,SEC,12,21,240,11.4,0,20.0,25,260,10.4,1,21.7,46,500,10.9,1,,kadarius-toney-1
399,Justin McMillan*,Tulane,American,9,59,238,4.0,5,26.4,0,0,,0,0.0,59,238,4.0,5,,justin-mcmillan-1
400,Steven Montez,Colorado,Pac-12,12,94,238,2.5,4,19.8,0,0,,0,0.0,94,238,2.5,4,,steven-montez-1
401,Tyler Vitt,Texas State,Sun Belt,9,81,237,2.9,2,26.3,2,31,15.5,1,3.4,83,268,3.2,3,,tyler-vitt-1
402,Hussein Howe,East Carolina,American,12,70,236,3.4,0,19.7,12,53,4.4,0,4.4,82,289,3.5,0,,hussein-howe-1
403,Alex Delton,Kansas State,Big 12,7,85,234,2.8,2,33.4,0,0,,0,0.0,85,234,2.8,2,,alex-delton-1
404,Maurice Thomas,Miami (OH),MAC,12,61,233,3.8,1,19.4,13,34,2.6,0,2.8,74,267,3.6,1,,maurice-thomas-2
405,Austin Vaughn,Louisiana-Monroe,Sun Belt,12,46,232,5.0,2,19.3,8,76,9.5,1,6.3,54,308,5.7,3,,austin-vaughn-1
406,Christian Beal*,Wake Forest,ACC,11,47,231,4.9,0,21.0,1,6,6.0,0,0.5,48,237,4.9,0,,christian-beal-1
407,Christian Beal-Smith*,Wake Forest,ACC,13,47,231,4.9,0,17.8,1,6,6.0,0,0.5,48,237,4.9,0,,christian-beal-smith-1
408,Dom Williams,Kansas,Big 12,11,55,231,4.2,0,21.0,1,4,4.0,0,0.4,56,235,4.2,0,,dom-williams-2
409,Shawn Robinson*,TCU,Big 12,7,49,230,4.7,3,32.9,0,0,,0,0.0,49,230,4.7,3,,shawn-robinson-2
410,Jeremy Smith,Louisville,ACC,9,45,229,5.1,0,25.4,4,15,3.8,0,1.7,49,244,5.0,0,,jeremy-smith-4
411,Frank Boyd,Liberty,Ind,8,42,228,5.4,3,28.5,0,0,,0,0.0,42,228,5.4,3,,frank-boyd-1
412,Zahneer Shuler,New Mexico,MWC,12,51,228,4.5,3,19.0,3,5,1.7,0,0.4,54,233,4.3,3,,zahneer-shuler-1
413,Keytaon Thompson*,Mississippi State,SEC,9,24,226,9.4,4,25.1,0,0,,0,0.0,24,226,9.4,4,,keytaon-thompson-1
414,Sean McGrew*,Washington,Pac-12,13,50,226,4.5,1,17.4,6,110,18.3,0,8.5,56,336,6.0,1,,sean-mcgrew-1
415,Bryson Denley,Bowling Green,MAC,12,67,224,3.3,0,18.7,15,72,4.8,0,6.0,82,296,3.6,0,,bryson-denley-1
416,Emari Demercado*,TCU,Big 12,13,57,224,3.9,0,17.2,5,8,1.6,0,0.6,62,232,3.7,0,,emari-demercado-1
417,Javonte Williams,North Carolina,ACC,11,43,224,5.2,5,20.4,8,58,7.3,0,5.3,51,282,5.5,5,,javonte-williams-1
418,Khalil Tate,Arizona,Pac-12,11,74,224,3.0,2,20.4,0,0,,0,0.0,74,224,3.0,2,,khalil-tate-1
419,Darius Pinnix,East Carolina,American,10,56,222,4.0,3,22.2,12,168,14.0,0,16.8,68,390,5.7,3,,darius-pinnix-1
420,Jordan Asberry*,Army,Ind,12,36,222,6.2,1,18.5,11,219,19.9,4,18.3,47,441,9.4,5,,jordan-asberry-1
421,Brenden Brady,UTSA,CUSA,12,49,221,4.5,1,18.4,8,44,5.5,0,3.7,57,265,4.6,1,,brenden-brady-1
422,Trevor Speights*,Stanford,Pac-12,9,59,221,3.7,1,24.6,6,52,8.7,0,5.8,65,273,4.2,1,,trevor-speights-1
423,Zach Wilson*,BYU,Ind,9,75,221,2.9,2,24.6,0,0,,0,0.0,75,221,2.9,2,,zach-wilson-3
424,Kenny Pickett*,Pitt,ACC,14,117,220,1.9,3,15.7,1,-12,-12.0,0,-0.9,118,208,1.8,3,,kenny-pickett-1
425,Marcus McElroy,Colorado State,MWC,12,52,219,4.2,0,18.3,4,56,14.0,0,4.7,56,275,4.9,0,,marcus-mcelroy-1
426,Jordan Nettles*,Northern Illinois,MAC,13,61,217,3.6,0,16.7,5,10,2.0,0,0.8,66,227,3.4,0,,jordan-nettles-1
427,Amare Jones*,Tulane,American,13,47,216,4.6,4,16.6,6,52,8.7,0,4.0,53,268,5.1,4,,amare-jones-1
428,Travis Levy,Boston College,ACC,12,49,215,4.4,2,17.9,19,160,8.4,0,13.3,68,375,5.5,2,,travis-levy-1
429,Gus Ragland,Miami (OH),MAC,12,92,214,2.3,7,17.8,0,0,,0,0.0,92,214,2.3,7,,gus-ragland-1
430,Kamari Pleasant*,Washington,Pac-12,11,42,214,5.1,2,19.5,3,18,6.0,0,1.6,45,232,5.2,2,,kamari-pleasant-1
431,Zack Dobson*,Middle Tennessee State,CUSA,8,16,214,13.4,1,26.8,15,171,11.4,4,21.4,31,385,12.4,5,,zack-dobson-1
432,Rondale Moore*,Purdue,Big Ten,13,21,213,10.1,2,16.4,114,1258,11.0,12,96.8,135,1471,10.9,14,AA,rondale-moore-1
433,Jonathan Ward,Central Michigan,MAC,9,76,212,2.8,1,23.6,8,41,5.1,0,4.6,84,253,3.0,1,,jonathan-ward-3
434,Matt Geiger,Old Dominion,CUSA,5,39,212,5.4,3,42.4,1,3,3.0,0,0.6,40,215,5.4,3,,matt-geiger-1
435,Anthony Schwartz*,Auburn,SEC,13,27,211,7.8,5,16.2,22,357,16.2,2,27.5,49,568,11.6,7,,anthony-schwartz-1
436,Chris Robison,Florida Atlantic,CUSA,12,73,211,2.9,3,17.6,0,0,,0,0.0,73,211,2.9,3,,chris-robison-1
437,Mike Martin,Navy,American,12,38,211,5.6,2,17.6,1,9,9.0,0,0.8,39,220,5.6,2,,mike-martin-9
438,Zavier Scott,Connecticut,American,10,34,210,6.2,0,21.0,33,228,6.9,1,22.8,67,438,6.5,1,,zavier-scott-1
439,Isaiah Floyd*,Arizona State,Pac-12,13,45,209,4.6,1,16.1,4,31,7.8,0,2.4,49,240,4.9,1,,isaiah-floyd-1
440,Jalen Hurd*,Baylor,Big 12,12,48,209,4.4,3,17.4,69,946,13.7,4,78.8,117,1155,9.9,7,,jalen-hurd-1
441,Colin Wilson,Louisville,ACC,8,39,208,5.3,1,26.0,4,22,5.5,0,2.8,43,230,5.3,1,,colin-wilson-2
442,Clinton Lynch*,Georgia Tech,ACC,13,41,206,5.0,2,15.8,7,209,29.9,2,16.1,48,415,8.6,4,,clinton-lynch-2
443,Madre London,Tennessee,SEC,12,42,206,4.9,3,17.2,2,5,2.5,0,0.4,44,211,4.8,3,,madre-london-1
444,Nick Gibson*,Mississippi State,SEC,9,27,205,7.6,1,22.8,5,36,7.2,0,4.0,32,241,7.5,1,,nick-gibson-1
445,Hasaan Klugh,Charlotte,CUSA,11,56,204,3.6,2,18.5,0,0,,0,0.0,56,204,3.6,2,,hasaan-klugh-1
446,John Moten IV*,Northwestern,Big Ten,9,46,204,4.4,3,22.7,9,62,6.9,0,6.9,55,266,4.8,3,,john-moten-iv-1
447,V'Lique Carter*,Pitt,ACC,7,25,202,8.1,2,28.9,3,9,3.0,0,1.3,28,211,7.5,2,,vlique-carter-1
448,Alex James,Coastal Carolina,Sun Belt,12,59,201,3.4,3,16.8,5,26,5.2,1,2.2,64,227,3.5,4,,alex-james-2
449,Kyle Evans,Colorado,Pac-12,12,69,201,2.9,3,16.8,5,63,12.6,1,5.3,74,264,3.6,4,,kyle-evans-1
450,Malik Roberson,San Jose State,MWC,11,66,199,3.0,3,18.1,21,219,10.4,2,19.9,87,418,4.8,5,,malik-roberson-1
451,Gino Appleberry Jr.,Western Kentucky,CUSA,12,56,196,3.5,3,16.3,3,25,8.3,0,2.1,59,221,3.7,3,,gino-appleberry-jr-1
452,Quentin Harris*,Duke,ACC,12,46,195,4.2,5,16.3,1,24,24.0,0,2.0,47,219,4.7,5,,quentin-harris-2
453,Bryce Carpenter,Coastal Carolina,Sun Belt,7,57,194,3.4,0,27.7,0,0,,0,0.0,57,194,3.4,0,,bryce-carpenter-1
454,Devonte Lee*,Nevada,MWC,11,45,193,4.3,7,17.5,3,3,1.0,0,0.3,48,196,4.1,7,,devonte-lee-1
455,Marcus Green,Louisiana-Monroe,Sun Belt,12,20,193,9.7,1,16.1,50,855,17.1,8,71.3,70,1048,15.0,9,,marcus-green-6
456,Zack Dobson*,Middle Tennessee State,CUSA,9,19,193,10.2,1,21.4,13,125,9.6,4,13.9,32,318,9.9,5,,zack-dobson-2
457,Jason Shelley*,Utah,Pac-12,9,63,192,3.0,3,21.3,0,0,,0,0.0,63,192,3.0,3,,jason-shelley-2
458,Steven Duncan,Western Kentucky,CUSA,9,74,192,2.6,2,21.3,0,0,,0,0.0,74,192,2.6,2,,steven-duncan-1
459,Sawyer Smith*,Troy,Sun Belt,13,74,191,2.6,1,14.7,1,11,11.0,0,0.8,75,202,2.7,1,,sawyer-smith-1
460,TJ Green*,Utah,Pac-12,12,36,190,5.3,0,15.8,4,15,3.8,0,1.3,40,205,5.1,0,,tj-green-4
461,Tua Tagovailoa*,Alabama,SEC,15,57,190,3.3,5,12.7,0,0,,0,0.0,57,190,3.3,5,H-2MaxwellAACamp,tua-tagovailoa-1
462,Chance Bell*,San Diego State,MWC,5,40,189,4.7,0,37.8,3,34,11.3,0,6.8,43,223,5.2,0,,chance-bell-1
463,Calen Holt*,Army,Ind,11,30,188,6.3,3,17.1,3,117,39.0,0,10.6,33,305,9.2,3,,calen-holt-1
464,Kazmeir Allen,UCLA,Pac-12,9,30,188,6.3,1,20.9,7,35,5.0,1,3.9,37,223,6.0,2,,kazmeir-allen-1
465,Caleb Huntley,Ball State,MAC,6,38,187,4.9,0,31.2,5,17,3.4,0,2.8,43,204,4.7,0,,caleb-huntley-1
466,Martell Irby,UCLA,Pac-12,12,45,187,4.2,1,15.6,8,60,7.5,0,5.0,53,247,4.7,1,,martell-irby-1
467,Ahmari Davis,New Mexico,MWC,8,51,185,3.6,4,23.1,2,0,0.0,0,0.0,53,185,3.5,4,,ahmari-davis-1
468,Daevon Vigilant,New Mexico,MWC,10,43,185,4.3,2,18.5,3,31,10.3,0,3.1,46,216,4.7,2,,daevon-vigilant-1
469,D'Andre Hicks*,Appalachian State,Sun Belt,6,24,185,7.7,1,30.8,1,0,0.0,0,0.0,25,185,7.4,1,,dandre-hicks-1
470,Jaylon Bester,Miami (OH),MAC,12,34,185,5.4,1,15.4,13,103,7.9,0,8.6,47,288,6.1,1,,jaylon-bester-1
471,Jeremy Banks,Tennessee,SEC,11,52,185,3.6,3,16.8,1,10,10.0,0,0.9,53,195,3.7,3,,jeremy-banks-2
472,Brian Lewerke*,Michigan State,Big Ten,11,90,184,2.0,2,16.7,2,10,5.0,1,0.9,92,194,2.1,3,,brian-lewerke-1
473,CJ Williams,Navy,American,11,22,183,8.3,1,16.6,9,187,20.8,0,17.0,31,370,11.9,1,,cj-williams-2
474,Christian Alexander*,Florida International,CUSA,10,25,181,7.2,2,18.1,0,0,,0,0.0,25,181,7.2,2,,christian-alexander-1
475,Dre Brown,Illinois,Big Ten,7,18,180,10.0,2,25.7,0,0,,0,0.0,18,180,10.0,2,,dre-brown-1
476,Tazh Maloy,Navy,American,13,32,179,5.6,2,13.8,3,5,1.7,0,0.4,35,184,5.3,2,,tazh-maloy-1
477,T.J. Pledger*,Oklahoma,Big 12,11,30,179,6.0,0,16.3,1,12,12.0,0,1.1,31,191,6.2,0,,tj-pledger-1
478,Deandre Johnson,Florida Atlantic,CUSA,8,35,178,5.1,1,22.3,0,0,,0,0.0,35,178,5.1,1,,deandre-johnson-4
479,Trevor Lawrence*,Clemson,ACC,15,60,177,3.0,1,11.8,1,-12,-12.0,0,-0.8,61,165,2.7,1,,trevor-lawrence-1
480,Drew Lock*,Missouri,SEC,13,55,175,3.2,6,13.5,0,0,,0,0.0,55,175,3.2,6,,drew-lock-1
481,Javon Thomas,Tulsa,American,12,29,174,6.0,0,14.5,1,5,5.0,0,0.4,30,179,6.0,0,,javon-thomas-1
482,Evan Orth,South Alabama,Sun Belt,10,56,173,3.1,1,17.3,0,0,,0,0.0,56,173,3.1,1,,evan-orth-1
483,Greg Bell,Nebraska,Big Ten,6,35,173,4.9,0,28.8,4,14,3.5,0,2.3,39,187,4.8,0,,greg-bell-5
484,Jeshaun Jones,Maryland,Big Ten,12,18,173,9.6,2,14.4,22,288,13.1,5,24.0,40,461,11.5,7,,jeshaun-jones-1
485,J'mar Smith*,Louisiana Tech,CUSA,13,90,173,1.9,3,13.3,0,0,,0,0.0,90,173,1.9,3,,jmar-smith-1
486,Britain Covey*,Utah,Pac-12,13,21,172,8.2,0,13.2,60,637,10.6,1,49.0,81,809,10.0,1,,britain-covey-1
487,Rona Cleveland,Air Force,MWC,7,39,171,4.4,2,24.4,15,241,16.1,2,34.4,54,412,7.6,4,,rona-cleveland-1
488,Jalen Reagor*,TCU,Big 12,13,13,170,13.1,2,13.1,72,1061,14.7,9,81.6,85,1231,14.5,11,,jalen-reagor-1
489,Breck Turner*,Eastern Michigan,MAC,12,45,169,3.8,2,14.1,9,72,8.0,0,6.0,54,241,4.5,2,,breck-turner-1
490,N'Kosi Perry*,Miami (FL),ACC,11,61,169,2.8,1,15.4,1,-15,-15.0,0,-1.4,62,154,2.5,1,,nkosi-perry-1
491,Cordale Grundy,UTSA,CUSA,9,64,167,2.6,1,18.6,0,0,,0,0.0,64,167,2.6,1,,cordale-grundy-1
492,Jalen Hurts*,Alabama,SEC,13,36,167,4.6,2,12.8,2,16,8.0,0,1.2,38,183,4.8,2,,jalen-hurts-1
493,Kendall Hinton*,Wake Forest,ACC,5,22,167,7.6,2,33.4,6,61,10.2,0,12.2,28,228,8.1,2,,kendall-hinton-1
494,Cam'ron Davis*,Miami (FL),ACC,6,28,166,5.9,2,27.7,3,25,8.3,1,4.2,31,191,6.2,3,,camron-davis-1
495,Cam'ron Harris*,Miami (FL),ACC,7,28,166,5.9,2,23.7,3,25,8.3,1,3.6,31,191,6.2,3,,camron-harris-1
496,Justin Herbert*,Oregon,Pac-12,13,71,166,2.3,2,12.8,0,0,,0,0.0,71,166,2.3,2,,justin-herbert-1
497,Camerun Peoples*,Appalachian State,Sun Belt,3,17,164,9.6,2,54.7,0,0,,0,0.0,17,164,9.6,2,,camerun-peoples-1
498,Davion Johnson,Miami (OH),MAC,6,33,164,5.0,1,27.3,2,9,4.5,0,1.5,35,173,4.9,1,,davion-johnson-2
499,Maurice Ffrench*,Pitt,ACC,14,19,164,8.6,2,11.7,35,515,14.7,6,36.8,54,679,12.6,8,,maurice-ffrench-1
500,Andrew Van Buren,Boise State,MWC,12,34,163,4.8,2,13.6,0,0,,0,0.0,34,163,4.8,2,,andrew-van-buren-1
501,John Hightower,Boise State,MWC,10,8,163,20.4,2,16.3,31,504,16.3,6,50.4,39,667,17.1,8,,john-hightower-1
502,LD Brown*,Oklahoma State,Big 12,10,27,163,6.0,1,16.3,1,5,5.0,0,0.5,28,168,6.0,1,,ld-brown-2
503,Jon Wassink*,Western Michigan,MAC,9,46,162,3.5,6,18.0,0,0,,0,0.0,46,162,3.5,6,,jon-wassink-1
504,Tate Whatley,Southern Mississippi,CUSA,6,66,162,2.5,3,27.0,0,0,,0,0.0,66,162,2.5,3,,tate-whatley-1
505,Trace Christian,East Carolina,American,10,38,162,4.3,1,16.2,2,18,9.0,0,1.8,40,180,4.5,1,,trace-christian-1
506,Tyree Jackson*,Buffalo,MAC,14,55,161,2.9,7,11.5,0,0,,0,0.0,55,161,2.9,7,,tyree-jackson-1
507,Grant Loy,Bowling Green,MAC,10,29,160,5.5,0,16.0,0,0,,0,0.0,29,160,5.5,0,,grant-loy-1
508,Tre King,Texas Tech,Big 12,6,40,160,4.0,1,26.7,8,48,6.0,0,8.0,48,208,4.3,1,,tre-king-1
509,Tyrrell Pigrome,Maryland,Big Ten,11,58,159,2.7,1,14.5,0,0,,0,0.0,58,159,2.7,1,,tyrrell-pigrome-1
510,Garland LaFrance,Western Kentucky,CUSA,12,33,158,4.8,0,13.2,20,148,7.4,1,12.3,53,306,5.8,1,,garland-lafrance-1
511,Kene Nwangwu*,Iowa State,Big 12,13,39,157,4.0,0,12.1,2,11,5.5,0,0.8,41,168,4.1,0,,kene-nwangwu-1
512,Rodney Smith*,Minnesota,Big Ten,2,25,154,6.2,0,77.0,2,32,16.0,0,16.0,27,186,6.9,0,,rodney-smith-5
513,Shannon Brooks*,Minnesota,Big Ten,1,22,154,7.0,1,154.0,2,11,5.5,0,11.0,24,165,6.9,1,,shannon-brooks-1
514,Will Jones,Ball State,MAC,10,21,154,7.3,1,15.4,1,8,8.0,0,0.8,22,162,7.4,1,,will-jones-3
515,Daniel Young*,Texas,Big 12,14,42,153,3.6,0,10.9,1,-1,-1.0,0,-0.1,43,152,3.5,0,,daniel-young-1
516,J.D. King*,Oklahoma State,Big 12,10,43,153,3.6,0,15.3,6,92,15.3,2,9.2,49,245,5.0,2,,jd-king-1
517,Luke Skipper,Tulsa,American,4,50,153,3.1,1,38.3,0,0,,0,0.0,50,153,3.1,1,,luke-skipper-1
518,Marcelias Sutton*,Oklahoma,Big 12,6,29,152,5.2,2,25.3,2,14,7.0,0,2.3,31,166,5.4,2,,marcelias-sutton-1
519,Bentavious Thompson*,UCF,American,9,29,150,5.2,0,16.7,0,0,,0,0.0,29,150,5.2,0,,bentavious-thompson-1
520,Bentavious Thompson*,UCF,American,13,29,150,5.2,0,11.5,0,0,,0,0.0,29,150,5.2,0,,bentavious-thompson-2
521,Kevrin Justice*,Houston,American,13,24,149,6.2,1,11.5,1,1,1.0,0,0.1,25,150,6.0,1,,kevrin-justice-1
522,Christopher Brooks*,California,Pac-12,13,37,148,4.0,1,11.4,5,31,6.2,0,2.4,42,179,4.3,1,,christopher-brooks-1
523,DK Billingsley*,Troy,Sun Belt,7,35,148,4.2,0,21.1,2,4,2.0,0,0.6,37,152,4.1,0,,dk-billingsley-1
524,Duron Bell Jr.*,South Florida,American,4,28,148,5.3,1,37.0,2,4,2.0,0,1.0,30,152,5.1,1,,duron-bell-jr-1
525,Kayin White,Louisiana-Monroe,Sun Belt,12,26,147,5.7,2,12.3,9,57,6.3,0,4.8,35,204,5.8,2,,kayin-white-1
526,Ty Gangi*,Nevada,MWC,12,51,146,2.9,3,12.2,0,0,,0,0.0,51,146,2.9,3,,ty-gangi-1
527,Ty Storey,Arkansas,SEC,10,67,146,2.2,1,14.6,1,-5,-5.0,0,-0.5,68,141,2.1,1,,ty-storey-1
528,Brent Stockstill*,Middle Tennessee State,CUSA,14,128,145,1.1,2,10.4,1,-8,-8.0,0,-0.6,129,137,1.1,2,,brent-stockstill-1
529,Dalvin Warmack,Kansas State,Big 12,12,36,144,4.0,0,12.0,7,86,12.3,1,7.2,43,230,5.3,1,,dalvin-warmack-1
530,James Noble III*,UAB,CUSA,14,23,144,6.3,1,10.3,0,0,,0,0.0,23,144,6.3,1,,james-noble-iii-2
531,Maleek Williams,Arkansas,SEC,7,27,144,5.3,2,20.6,0,0,,0,0.0,27,144,5.3,2,,maleek-williams-1
532,Ronnie Jones*,Toledo,MAC,13,29,144,5.0,0,11.1,0,0,,0,0.0,29,144,5.0,0,,ronnie-jones-2
533,Alec Ingold*,Wisconsin,Big Ten,13,26,143,5.5,6,11.0,5,93,18.6,1,7.2,31,236,7.6,7,,alec-ingold-1
534,Beau Bisharat,Colorado,Pac-12,10,21,143,6.8,0,14.3,1,4,4.0,1,0.4,22,147,6.7,1,,beau-bisharat-1
535,Fred Payton,Coastal Carolina,Sun Belt,7,46,142,3.1,0,20.3,0,0,,0,0.0,46,142,3.1,0,,fred-payton-1
536,Jeff Smith,Boston College,ACC,12,19,142,7.5,1,11.8,20,387,19.4,6,32.3,39,529,13.6,7,,jeff-smith-10
537,Demarcus Kirk,Georgia State,Sun Belt,12,26,141,5.4,2,11.8,1,5,5.0,0,0.4,27,146,5.4,2,,demarcus-kirk-1
538,Ronnie Walker Jr.,Indiana,Big Ten,9,32,141,4.4,2,15.7,0,0,,0,0.0,32,141,4.4,2,,ronnie-walker-jr-1
539,Ryan Agnew*,San Diego State,MWC,12,62,141,2.3,0,11.8,0,0,,0,0.0,62,141,2.3,0,,ryan-agnew-1
540,Bilal Ally,Massachusetts,Ind,4,25,139,5.6,1,34.8,4,36,9.0,1,9.0,29,175,6.0,2,,bilal-ally-1
541,Chandler Smith*,Houston,American,7,30,139,4.6,2,19.9,1,6,6.0,0,0.9,31,145,4.7,2,,chandler-smith-1
542,Jake Browning*,Washington,Pac-12,14,85,139,1.6,4,9.9,0,0,,0,0.0,85,139,1.6,4,,jake-browning-1
543,Dejonte O'Neal*,Fresno State,MWC,13,38,138,3.6,1,10.6,11,108,9.8,0,8.3,49,246,5.0,1,,dejonte-oneal-1
544,Matt Laroche*,Georgia Southern,Sun Belt,12,26,138,5.3,0,11.5,0,0,,0,0.0,26,138,5.3,0,,matt-laroche-1
545,Destin Coates,Georgia State,Sun Belt,6,32,137,4.3,1,22.8,9,85,9.4,0,14.2,41,222,5.4,1,,destin-coates-1
546,Jordan Byrd*,San Diego State,MWC,11,23,137,6.0,1,12.5,1,7,7.0,0,0.6,24,144,6.0,1,,jordan-byrd-1
547,Lorenzo Lingard*,Miami (FL),ACC,6,17,136,8.0,2,22.7,0,0,,0,0.0,17,136,8.0,2,,lorenzo-lingard-1
548,Trevon Bradford,Oregon State,Pac-12,11,12,136,11.3,0,12.4,56,649,11.6,6,59.0,68,785,11.5,6,,trevon-bradford-1
549,A.J. Davis*,Pitt,ACC,6,32,134,4.2,0,22.3,3,17,5.7,0,2.8,35,151,4.3,0,,aj-davis-4
550,A.J. Davis Jr.*,Pitt,ACC,9,32,134,4.2,0,14.9,3,17,5.7,0,1.9,35,151,4.3,0,,aj-davis-jr-1
551,Justin Hall,Ball State,MAC,12,20,133,6.7,1,11.1,69,622,9.0,0,51.8,89,755,8.5,1,,justin-hall-3
552,Elijah Davis,Old Dominion,CUSA,4,35,131,3.7,4,32.8,0,0,,0,0.0,35,131,3.7,4,,elijah-davis-3
553,Lala Davis,Old Dominion,CUSA,4,35,131,3.7,4,32.8,0,0,,0,0.0,35,131,3.7,4,,lala-davis-1
554,Saevion Johnson*,Fresno State,MWC,13,21,131,6.2,3,10.1,0,0,,0,0.0,21,131,6.2,3,,saevion-johnson-1
555,Tyler Simmons*,Georgia,SEC,13,5,131,26.2,2,10.1,9,138,15.3,2,10.6,14,269,19.2,4,,tyler-simmons-2
556,David Burroughs*,Ohio,MAC,11,18,130,7.2,0,11.8,0,0,,0,0.0,18,130,7.2,0,,david-burroughs-1
557,Kelly Bryant*,Clemson,ACC,4,30,130,4.3,2,32.5,0,0,,0,0.0,30,130,4.3,2,,kelly-bryant-1
558,Miles Reed*,Hawaii,MWC,10,30,130,4.3,0,13.0,2,8,4.0,0,0.8,32,138,4.3,0,,miles-reed-1
559,Rocky Lombardi*,Michigan State,Big Ten,8,38,130,3.4,0,16.3,0,0,,0,0.0,38,130,3.4,0,,rocky-lombardi-1
560,Aleva Hifo*,BYU,Ind,13,30,129,4.3,2,9.9,28,358,12.8,2,27.5,58,487,8.4,4,,aleva-hifo-1
561,Kwame Etwi*,Texas A&M,SEC,8,20,129,6.5,1,16.1,1,16,16.0,0,2.0,21,145,6.9,1,,kwame-etwi-1
562,Brady Bodine*,North Carolina State,ACC,13,28,128,4.6,3,9.8,1,26,26.0,0,2.0,29,154,5.3,3,,brady-bodine-1
563,Deltron Sands,Akron,MAC,11,39,128,3.3,0,11.6,4,9,2.3,0,0.8,43,137,3.2,0,,deltron-sands-1
564,Jacqez Hairston,Coastal Carolina,Sun Belt,11,12,128,10.7,0,11.6,0,0,,0,0.0,12,128,10.7,0,,jacqez-hairston-1
565,Jalen Nailor*,Michigan State,Big Ten,8,9,128,14.2,1,16.0,8,138,17.3,2,17.3,17,266,15.6,3,,jalen-nailor-1
566,Robert Mahone,Boise State,MWC,13,32,128,4.0,0,9.8,12,86,7.2,0,6.6,44,214,4.9,0,,robert-mahone-1
567,Tate Martell*,Ohio State,Big Ten,6,22,128,5.8,2,21.3,0,0,,0,0.0,22,128,5.8,2,,tate-martell-1
568,Ra'veion Hargrove,Bowling Green,MAC,8,33,127,3.8,1,15.9,10,113,11.3,1,14.1,43,240,5.6,2,,raveion-hargrove-1
569,Tez Parks,Southern Mississippi,CUSA,7,47,127,2.7,0,18.1,8,98,12.3,1,14.0,55,225,4.1,1,,tez-parks-1
570,Marquez Stevenson*,Houston,American,13,14,126,9.0,2,9.7,75,1019,13.6,9,78.4,89,1145,12.9,11,,marquez-stevenson-1
571,Terius Wheatley*,Virginia Tech,ACC,10,21,126,6.0,1,12.6,0,0,,0,0.0,21,126,6.0,1,,terius-wheatley-1
572,Hayden Moore*,Cincinnati,American,8,24,124,5.2,2,15.5,1,-6,-6.0,0,-0.8,25,118,4.7,2,,hayden-moore-1
573,Tony Poljan,Central Michigan,MAC,12,64,123,1.9,1,10.3,7,125,17.9,2,10.4,71,248,3.5,3,,tony-poljan-1
574,Aaron Winchester,Georgia State,Sun Belt,6,32,122,3.8,2,20.3,0,0,,0,0.0,32,122,3.8,2,,aaron-winchester-2
575,Brad Anderson*,Middle Tennessee State,CUSA,6,23,122,5.3,1,20.3,27,332,12.3,0,55.3,50,454,9.1,1,,brad-anderson-3
576,Justen Hervey*,Utah State,MWC,10,31,122,3.9,1,12.2,2,19,9.5,0,1.9,33,141,4.3,1,,justen-hervey-1
