Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
1460,Korab Idrizi*,Boston College,ACC,6,2,25,12.5,0,4.2,0,0,,0,0.0,2,25,12.5,0,,korab-idrizi-1
1461,Larry Stephens*,UTSA,CUSA,12,4,25,6.3,0,2.1,0,0,,0,0.0,4,25,6.3,0,,larry-stephens-4
1462,Marques Little*,Old Dominion,CUSA,12,4,25,6.3,0,2.1,0,0,,0,0.0,4,25,6.3,0,,marques-little-1
1463,Patrick Towles*,Boston College,ACC,13,2,25,12.5,1,1.9,115,294,2.6,4,22.6,117,319,2.7,5,,patrick-towles-1
1464,Rob Riederer*,Tulsa,American,12,2,25,12.5,1,2.1,0,0,,0,0.0,2,25,12.5,1,,rob-riederer-1
1465,Shakur Nesmith,Massachusetts,Ind,3,2,25,12.5,0,8.3,0,0,,0,0.0,2,25,12.5,0,,shakur-nesmith-1
1466,Adarius Wesley*,Troy,Sun Belt,5,4,24,6.0,0,4.8,0,0,,0,0.0,4,24,6.0,0,,adarius-wesley-1
1467,Austin Ramesh*,Wisconsin,Big Ten,11,3,24,8.0,0,2.2,17,58,3.4,3,5.3,20,82,4.1,3,,austin-ramesh-1
1468,Brendan Douglas*,Georgia,SEC,13,2,24,12.0,0,1.8,5,32,6.4,0,2.5,7,56,8.0,0,,brendan-douglas-1
1469,Daniel Khan*,North Texas,CUSA,2,3,24,8.0,0,12.0,0,0,,0,0.0,3,24,8.0,0,,daniel-khan-1
1470,Deangleo Antoine*,South Florida,American,9,8,24,3.0,0,2.7,2,12,6.0,0,1.3,10,36,3.6,0,,deangleo-antoine-1
1471,Denzel Mims*,Baylor,Big 12,10,4,24,6.0,0,2.4,0,0,,0,0.0,4,24,6.0,0,,denzel-mims-1
1472,Derrick Mitchell Jr.*,Iowa,Big Ten,5,6,24,4.0,0,4.8,2,12,6.0,1,2.4,8,36,4.5,1,,derrick-mitchell-jr-1
1473,Jackson Tyner,Rice,CUSA,5,1,24,24.0,1,4.8,20,44,2.2,1,8.8,21,68,3.2,2,,jackson-tyner-1
1474,Justin Holman*,UCF,American,7,1,24,24.0,0,3.4,37,125,3.4,2,17.9,38,149,3.9,2,,justin-holman-1
1475,Keishawn Watson*,Western Michigan,MAC,12,2,24,12.0,0,2.0,0,0,,0,0.0,2,24,12.0,0,,keishawn-watson-1
1476,Mark Allen*,Penn State,Big Ten,13,4,24,6.0,1,1.8,29,115,4.0,1,8.8,33,139,4.2,2,,mark-allen-5
1477,Mason Rudolph*,Oklahoma State,Big 12,13,1,24,24.0,0,1.8,83,61,0.7,6,4.7,84,85,1.0,6,,mason-rudolph-1
1478,Maurice Ways*,Michigan,Big Ten,6,2,24,12.0,0,4.0,0,0,,0,0.0,2,24,12.0,0,,maurice-ways-1
1479,Miles Sanders*,Penn State,Big Ten,13,2,24,12.0,1,1.8,25,184,7.4,1,14.2,27,208,7.7,2,,miles-sanders-1
1480,Quinten Parker*,Army,Ind,13,1,24,24.0,0,1.8,0,0,,0,0.0,1,24,24.0,0,,quinten-parker-1
1481,Thaddius Smith*,Boston College,ACC,13,4,24,6.0,0,1.8,2,4,2.0,0,0.3,6,28,4.7,0,,thaddius-smith-1
1482,Thai Cottrell,San Jose State,MWC,12,3,24,8.0,0,2.0,0,0,,0,0.0,3,24,8.0,0,,thai-cottrell-1
1483,Thomas Koufie,Louisiana-Monroe,Sun Belt,12,5,24,4.8,0,2.0,81,427,5.3,9,35.6,86,451,5.2,9,,thomas-koufie-1
1484,Austin Rolfe,SMU,American,12,2,23,11.5,0,1.9,0,0,,0,0.0,2,23,11.5,0,,austin-rolfe-1
1485,Avery Edwards*,Maryland,Big Ten,13,1,23,23.0,0,1.8,0,0,,0,0.0,1,23,23.0,0,,avery-edwards-1
1486,Bobby Henderson*,Michigan,Big Ten,12,1,23,23.0,0,1.9,5,37,7.4,1,3.1,6,60,10.0,1,,bobby-henderson-2
1487,Dakwa Nichols*,North Carolina State,ACC,11,2,23,11.5,0,2.1,19,98,5.2,1,8.9,21,121,5.8,1,,dakwa-nichols-1
1488,James Bynes*,South Alabama,Sun Belt,10,3,23,7.7,1,2.3,0,0,,0,0.0,3,23,7.7,1,,james-bynes-1
1489,Jordan Scarlett*,Florida,SEC,13,4,23,5.8,0,1.8,179,889,5.0,6,68.4,183,912,5.0,6,,jordan-scarlett-1
1490,Sekai Lindsay,Massachusetts,Ind,12,5,23,4.6,0,1.9,33,156,4.7,1,13.0,38,179,4.7,1,,sekai-lindsay-1
1491,Treyvon Green,Fresno State,MWC,11,2,23,11.5,0,2.1,24,108,4.5,0,9.8,26,131,5.0,0,,treyvon-green-1
1492,Bo Scarbrough*,Alabama,SEC,13,4,22,5.5,0,1.7,125,812,6.5,11,62.5,129,834,6.5,11,,bo-scarbrough-1
1493,Davasyia Hagger*,Hawaii,MWC,7,2,22,11.0,0,3.1,0,0,,0,0.0,2,22,11.0,0,,davasyia-hagger-1
1494,Dominic Collins,Missouri,SEC,3,1,22,22.0,0,7.3,0,0,,0,0.0,1,22,22.0,0,,dominic-collins-1
1495,Elijah McIntyre*,North Texas,CUSA,2,2,22,11.0,0,11.0,0,0,,0,0.0,2,22,11.0,0,,elijah-mcintyre-1
1496,Jake Bargas*,North Carolina,ACC,13,2,22,11.0,0,1.7,0,0,,0,0.0,2,22,11.0,0,,jake-bargas-1
1497,Jay'Shawn Washington*,Southern Mississippi,CUSA,9,2,22,11.0,1,2.4,0,0,,0,0.0,2,22,11.0,1,,jayshawn-washington-1
1498,Keith Towbridge*,Louisville,ACC,12,2,22,11.0,0,1.8,0,0,,0,0.0,2,22,11.0,0,,keith-towbridge-1
1499,Khaliel Rodgers*,USC,Pac-12,5,1,22,22.0,0,4.4,0,0,,0,0.0,1,22,22.0,0,,khaliel-rodgers-1
1500,Kyle Row*,Miami (OH),MAC,12,4,22,5.5,0,1.8,0,0,,0,0.0,4,22,5.5,0,,kyle-row-1
1501,La Ramsby,Georgia Southern,Sun Belt,11,7,22,3.1,0,2.0,84,343,4.1,8,31.2,91,365,4.0,8,,la-ramsby-1
1502,Malik Lee,Massachusetts,Ind,11,1,22,22.0,0,2.0,2,0,0.0,0,0.0,3,22,7.3,0,,malik-lee-1
1503,Terence Williams*,Baylor,Big 12,12,2,22,11.0,0,1.8,185,1048,5.7,11,87.3,187,1070,5.7,11,,terence-williams-2
1504,Tyler Jones,Texas State,Sun Belt,11,1,22,22.0,1,2.0,115,-8,-0.1,5,-0.7,116,14,0.1,6,,tyler-jones-4
1505,Zach Reuter*,Kansas State,Big 12,13,2,22,11.0,0,1.7,0,0,,0,0.0,2,22,11.0,0,,zach-reuter-1
1506,Anthony Ratliff-Williams*,North Carolina,ACC,13,3,21,7.0,0,1.6,2,-10,-5.0,0,-0.8,5,11,2.2,0,,anthony-ratliff-williams-1
1507,Bishop Louie*,Tulsa,American,13,3,21,7.0,0,1.6,0,0,,0,0.0,3,21,7.0,0,,bishop-louie-1
1508,Darryl Richards*,Toledo,MAC,11,2,21,10.5,0,1.9,0,0,,0,0.0,2,21,10.5,0,,darryl-richards-1
1509,Darryl Richardson*,San Diego State,MWC,12,1,21,21.0,0,1.8,0,0,,0,0.0,1,21,21.0,0,,darryl-richardson-2
1510,Dorian Brown*,Ohio,MAC,13,6,21,3.5,0,1.6,158,825,5.2,4,63.5,164,846,5.2,4,,dorian-brown-1
1511,Drew Lock,Missouri,SEC,12,1,21,21.0,1,1.8,52,123,2.4,1,10.3,53,144,2.7,2,,drew-lock-1
1512,Ellis Jefferson,Arizona State,Pac-12,12,2,21,10.5,0,1.8,0,0,,0,0.0,2,21,10.5,0,,ellis-jefferson-1
1513,Jacques Patrick*,Florida State,ACC,13,4,21,5.3,0,1.6,61,350,5.7,4,26.9,65,371,5.7,4,,jacques-patrick-1
1514,Javonte Bagley*,Louisville,ACC,7,3,21,7.0,0,3.0,0,0,,0,0.0,3,21,7.0,0,,javonte-bagley-1
1515,Kerrith Whyte,Florida Atlantic,CUSA,11,5,21,4.2,0,1.9,43,145,3.4,1,13.2,48,166,3.5,1,,kerrith-whyte-1
1516,Kody Walker*,Arkansas,SEC,7,3,21,7.0,0,3.0,33,109,3.3,1,15.6,36,130,3.6,1,,kody-walker-1
1517,Martell Pettaway*,West Virginia,Big 12,3,2,21,10.5,0,7.0,49,260,5.3,1,86.7,51,281,5.5,1,,martell-pettaway-1
1518,Perry Hills*,Maryland,Big Ten,11,1,21,21.0,0,1.9,91,93,1.0,4,8.5,92,114,1.2,4,,perry-hills-1
1519,Spencer McInnis*,Miami (OH),MAC,11,2,21,10.5,0,1.9,45,143,3.2,1,13.0,47,164,3.5,1,,spencer-mcinnis-1
1520,Taylor Jackson*,Navy,American,6,1,21,21.0,0,3.5,0,0,,0,0.0,1,21,21.0,0,,taylor-jackson-1
1521,Anthony Taylor,Texas State,Sun Belt,11,3,20,6.7,0,1.8,11,21,1.9,1,1.9,14,41,2.9,1,,anthony-taylor-7
1522,B.J. Emmons*,Alabama,SEC,7,2,20,10.0,0,2.9,35,173,4.9,1,24.7,37,193,5.2,1,,bj-emmons-1
1523,Cal Bloom*,UCF,American,13,2,20,10.0,0,1.5,0,0,,0,0.0,2,20,10.0,0,,cal-bloom-1
1524,Darius Anderson*,TCU,Big 12,11,5,20,4.0,0,1.8,27,229,8.5,1,20.8,32,249,7.8,1,,darius-anderson-1
1525,D'Vaughn Pennamon,Ole Miss,SEC,9,2,20,10.0,0,2.2,20,58,2.9,1,6.4,22,78,3.5,1,,dvaughn-pennamon-1
1526,Jeff George*,Tennessee,SEC,9,1,20,20.0,0,2.2,0,0,,0,0.0,1,20,20.0,0,,jeff-george-4
1527,Keith Harrington*,Washington State,Pac-12,2,2,20,10.0,0,10.0,2,6,3.0,0,3.0,4,26,6.5,0,,keith-harrington-1
1528,Robby Wells III,Rice,CUSA,11,3,20,6.7,0,1.8,0,0,,0,0.0,3,20,6.7,0,,robby-wells-iii-1
1529,Terrell Edmunds*,Virginia Tech,ACC,14,1,20,20.0,0,1.4,0,0,,0,0.0,1,20,20.0,0,,terrell-edmunds-1
1530,Alex Van Dyke,UCLA,Pac-12,12,3,19,6.3,0,1.6,0,0,,0,0.0,3,19,6.3,0,,alex-van-dyke-2
1531,D'Angelo Brewer*,Tulsa,American,12,5,19,3.8,1,1.6,264,1435,5.4,7,119.6,269,1454,5.4,8,,dangelo-brewer-1
1532,Dezmon Patmon*,Washington State,Pac-12,3,2,19,9.5,0,6.3,0,0,,0,0.0,2,19,9.5,0,,dezmon-patmon-1
1533,DJ Turner*,Maryland,Big Ten,8,2,19,9.5,0,2.4,1,4,4.0,0,0.5,3,23,7.7,0,,dj-turner-1
1534,Dominic Davis*,USC,Pac-12,9,4,19,4.8,0,2.1,23,132,5.7,0,14.7,27,151,5.6,0,,dominic-davis-1
1535,Drake Davis*,LSU,SEC,6,1,19,19.0,0,3.2,0,0,,0,0.0,1,19,19.0,0,,drake-davis-1
1536,Elijah Holyfield*,Georgia,SEC,5,1,19,19.0,0,3.8,6,29,4.8,0,5.8,7,48,6.9,0,,elijah-holyfield-1
1537,Elijah St. Hilaire*,Army,Ind,12,1,19,19.0,0,1.6,11,70,6.4,1,5.8,12,89,7.4,1,,elijah-st-hilaire-1
1538,Garrett Williams*,Clemson,ACC,14,2,19,9.5,0,1.4,0,0,,0,0.0,2,19,9.5,0,,garrett-williams-1
1539,Isiah Willis*,Georgia Tech,ACC,13,1,19,19.0,0,1.5,11,80,7.3,0,6.2,12,99,8.3,0,,isiah-willis-1
1540,Jordan Fredericks,Syracuse,ACC,10,2,19,9.5,0,1.9,28,139,5.0,0,13.9,30,158,5.3,0,,jordan-fredericks-1
1541,Marquez Williams*,Miami (FL),ACC,12,2,19,9.5,1,1.6,1,1,1.0,0,0.1,3,20,6.7,1,,marquez-williams-1
1542,Mitchell Harger,Iowa State,Big 12,10,3,19,6.3,0,1.9,18,109,6.1,1,10.9,21,128,6.1,1,,mitchell-harger-1
1543,Quan Howard,Georgia Southern,Sun Belt,8,1,19,19.0,0,2.4,0,0,,0,0.0,1,19,19.0,0,,quan-howard-1
1544,Tony Ellison,Arizona,Pac-12,9,2,19,9.5,0,2.1,0,0,,0,0.0,2,19,9.5,0,,tony-ellison-1
1545,Tyler Simmons*,Georgia,SEC,6,2,19,9.5,0,3.2,0,0,,0,0.0,2,19,9.5,0,,tyler-simmons-2
1546,Alexx Zielinski*,Miami (OH),MAC,10,2,18,9.0,0,1.8,0,0,,0,0.0,2,18,9.0,0,,alexx-zielinski-1
1547,Anthony Lauro,Akron,MAC,9,3,18,6.0,0,2.0,0,0,,0,0.0,3,18,6.0,0,,anthony-lauro-1
1548,Brandon Polk*,Penn State,Big Ten,3,2,18,9.0,0,6.0,0,0,,0,0.0,2,18,9.0,0,,brandon-polk-1
1549,Cameron Griffin,UCLA,Pac-12,10,2,18,9.0,1,1.8,0,0,,0,0.0,2,18,9.0,1,,cameron-griffin-1
1550,Chawntez Moss*,Pitt,ACC,10,2,18,9.0,0,1.8,42,227,5.4,1,22.7,44,245,5.6,1,,chawntez-moss-1
1551,Chris Johnson,Tulane,American,9,1,18,18.0,0,2.0,0,0,,0,0.0,1,18,18.0,0,,chris-johnson-22
1552,Dejonte O'Neal,Fresno State,MWC,4,7,18,2.6,0,4.5,16,57,3.6,1,14.3,23,75,3.3,1,,dejonte-oneal-1
1553,Devin Asiasi*,Michigan,Big Ten,13,2,18,9.0,1,1.4,0,0,,0,0.0,2,18,9.0,1,,devin-asiasi-1
1554,D.J. Jones,Akron,MAC,12,1,18,18.0,0,1.5,41,193,4.7,0,16.1,42,211,5.0,0,,dj-jones-3
1555,Hampton McConnell,Georgia Southern,Sun Belt,5,2,18,9.0,0,3.6,0,0,,0,0.0,2,18,9.0,0,,hampton-mcconnell-1
1556,Izaiah Fuller*,Eastern Michigan,MAC,11,1,18,18.0,0,1.6,0,0,,0,0.0,1,18,18.0,0,,izaiah-fuller-1
1557,James Gilbert,Ball State,MAC,12,1,18,18.0,0,1.5,251,1332,5.3,12,111.0,252,1350,5.4,12,,james-gilbert-2
1558,Kiel Pollard*,South Carolina,SEC,12,1,18,18.0,0,1.5,0,0,,0,0.0,1,18,18.0,0,,kiel-pollard-1
1559,Malin Jones*,Louisville,ACC,11,2,18,9.0,0,1.6,15,66,4.4,0,6.0,17,84,4.9,0,,malin-jones-1
1560,Nate Brisson-Fast*,Central Michigan,MAC,13,1,18,18.0,0,1.4,0,0,,0,0.0,1,18,18.0,0,,nate-brisson-fast-1
1561,Nick Mathews,Marshall,CUSA,4,1,18,18.0,0,4.5,0,0,,0,0.0,1,18,18.0,0,,nick-mathews-1
1562,Nick Matthews,Marshall,CUSA,1,1,18,18.0,0,18.0,0,0,,0,0.0,1,18,18.0,0,,nick-matthews-1
1563,Prescott Line,Michigan State,Big Ten,10,3,18,6.0,0,1.8,5,12,2.4,0,1.2,8,30,3.8,0,,prescott-line-1
1564,Tony Pittman,Marshall,CUSA,12,5,18,3.6,0,1.5,63,331,5.3,2,27.6,68,349,5.1,2,,tony-pittman-2
1565,Alex Woodall*,Louisiana Tech,CUSA,14,1,17,17.0,0,1.2,0,0,,0,0.0,1,17,17.0,0,,alex-woodall-1
1566,Brad Absher*,Appalachian State,Sun Belt,9,2,17,8.5,0,1.9,0,0,,0,0.0,2,17,8.5,0,,brad-absher-1
1567,Chase Favreau*,San Diego State,MWC,12,2,17,8.5,0,1.4,0,0,,0,0.0,2,17,8.5,0,,chase-favreau-1
1568,Daniel Crawford,Northern Illinois,MAC,11,2,17,8.5,0,1.5,0,0,,0,0.0,2,17,8.5,0,,daniel-crawford-1
1569,Darrin Laufasa,UTEP,CUSA,11,3,17,5.7,0,1.5,3,8,2.7,0,0.7,6,25,4.2,0,,darrin-laufasa-1
1570,Derrick Hayward*,Maryland,Big Ten,13,4,17,4.3,1,1.3,0,0,,0,0.0,4,17,4.3,1,,derrick-hayward-1
1571,Donald Stewart*,Stanford,Pac-12,9,2,17,8.5,0,1.9,0,0,,0,0.0,2,17,8.5,0,,donald-stewart-2
1572,Hasaan Patterson*,Old Dominion,CUSA,7,1,17,17.0,0,2.4,0,0,,0,0.0,1,17,17.0,0,,hasaan-patterson-1
1573,James Flanders*,Tulsa,American,13,3,17,5.7,0,1.3,258,1629,6.3,18,125.3,261,1646,6.3,18,,james-flanders-1
1574,Jared Rice,Fresno State,MWC,12,5,17,3.4,2,1.4,3,-3,-1.0,0,-0.3,8,14,1.8,2,,jared-rice-1
1575,Javonte Woodard*,Louisiana Tech,CUSA,12,1,17,17.0,0,1.4,0,0,,0,0.0,1,17,17.0,0,,javonte-woodard-1
1576,Jazz Ferguson*,LSU,SEC,6,2,17,8.5,0,2.8,0,0,,0,0.0,2,17,8.5,0,,jazz-ferguson-1
1577,Kahale Warring*,San Diego State,MWC,4,2,17,8.5,2,4.3,0,0,,0,0.0,2,17,8.5,2,,kahale-warring-1
1578,Kalvin Cline*,Texas A&M,SEC,13,1,17,17.0,1,1.3,0,0,,0,0.0,1,17,17.0,1,,kalvin-cline-1
1579,Kobe McCrary*,Minnesota,Big Ten,12,2,17,8.5,0,1.4,39,242,6.2,3,20.2,41,259,6.3,3,,kobe-mccrary-1
1580,Michael Colubiale*,UCF,American,11,2,17,8.5,0,1.5,0,0,,0,0.0,2,17,8.5,0,,michael-colubiale-1
1581,Paul Harris*,Hawaii,MWC,14,4,17,4.3,0,1.2,81,568,7.0,2,40.6,85,585,6.9,2,,paul-harris-3
1582,Ruben Garnett*,Middle Tennessee State,CUSA,13,3,17,5.7,0,1.3,22,53,2.4,0,4.1,25,70,2.8,0,,ruben-garnett-1
1583,Ryan Becker,SMU,American,12,1,17,17.0,0,1.4,0,0,,0,0.0,1,17,17.0,0,,ryan-becker-1
1584,Sewo Olonilua*,TCU,Big 12,13,2,17,8.5,0,1.3,15,122,8.1,1,9.4,17,139,8.2,1,,sewo-olonilua-1
1585,Tyler Cooperwood*,Utah,Pac-12,5,3,17,5.7,0,3.4,0,0,,0,0.0,3,17,5.7,0,,tyler-cooperwood-1
1586,Ainuu Taua,UCLA,Pac-12,11,2,16,8.0,0,1.5,0,0,,0,0.0,2,16,8.0,0,,ainuu-taua-1
1587,Anthony Anderson,Marshall,CUSA,11,2,16,8.0,0,1.5,86,339,3.9,2,30.8,88,355,4.0,2,,anthony-anderson-4
1588,Dalvin Warmack*,Kansas State,Big 12,11,2,16,8.0,0,1.5,41,211,5.1,0,19.2,43,227,5.3,0,,dalvin-warmack-1
1589,Dexter Williams,Notre Dame,Ind,11,4,16,4.0,0,1.5,39,200,5.1,3,18.2,43,216,5.0,3,,dexter-williams-1
1590,Drew Bishop*,Memphis,American,9,1,16,16.0,0,1.8,0,0,,0,0.0,1,16,16.0,0,,drew-bishop-1
1591,Fred Nixon,Texas State,Sun Belt,8,2,16,8.0,0,2.0,0,0,,0,0.0,2,16,8.0,0,,fred-nixon-1
1592,Jalen Harris*,Auburn,SEC,13,2,16,8.0,2,1.2,0,0,,0,0.0,2,16,8.0,2,,jalen-harris-2
1593,J.J. Taylor,Arizona,Pac-12,4,2,16,8.0,0,4.0,38,261,6.9,2,65.3,40,277,6.9,2,,jj-taylor-1
1594,John Brown III*,Navy,American,11,1,16,16.0,0,1.5,0,0,,0,0.0,1,16,16.0,0,,john-brown-iii-2
1595,Kemah Siverand*,Texas A&M,SEC,3,1,16,16.0,0,5.3,0,0,,0,0.0,1,16,16.0,0,,kemah-siverand-1
1596,Kene Nwangwu,Iowa State,Big 12,12,1,16,16.0,0,1.3,27,133,4.9,0,11.1,28,149,5.3,0,,kene-nwangwu-1
1597,Marc Philippi,Nevada-Las Vegas,MWC,8,2,16,8.0,1,2.0,0,0,,0,0.0,2,16,8.0,1,,marc-philippi-1
1598,Michael Lawrence*,North Texas,CUSA,6,1,16,16.0,0,2.7,0,0,,0,0.0,1,16,16.0,0,,michael-lawrence-1
1599,Newman Williams,Akron,MAC,8,2,16,8.0,0,2.0,0,0,,0,0.0,2,16,8.0,0,,newman-williams-1
1600,Ricky Brookins*,Indiana,Big Ten,13,4,16,4.0,0,1.2,20,82,4.1,0,6.3,24,98,4.1,0,,ricky-brookins-1
1601,Rod Talley*,South Carolina,SEC,12,2,16,8.0,0,1.3,11,62,5.6,0,5.2,13,78,6.0,0,,rod-talley-1
1602,Terrance Landers,Purdue,Big Ten,8,3,16,5.3,0,2.0,0,0,,0,0.0,3,16,5.3,0,,terrance-landers-1
1603,Tristan Walker*,Middle Tennessee State,CUSA,12,2,16,8.0,0,1.3,0,0,,0,0.0,2,16,8.0,0,,tristan-walker-2
1604,Tyreis Thomas*,South Alabama,Sun Belt,9,6,16,2.7,0,1.8,73,300,4.1,6,33.3,79,316,4.0,6,,tyreis-thomas-1
1605,Xzaviar Campbell,Nevada-Las Vegas,MWC,10,4,16,4.0,1,1.6,49,233,4.8,1,23.3,53,249,4.7,2,,xzaviar-campbell-1
1606,Alex Rodriguez*,Indiana,Big Ten,12,1,15,15.0,0,1.3,10,41,4.1,0,3.4,11,56,5.1,0,,alex-rodriguez-2
1607,Austin Mack*,Ohio State,Big Ten,11,2,15,7.5,0,1.4,0,0,,0,0.0,2,15,7.5,0,,austin-mack-1
1608,Byron Simpson*,Houston,American,13,1,15,15.0,0,1.2,0,0,,0,0.0,1,15,15.0,0,,byron-simpson-1
1609,Chris Myarick*,Temple,American,14,1,15,15.0,0,1.1,0,0,,0,0.0,1,15,15.0,0,,chris-myarick-1
1610,Damion Terry,Michigan State,Big Ten,7,1,15,15.0,0,2.1,26,85,3.3,1,12.1,27,100,3.7,1,,damion-terry-1
1611,Darius Stubbs,Georgia State,Sun Belt,11,2,15,7.5,0,1.4,39,144,3.7,1,13.1,41,159,3.9,1,,darius-stubbs-1
1612,Devaughn Cooper,Arizona,Pac-12,2,1,15,15.0,0,7.5,0,0,,0,0.0,1,15,15.0,0,,devaughn-cooper-1
1613,Devin Gentry,Georgia State,Sun Belt,11,1,15,15.0,0,1.4,0,0,,0,0.0,1,15,15.0,0,,devin-gentry-1
1614,Gavin Locklear*,North Carolina State,ACC,12,2,15,7.5,0,1.3,0,0,,0,0.0,2,15,7.5,0,,gavin-locklear-1
1615,Glen Coates*,Army,Ind,11,1,15,15.0,0,1.4,1,5,5.0,0,0.5,2,20,10.0,0,,glen-coates-1
1616,Jaquarius Bargnare*,UCF,American,10,6,15,2.5,0,1.5,2,13,6.5,0,1.3,8,28,3.5,0,,jaquarius-bargnare-1
1617,Jevontey Smith*,Middle Tennessee State,CUSA,8,2,15,7.5,0,1.9,0,0,,0,0.0,2,15,7.5,0,,jevontey-smith-1
1618,Jonathan Hodoh,Louisiana-Monroe,Sun Belt,9,1,15,15.0,0,1.7,0,0,,0,0.0,1,15,15.0,0,,jonathan-hodoh-1
1619,Jordon Brown*,North Carolina,ACC,5,1,15,15.0,0,3.0,20,45,2.3,1,9.0,21,60,2.9,1,,jordon-brown-1
1620,Justin Rice,Fresno State,MWC,6,2,15,7.5,0,2.5,9,11,1.2,0,1.8,11,26,2.4,0,,justin-rice-1
1621,Kendall Moore,Syracuse,ACC,12,1,15,15.0,0,1.3,0,0,,0,0.0,1,15,15.0,0,,kendall-moore-3
1622,Kenny Yeboah*,Temple,American,2,1,15,15.0,0,7.5,0,0,,0,0.0,1,15,15.0,0,,kenny-yeboah-1
1623,Lil'Jordan Humphrey,Texas,Big 12,10,2,15,7.5,0,1.5,0,0,,0,0.0,2,15,7.5,0,,liljordan-humphrey-1
1624,Madre London,Michigan State,Big Ten,11,1,15,15.0,0,1.4,28,120,4.3,2,10.9,29,135,4.7,2,,madre-london-1
1625,Marcus Wilson*,Colorado State,MWC,7,4,15,3.8,1,2.1,0,0,,0,0.0,4,15,3.8,1,,marcus-wilson-5
1626,Michael Hirsch*,Michigan,Big Ten,3,1,15,15.0,0,5.0,1,2,2.0,0,0.7,2,17,8.5,0,,michael-hirsch-1
1627,Nathan Meadors Jr.,Louisiana-Monroe,Sun Belt,3,1,15,15.0,0,5.0,4,14,3.5,0,4.7,5,29,5.8,0,,nathan-meadors-jr-1
1628,Rod Ducksworth*,Middle Tennessee State,CUSA,2,3,15,5.0,0,7.5,0,0,,0,0.0,3,15,5.0,0,,rod-ducksworth-1
1629,Sean Irwin*,Colorado,Pac-12,13,1,15,15.0,0,1.2,0,0,,0,0.0,1,15,15.0,0,,sean-irwin-1
1630,Taylor Nunez,Texas Tech,Big 12,12,1,15,15.0,0,1.3,1,-6,-6.0,0,-0.5,2,9,4.5,0,,taylor-nunez-1
1631,Tyler Bell*,Wake Forest,ACC,12,2,15,7.5,0,1.3,20,97,4.9,1,8.1,22,112,5.1,1,,tyler-bell-2
1632,Brandon Presley,Nevada-Las Vegas,MWC,1,1,14,14.0,0,14.0,0,0,,0,0.0,1,14,14.0,0,,brandon-presley-1
1633,Brian Herrien*,Georgia,SEC,12,2,14,7.0,0,1.2,63,363,5.8,3,30.3,65,377,5.8,3,,brian-herrien-1
1634,Cole Gautsche*,New Mexico,MWC,11,2,14,7.0,0,1.3,0,0,,0,0.0,2,14,7.0,0,,cole-gautsche-1
1635,Damarea Crockett,Missouri,SEC,11,5,14,2.8,0,1.3,153,1062,6.9,10,96.5,158,1076,6.8,10,,damarea-crockett-1
1636,Damion Jones-Moore*,Toledo,MAC,12,3,14,4.7,0,1.2,50,279,5.6,0,23.3,53,293,5.5,0,,damion-jones-moore-1
1637,Darrin Hall*,Pitt,ACC,12,2,14,7.0,0,1.2,36,160,4.4,0,13.3,38,174,4.6,0,,darrin-hall-1
1638,Daryl Chestnut*,New Mexico,MWC,13,1,14,14.0,0,1.1,57,255,4.5,2,19.6,58,269,4.6,2,,daryl-chestnut-1
1639,Devin Butler,Syracuse,ACC,5,2,14,7.0,0,2.8,0,0,,0,0.0,2,14,7.0,0,,devin-butler-2
1640,D'Vario Montgomery*,Toledo,MAC,3,1,14,14.0,0,4.7,0,0,,0,0.0,1,14,14.0,0,,dvario-montgomery-1
1641,Freddie Johnson*,Temple,American,2,1,14,14.0,0,7.0,1,17,17.0,0,8.5,2,31,15.5,0,,freddie-johnson-2
1642,Jeffery Coprich,East Carolina,American,4,2,14,7.0,0,3.5,0,0,,0,0.0,2,14,7.0,0,,jeffery-coprich-1
1643,Jerry Chaney*,San Diego State,MWC,1,1,14,14.0,0,14.0,0,0,,0,0.0,1,14,14.0,0,,jerry-chaney-2
1644,Johnny Huntley*,Colorado,Pac-12,2,1,14,14.0,0,7.0,0,0,,0,0.0,1,14,14.0,0,,johnny-huntley-1
1645,Johnny Huntley*,Colorado,Pac-12,13,1,14,14.0,0,1.1,0,0,,0,0.0,1,14,14.0,0,,johnny-huntley-2
1646,Kamryn Pettway*,Auburn,SEC,10,2,14,7.0,0,1.4,209,1224,5.9,7,122.4,211,1238,5.9,7,,kamryn-pettway-1
1647,Mikell Lands-Davis*,Georgia Tech,ACC,11,2,14,7.0,0,1.3,0,0,,0,0.0,2,14,7.0,0,,mikell-lands-davis-1
1648,Moral Stephens*,Florida,SEC,9,1,14,14.0,0,1.6,0,0,,0,0.0,1,14,14.0,0,,moral-stephens-1
1649,Ronald Nash*,Iowa,Big Ten,6,2,14,7.0,0,2.3,0,0,,0,0.0,2,14,7.0,0,,ronald-nash-1
1650,Sefo Liufau*,Colorado,Pac-12,12,1,14,14.0,0,1.2,165,494,3.0,8,41.2,166,508,3.1,8,,sefo-liufau-1
1651,Sihiem King*,Kentucky,SEC,13,3,14,4.7,0,1.1,11,81,7.4,1,6.2,14,95,6.8,1,,sihiem-king-1
