Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
1037,Cam Johnson,Arizona State,Pac-12,12,10,84,8.4,0,7.0,0,0,,0,0.0,10,84,8.4,0,,cam-johnson-2
1038,Davion Ervin-Poindexter*,Western Kentucky,CUSA,14,15,84,5.6,0,6.0,116,525,4.5,3,37.5,131,609,4.6,3,,davion-ervin-poindexter-1
1039,Deion Smith,Colorado,Pac-12,10,11,84,7.6,0,8.4,83,393,4.7,2,39.3,94,477,5.1,2,,deion-smith-1
1040,Deneric Prince,Tulsa,American,8,9,84,9.3,1,10.5,126,729,5.8,5,91.1,135,813,6.0,6,,deneric-prince-1
1041,Jeremy Tate Jr.*,Middle Tennessee State,CUSA,13,8,84,10.5,1,6.5,0,0,,0,0.0,8,84,10.5,1,,jeremy-tate-1
1042,Anthony Grimes,Akron,MAC,9,10,83,8.3,0,9.2,0,4,,0,0.4,10,87,8.7,0,,anthony-grimes-1
1043,Colin O'Brien*,Wyoming,MWC,9,4,83,20.8,0,9.2,0,0,,0,0.0,4,83,20.8,0,,colin-obrien-1
1044,Myles Bailey,Central Michigan,MAC,7,9,83,9.2,1,11.9,32,176,5.5,0,25.1,41,259,6.3,1,,myles-bailey-1
1045,Trae Hall,New Mexico,MWC,10,8,83,10.4,0,8.3,0,0,,0,0.0,8,83,10.4,0,,trae-hall-1
1046,Carsen Ryan*,UCLA,Pac-12,5,6,82,13.7,0,16.4,0,0,,0,0.0,6,82,13.7,0,,carsen-ryan-1
1047,Dariyan Wiley,Louisiana-Monroe,Sun Belt,11,7,82,11.7,0,7.5,0,0,,0,0.0,7,82,11.7,0,,dariyan-wiley-1
1048,Dekel Crowdus*,Kentucky,SEC,10,4,82,20.5,0,8.2,0,0,,0,0.0,4,82,20.5,0,,dekel-crowdus-1
1049,Eli Wilson,Appalachian State,Sun Belt,12,10,82,8.2,1,6.8,0,0,,0,0.0,10,82,8.2,1,,eli-wilson-1
1050,Ethan Payne*,Marshall,Sun Belt,12,10,82,8.2,0,6.8,48,256,5.3,2,21.3,58,338,5.8,2,,ethan-payne-1
1051,Jaylan Knighton,Miami (FL),ACC,10,9,82,9.1,0,8.2,78,423,5.4,1,42.3,87,505,5.8,1,,jaylan-knighton-1
1052,Jaylin Lucas,Indiana,Big Ten,11,16,82,5.1,0,7.5,49,271,5.5,2,24.6,65,353,5.4,2,,jaylin-lucas-1
1053,Thomaz Whitford*,New Mexico State,Ind,13,12,82,6.8,2,6.3,1,-4,-4.0,0,-0.3,13,78,6.0,2,,thomaz-whitford-1
1054,Tylan Hines,Hawaii,MWC,13,9,82,9.1,0,6.3,83,634,7.6,2,48.8,92,716,7.8,2,,tylan-hines-1
1055,Jaquez Moore*,Duke,ACC,11,7,81,11.6,0,7.4,79,508,6.4,5,46.2,86,589,6.8,5,,jaquez-moore-1
1056,Leo Blackburn,Georgia Tech,ACC,7,5,81,16.2,1,11.6,0,0,,0,0.0,5,81,16.2,1,,leo-blackburn-1
1057,Marcus Bellon,UTEP,CUSA,12,5,81,16.2,1,6.8,0,0,,0,0.0,5,81,16.2,1,,marcus-bellon-1
1058,Marion Lukes,Central Michigan,MAC,8,5,81,16.2,1,10.1,51,323,6.3,3,40.4,56,404,7.2,4,,marion-lukes-1
1059,Messiah Travis,Northern Illinois,MAC,12,9,81,9.0,1,6.8,1,-7,-7.0,0,-0.6,10,74,7.4,1,,messiah-travis-1
1060,Shedro Louis*,Liberty,Ind,12,9,81,9.0,0,6.8,122,529,4.3,8,44.1,131,610,4.7,8,,shedro-louis-1
1061,Andrel Anthony*,Michigan,Big Ten,14,7,80,11.4,1,5.7,1,-2,-2.0,0,-0.1,8,78,9.8,1,,andrel-anthony-1
1062,Blake Corum*,Michigan,Big Ten,12,11,80,7.3,1,6.7,247,1463,5.9,18,121.9,258,1543,6.0,19,H-7AA,blake-corum-1
1063,Craig Williams*,Baylor,Big 12,11,11,80,7.3,1,7.3,101,557,5.5,4,50.6,112,637,5.7,5,,craig-williams-2
1064,Jackson Canaan*,San Jose State,MWC,7,8,80,10.0,1,11.4,0,0,,0,0.0,8,80,10.0,1,,jackson-canaan-1
1065,Lopini Katoa*,BYU,Ind,10,10,80,8.0,0,8.0,75,332,4.4,2,33.2,85,412,4.8,2,,lopini-katoa-1
1066,Sherod White,New Mexico,MWC,10,9,80,8.9,0,8.0,40,142,3.6,3,14.2,49,222,4.5,3,,sherod-white-1
1067,Tre Watson*,Fresno State,MWC,8,8,80,10.0,0,10.0,0,0,,0,0.0,8,80,10.0,0,,tre-watson-4
1068,Boden Groen*,Rice,CUSA,12,9,79,8.8,0,6.6,0,0,,0,0.0,9,79,8.8,0,,boden-groen-1
1069,Drue Jackson,Texas State,Sun Belt,11,9,79,8.8,0,7.2,0,0,,0,0.0,9,79,8.8,0,,drue-jackson-1
1070,Terrell Timmons*,North Carolina State,ACC,9,3,79,26.3,1,8.8,0,0,,0,0.0,3,79,26.3,1,,terrell-timmons-1
1071,Elijah Mojarro,California,Pac-12,12,8,78,9.8,0,6.5,0,0,,0,0.0,8,78,9.8,0,,elijah-mojarro-1
1072,Leshon Williams*,Iowa,Big Ten,12,11,78,7.1,0,6.5,116,412,3.6,2,34.3,127,490,3.9,2,,leshon-williams-1
1073,Max Bredeson*,Michigan,Big Ten,14,5,78,15.6,0,5.6,0,0,,0,0.0,5,78,15.6,0,,max-bredeson-1
1074,Braylen Walker*,Rice,CUSA,2,4,77,19.3,1,38.5,1,20,20.0,0,10.0,5,97,19.4,1,,braylen-walker-1
1075,Marlon Gunn Jr.*,East Carolina,American,11,14,77,5.5,0,7.0,67,344,5.1,0,31.3,81,421,5.2,0,,marlon-gunn-jr-1
1076,Chase Lane,Texas A&M,SEC,8,7,76,10.9,0,9.5,0,0,,0,0.0,7,76,10.9,0,,chase-lane-1
1077,Christian Washington,New Mexico,MWC,10,12,76,6.3,0,7.6,73,310,4.2,0,31.0,85,386,4.5,0,,christian-washington-1
1078,Gavin Sharp*,UTSA,CUSA,10,5,76,15.2,0,7.6,0,0,,0,0.0,5,76,15.2,0,,gavin-sharp-1
1079,Ian Stewart,Temple,American,5,7,76,10.9,2,15.2,1,-13,-13.0,0,-2.6,8,63,7.9,2,,ian-stewart-1
1080,Kenny Tracy*,Miami (OH),MAC,12,12,76,6.3,1,6.3,37,153,4.1,0,12.8,49,229,4.7,1,,kenny-tracy-1
1081,Noah Cain*,LSU,SEC,14,9,76,8.4,0,5.4,76,409,5.4,10,29.2,85,485,5.7,10,,noah-cain-1
1082,Ollie Gordon*,Oklahoma State,Big 12,13,12,76,6.3,2,5.8,62,308,5.0,2,23.7,74,384,5.2,4,,ollie-gordon-1
1083,Ronald Awatt,UTEP,CUSA,12,6,76,12.7,0,6.3,163,734,4.5,2,61.2,169,810,4.8,2,,ronald-awatt-1
1084,AJ Green*,Arkansas,SEC,13,6,75,12.5,0,5.8,87,414,4.8,3,31.8,93,489,5.3,3,,aj-green-6
1085,Cameron Montgomery*,Rice,CUSA,13,8,75,9.4,0,5.8,93,561,6.0,0,43.2,101,636,6.3,0,,cameron-montgomery-1
1086,Courtney Reese,Nevada-Las Vegas,MWC,12,14,75,5.4,0,6.3,51,370,7.3,0,30.8,65,445,6.8,0,,courtney-reese-1
1087,Dante Zanders*,Florida,SEC,13,10,75,7.5,0,5.8,0,0,,0,0.0,10,75,7.5,0,,dante-zanders-1
1088,Demick Starling,Virginia,ACC,9,3,75,25.0,0,8.3,0,0,,0,0.0,3,75,25.0,0,,demick-starling-1
1089,Eric Wilson Jr.,Florida International,CUSA,12,19,75,3.9,0,6.3,79,288,3.6,2,24.0,98,363,3.7,2,,eric-wilson-jr-1
1090,Hayden Rucci*,Wisconsin,Big Ten,10,6,75,12.5,1,7.5,0,0,,0,0.0,6,75,12.5,1,,hayden-rucci-1
1091,Makai Cope*,Utah,Pac-12,13,7,75,10.7,1,5.8,0,0,,0,0.0,7,75,10.7,1,,makai-cope-1
1092,Chandler Pittman*,Southern Mississippi,Sun Belt,12,5,74,14.8,1,6.2,22,47,2.1,0,3.9,27,121,4.5,1,,chandler-pittman-1
1093,Chris Carpenter*,UTSA,CUSA,12,9,74,8.2,0,6.2,3,18,6.0,0,1.5,12,92,7.7,0,,chris-carpenter-2
1094,Emmanual Stevenson,Arkansas State,Sun Belt,12,13,74,5.7,0,6.2,0,0,,0,0.0,13,74,5.7,0,,emmanual-stevenson-1
1095,Joshua Youngblood,Rutgers,Big Ten,9,6,74,12.3,0,8.2,2,3,1.5,0,0.3,8,77,9.6,0,,joshua-youngblood-1
1096,Kye Robichaux*,Western Kentucky,CUSA,9,13,74,5.7,0,8.2,73,496,6.8,3,55.1,86,570,6.6,3,,kye-robichaux-1
1097,Ryan Davis*,UAB,CUSA,5,6,74,12.3,0,14.8,0,0,,0,0.0,6,74,12.3,0,,ryan-davis-6
1098,Boobie Curry*,Buffalo,MAC,8,6,73,12.2,0,9.1,0,0,,0,0.0,6,73,12.2,0,,boobie-curry-1
1099,Dalen Cobb*,Georgia Southern,Sun Belt,6,8,73,9.1,0,12.2,0,0,,0,0.0,8,73,9.1,0,,dalen-cobb-1
1100,Dequan Stanley,South Florida,American,7,1,73,73.0,1,10.4,0,0,,0,0.0,1,73,73.0,1,,dequan-stanley-1
1101,Deuce Jones,New Mexico,MWC,12,5,73,14.6,0,6.1,0,0,,0,0.0,5,73,14.6,0,,deuce-jones-1
1102,Jackson Acker*,Wisconsin,Big Ten,12,5,73,14.6,1,6.1,0,0,,0,0.0,5,73,14.6,1,,jackson-acker-1
1103,Omni Wells*,South Alabama,Sun Belt,13,14,73,5.2,0,5.6,57,242,4.2,0,18.6,71,315,4.4,0,,omni-wells-1
1104,Rodney Hammond Jr.*,Pitt,ACC,8,6,73,12.2,0,9.1,109,460,4.2,5,57.5,115,533,4.6,5,,rodney-hammond-jr-1
1105,Seth Jones*,Baylor,Big 12,6,7,73,10.4,0,12.2,0,0,,0,0.0,7,73,10.4,0,,seth-jones-1
1106,Keshawn Wicks,Old Dominion,Sun Belt,12,13,72,5.5,0,6.0,32,125,3.9,1,10.4,45,197,4.4,1,,keshawn-wicks-1
1107,Koali Nishigaya,Hawaii,MWC,4,6,72,12.0,0,18.0,0,0,,0,0.0,6,72,12.0,0,,koali-nishigaya-1
1108,Maurice Turner*,Louisville,ACC,8,12,72,6.0,0,9.0,65,314,4.8,0,39.3,77,386,5.0,0,,maurice-turner-2
1109,Michel Dukes,South Florida,American,11,8,72,9.0,0,6.5,54,188,3.5,5,17.1,62,260,4.2,5,,michel-dukes-1
1110,Rayvante Embry*,Buffalo,MAC,11,5,72,14.4,0,6.5,0,0,,0,0.0,5,72,14.4,0,,rayvante-embry-1
1111,Beau Corrales*,SMU,American,3,6,71,11.8,0,23.7,0,0,,0,0.0,6,71,11.8,0,,beau-corrales-1
1112,Christian Moss,Virginia Tech,ACC,6,6,71,11.8,0,11.8,0,0,,0,0.0,6,71,11.8,0,,christian-moss-1
1113,Jamoni Jones*,New Mexico State,Ind,13,6,71,11.8,1,5.5,111,383,3.5,6,29.5,117,454,3.9,7,,jamoni-jones-1
1114,Michael Hetzel,Appalachian State,Sun Belt,12,5,71,14.2,0,5.9,0,0,,0,0.0,5,71,14.2,0,,michael-hetzel-1
1115,Rahjai Harris*,East Carolina,American,5,9,71,7.9,1,14.2,67,238,3.6,5,47.6,76,309,4.1,6,,rahjai-harris-1
1116,Craig Burt Jr.*,Western Kentucky,CUSA,4,4,70,17.5,0,17.5,0,0,,0,0.0,4,70,17.5,0,,craig-burt-jr-1
1117,E.J. Williams*,Clemson,ACC,13,7,70,10.0,0,5.4,0,0,,0,0.0,7,70,10.0,0,,ej-williams-2
1118,Jordan Murray,Hawaii,MWC,13,10,70,7.0,0,5.4,0,0,,0,0.0,10,70,7.0,0,,jordan-murray-4
1119,Mason Starling,California,Pac-12,2,7,70,10.0,0,35.0,0,0,,0,0.0,7,70,10.0,0,,mason-starling-1
1120,RJ Garcia II*,Kansas State,Big 12,14,7,70,10.0,1,5.0,0,0,,0,0.0,7,70,10.0,1,,rj-garcia-ii-1
1121,Ta'ir Brooks*,New Mexico State,Ind,2,2,70,35.0,0,35.0,0,0,,0,0.0,2,70,35.0,0,,tair-brooks-1
1122,Tsion Nunnally*,Washington State,Pac-12,11,7,70,10.0,0,6.4,0,0,,0,0.0,7,70,10.0,0,,tsion-nunnally-1
1123,Alex Brown*,Wyoming,MWC,12,6,69,11.5,1,5.8,0,0,,0,0.0,6,69,11.5,1,,alex-brown-6
1124,Cartevious Norton,Iowa State,Big 12,8,12,69,5.8,0,8.6,87,312,3.6,2,39.0,99,381,3.8,2,,cartevious-norton-1
1125,Holden Willis,South Florida,American,10,6,69,11.5,1,6.9,0,0,,0,0.0,6,69,11.5,1,,holden-willis-1
1126,Jonathan Odom*,Florida,SEC,9,7,69,9.9,2,7.7,0,0,,0,0.0,7,69,9.9,2,,jonathan-odom-1
1127,Langston Anderson*,Oklahoma State,Big 12,5,4,69,17.3,0,13.8,0,0,,0,0.0,4,69,17.3,0,,langston-anderson-1
1128,Will Jones,Ball State,MAC,12,9,69,7.7,0,5.8,15,41,2.7,0,3.4,24,110,4.6,0,,will-jones-3
1129,Artez Hooker,Florida International,CUSA,7,9,68,7.6,0,9.7,0,0,,0,0.0,9,68,7.6,0,,artez-hooker-1
1130,Micah Kelly*,Toledo,MAC,13,12,68,5.7,1,5.2,120,398,3.3,1,30.6,132,466,3.5,2,,micah-kelly-1
1131,Dee Wiggins*,Louisville,ACC,3,4,67,16.8,0,22.3,0,0,,0,0.0,4,67,16.8,0,,dee-wiggins-2
1132,Juma Otoviano*,Rice,CUSA,13,4,67,16.8,1,5.2,71,403,5.7,1,31.0,75,470,6.3,2,,juma-otoviano-1
1133,Justin Ball,Vanderbilt,SEC,12,5,67,13.4,0,5.6,0,0,,0,0.0,5,67,13.4,0,,justin-ball-1
1134,Seven McGee*,Oregon,Pac-12,7,11,67,6.1,0,9.6,3,-11,-3.7,0,-1.6,14,56,4.0,0,,seven-mcgee-1
1135,Tucker Gregg,Georgia State,Sun Belt,12,6,67,11.2,0,5.6,172,705,4.1,12,58.8,178,772,4.3,12,,tucker-gregg-1
1136,Zachari Jackson,Louisiana-Monroe,Sun Belt,9,9,67,7.4,0,7.4,1,-9,-9.0,0,-1.0,10,58,5.8,0,,zachari-jackson-1
1137,Cam McCormick*,Oregon,Pac-12,13,10,66,6.6,3,5.1,0,0,,0,0.0,10,66,6.6,3,,cam-mccormick-1
1138,Christian Forde*,Mississippi State,SEC,9,8,66,8.3,0,7.3,0,0,,0,0.0,8,66,8.3,0,,christian-forde-1
1139,Elijah Arroyo,Miami (FL),ACC,5,5,66,13.2,0,13.2,0,0,,0,0.0,5,66,13.2,0,,elijah-arroyo-1
1140,Jalen Holston,Virginia Tech,ACC,11,10,66,6.6,0,6.0,90,321,3.6,5,29.2,100,387,3.9,5,,jalen-holston-1
1141,Mike O'Laughlin,West Virginia,Big 12,5,5,66,13.2,0,13.2,0,0,,0,0.0,5,66,13.2,0,,mike-olaughlin-1
1142,Nathaniel Peat*,Missouri,SEC,12,10,66,6.6,1,5.5,100,438,4.4,2,36.5,110,504,4.6,3,,nathaniel-peat-1
1143,Raymond Niro III,Northwestern,Big Ten,12,5,66,13.2,2,5.5,0,0,,0,0.0,5,66,13.2,2,,raymond-niro-iii-1
1144,Steven Fiso,Hawaii,MWC,4,3,66,22.0,1,16.5,0,0,,0,0.0,3,66,22.0,1,,steven-fiso-1
1145,Trevion Cooley*,Louisville,ACC,7,9,66,7.3,1,9.4,59,278,4.7,2,39.7,68,344,5.1,3,,trevion-cooley-1
1146,Trevor Etienne*,Florida,SEC,13,9,66,7.3,0,5.1,118,719,6.1,6,55.3,127,785,6.2,6,,trevor-etienne-1
1147,Will Nixon*,Washington,Pac-12,11,7,66,9.4,0,6.0,21,89,4.2,2,8.1,28,155,5.5,2,,will-nixon-1
1148,Bryce Bohanon*,Tulane,American,11,4,65,16.3,0,5.9,0,0,,0,0.0,4,65,16.3,0,,bryce-bohanon-1
1149,DJ Williams,Arizona,Pac-12,12,5,65,13.0,0,5.4,60,376,6.3,3,31.3,65,441,6.8,3,,dj-williams-9
1150,Emari Demercado*,Texas Christian,Big 12,15,13,65,5.0,1,4.3,121,681,5.6,6,45.4,134,746,5.6,7,,emari-demercado-1
1151,Gage Haskin*,SMU,American,13,4,65,16.3,0,5.0,0,0,,0,0.0,4,65,16.3,0,,gage-haskin-1
1152,Jackson Meeks*,Georgia,SEC,15,6,65,10.8,0,4.3,0,0,,0,0.0,6,65,10.8,0,,jackson-meeks-1
1153,Marqeese Dietz,Old Dominion,Sun Belt,10,5,65,13.0,0,6.5,0,0,,0,0.0,5,65,13.0,0,,marqeese-dietz-1
1154,Marquis Crosby,Louisiana Tech,CUSA,12,9,65,7.2,0,5.4,183,918,5.0,9,76.5,192,983,5.1,9,,marquis-crosby-1
1155,Rahsaan Lewis*,Kentucky,SEC,9,6,65,10.8,1,7.2,0,0,,0,0.0,6,65,10.8,1,,rahsaan-lewis-1
1156,Ryan Montgomery*,Cincinnati,American,9,4,65,16.3,0,7.2,63,270,4.3,5,30.0,67,335,5.0,5,,ryan-montgomery-1
1157,Trevor Kardell*,Kansas,Big 12,13,5,65,13.0,1,5.0,0,0,,0,0.0,5,65,13.0,1,,trevor-kardell-1
1158,Anthony Torres*,Toledo,MAC,14,5,64,12.8,0,4.6,0,0,,0,0.0,5,64,12.8,0,,anthony-torres-2
1159,Brody Belt,Nebraska,Big Ten,6,7,64,9.1,1,10.7,0,0,,0,0.0,7,64,9.1,1,,brody-belt-1
1160,Deuce Spann*,Florida State,ACC,12,8,64,8.0,0,5.3,5,28,5.6,0,2.3,13,92,7.1,0,,deuce-spann-1
1161,Javion Posey,Florida Atlantic,CUSA,12,5,64,12.8,0,5.3,4,19,4.8,0,1.6,9,83,9.2,0,,javion-posey-1
1162,Kendall Milton*,Georgia,SEC,13,5,64,12.8,1,4.9,85,592,7.0,8,45.5,90,656,7.3,9,,kendall-milton-1
1163,Avery Morrow,Colorado State,MWC,12,18,63,3.5,0,5.3,173,834,4.8,4,69.5,191,897,4.7,4,,avery-morrow-1
1164,Blair Conwright*,Texas Christian,Big 12,15,5,63,12.6,0,4.2,0,0,,0,0.0,5,63,12.6,0,,blair-conwright-1
1165,Brody Dalton*,UAB,CUSA,10,4,63,15.8,0,6.3,0,0,,0,0.0,4,63,15.8,0,,brody-dalton-1
1166,Drew Swinney*,Clemson,ACC,14,8,63,7.9,0,4.5,1,2,2.0,0,0.1,9,65,7.2,0,,drew-swinney-1
1167,E.J. Smith,Stanford,Pac-12,2,8,63,7.9,1,31.5,30,206,6.9,3,103.0,38,269,7.1,4,,ej-smith-2
1168,Malik Jackson,Louisiana-Monroe,Sun Belt,12,16,63,3.9,0,5.3,141,507,3.6,6,42.3,157,570,3.6,6,,malik-jackson-6
1169,Malique Dieudonne,Western Michigan,MAC,6,5,63,12.6,0,10.5,0,0,,0,0.0,5,63,12.6,0,,malique-dieudonne-1
1170,Miller Gibbs,Appalachian State,Sun Belt,12,7,63,9.0,3,5.3,0,0,,0,0.0,7,63,9.0,3,,miller-gibbs-1
1171,Wayne Knight,James Madison,Sun Belt,8,5,63,12.6,0,7.9,5,-8,-1.6,0,-1.0,10,55,5.5,0,,wayne-knight-1
1172,Anton Hall,Navy,American,10,1,62,62.0,1,6.2,89,390,4.4,3,39.0,90,452,5.0,4,,anton-hall-1
1173,Blue Smith*,Cincinnati,American,9,5,62,12.4,0,6.9,0,0,,0,0.0,5,62,12.4,0,,blue-smith-1
1174,Jacquon Gibson,Massachusetts,Ind,12,4,62,15.5,0,5.2,0,0,,0,0.0,4,62,15.5,0,,jacquon-gibson-1
1175,Jay'juan Townsend*,South Alabama,Sun Belt,8,4,62,15.5,0,7.8,0,0,,0,0.0,4,62,15.5,0,,jayjuan-townsend-1
1176,Justice Ellison*,Wake Forest,ACC,13,6,62,10.3,0,4.8,170,699,4.1,6,53.8,176,761,4.3,6,,justice-ellison-1
1177,Matt Salerno*,Notre Dame,Ind,13,5,62,12.4,1,4.8,0,0,,0,0.0,5,62,12.4,1,,matt-salerno-1
1178,Nick Nash*,San Jose State,MWC,5,6,62,10.3,1,12.4,3,23,7.7,0,4.6,9,85,9.4,1,,nick-nash-1
1179,Peje' Harris,Georgia Tech,ACC,9,6,62,10.3,0,6.9,0,0,,0,0.0,6,62,10.3,0,,peje-harris-1
1180,A.J. Abbott,Western Michigan,MAC,4,5,61,12.2,1,15.3,0,0,,0,0.0,5,61,12.2,1,,aj-abbott-1
1181,Antonio Harmon*,Mississippi State,SEC,5,5,61,12.2,0,12.2,0,0,,0,0.0,5,61,12.2,0,,antonio-harmon-1
1182,Damien Martinez*,Oregon State,Pac-12,13,4,61,15.3,0,4.7,161,982,6.1,7,75.5,165,1043,6.3,7,,damien-martinez-1
1183,Delbert Mimms*,North Carolina State,ACC,13,5,61,12.2,1,4.7,27,113,4.2,0,8.7,32,174,5.4,1,,delbert-mimms-1
1184,Devin Boddie Jr.,Vanderbilt,SEC,6,3,61,20.3,0,10.2,0,0,,0,0.0,3,61,20.3,0,,devin-boddie-jr-1
1185,Henry Teeter*,Texas Tech,Big 12,12,6,61,10.2,1,5.1,0,0,,0,0.0,6,61,10.2,1,,henry-teeter-1
1186,Kelsey Johnson*,Baylor,Big 12,10,9,61,6.8,1,6.1,1,2,2.0,1,0.2,10,63,6.3,2,,kelsey-johnson-1
1187,Khafre Brown,South Florida,American,9,4,61,15.3,0,6.8,0,0,,0,0.0,4,61,15.3,0,,khafre-brown-1
1188,Marcus Major*,Oklahoma,Big 12,9,8,61,7.6,1,6.8,56,227,4.1,4,25.2,64,288,4.5,5,,marcus-major-1
1189,Oscar Delp*,Georgia,SEC,13,5,61,12.2,1,4.7,0,0,,0,0.0,5,61,12.2,1,,oscar-delp-1
1190,Quentin Moore*,Washington,Pac-12,11,5,61,12.2,0,5.5,0,0,,0,0.0,5,61,12.2,0,,quentin-moore-1
1191,Ty Jones*,Fresno State,MWC,12,6,61,10.2,0,5.1,1,-3,-3.0,0,-0.3,7,58,8.3,0,,ty-jones-4
1192,A.J. Henning*,Michigan,Big Ten,13,9,60,6.7,0,4.6,3,9,3.0,0,0.7,12,69,5.8,0,,aj-henning-1
1193,Isaiah Jones*,Syracuse,ACC,3,4,60,15.0,1,20.0,0,0,,0,0.0,4,60,15.0,1,,isaiah-jones-3
1194,Ja-Quavion Fraziars*,Florida,SEC,10,5,60,12.0,1,6.0,0,0,,0,0.0,5,60,12.0,1,,ja-quavion-fraziars-1
1195,Jordan Byrd*,San Diego State,MWC,13,10,60,6.0,1,4.6,102,390,3.8,3,30.0,112,450,4.0,4,,jordan-byrd-1
1196,Zuberi Mobley,Florida Atlantic,CUSA,12,7,60,8.6,1,5.0,101,534,5.3,3,44.5,108,594,5.5,4,,zuberi-mobley-1
1197,Cole Wright*,Boise State,MWC,10,2,59,29.5,0,5.9,0,0,,0,0.0,2,59,29.5,0,,cole-wright-3
1198,Gunner Romney*,BYU,Ind,2,5,59,11.8,0,29.5,1,2,2.0,0,1.0,6,61,10.2,0,,gunner-romney-1
1199,Isaiah Washington,Rutgers,Big Ten,12,3,59,19.7,1,4.9,0,0,,0,0.0,3,59,19.7,1,,isaiah-washington-2
1200,Richard Newton*,Washington,Pac-12,10,3,59,19.7,1,5.9,45,213,4.7,1,21.3,48,272,5.7,2,,richard-newton-1
1201,Skylar Loving-Black*,San Jose State,MWC,9,6,59,9.8,2,6.6,0,0,,0,0.0,6,59,9.8,2,,skylar-loving-black-1
1202,Anthony Smith*,North Carolina State,ACC,4,2,58,29.0,1,14.5,0,0,,0,0.0,2,58,29.0,1,,anthony-smith-14
1203,Eric Marsh*,New Mexico State,Ind,10,4,58,14.5,1,5.8,0,0,,0,0.0,4,58,14.5,1,,eric-marsh-2
1204,Jamire Calvin*,Mississippi State,SEC,10,11,58,5.3,1,5.8,0,0,,0,0.0,11,58,5.3,1,,jamire-calvin-1
1205,Malachi Fields,Virginia,ACC,1,5,58,11.6,1,58.0,0,0,,0,0.0,5,58,11.6,1,,malachi-fields-1
1206,Montrell Johnson*,Florida,SEC,13,12,58,4.8,1,4.5,155,841,5.4,10,64.7,167,899,5.4,11,,montrell-johnson-1
1207,OJ Arnold*,Georgia Southern,Sun Belt,13,10,58,5.8,1,4.5,45,257,5.7,1,19.8,55,315,5.7,2,,oj-arnold-1
1208,Stephen Martin*,UCF,American,12,4,58,14.5,1,4.8,0,0,,0,0.0,4,58,14.5,1,,stephen-martin-1
1209,Sutton Smith*,Memphis,American,10,4,58,14.5,0,5.8,29,135,4.7,2,13.5,33,193,5.8,2,,sutton-smith-2
1210,Zay Franks*,Southern Mississippi,Sun Belt,11,1,58,58.0,1,5.3,0,0,,0,0.0,1,58,58.0,1,,zay-franks-1
1211,Braden Cassity*,Oklahoma State,Big 12,13,5,57,11.4,0,4.4,0,0,,0,0.0,5,57,11.4,0,,braden-cassity-1
1212,Bryce Bailey*,Middle Tennessee State,CUSA,10,6,57,9.5,0,5.7,0,0,,0,0.0,6,57,9.5,0,,bryce-bailey-2
1213,Kalvin Souders,Nevada-Las Vegas,MWC,7,4,57,14.3,0,8.1,0,0,,0,0.0,4,57,14.3,0,,kalvin-souders-1
1214,King Doerue*,Purdue,Big Ten,4,6,57,9.5,0,14.3,27,97,3.6,3,24.3,33,154,4.7,3,,king-doerue-1
1215,Yusuf Terry,South Florida,American,10,7,57,8.1,0,5.7,0,0,,0,0.0,7,57,8.1,0,,yusuf-terry-1
1216,Alex Fontenot,Colorado,Pac-12,6,6,56,9.3,0,9.3,65,315,4.8,2,52.5,71,371,5.2,2,,alex-fontenot-1
1217,Anthony Simpson,Arizona,Pac-12,11,4,56,14.0,0,5.1,2,8,4.0,0,0.7,6,64,10.7,0,,anthony-simpson-2
1218,Cedric Seabrough*,North Carolina State,ACC,13,9,56,6.2,1,4.3,0,0,,0,0.0,9,56,6.2,1,,cedric-seabrough-1
1219,Demarcus Jones*,Southern Mississippi,Sun Belt,11,3,56,18.7,0,5.1,1,5,5.0,0,0.5,4,61,15.3,0,,demarcus-jones-4
1220,Ja'Quez Cross,Arkansas State,Sun Belt,8,10,56,5.6,0,7.0,24,92,3.8,0,11.5,34,148,4.4,0,,jaquez-cross-1
1221,JJ Henry*,Ole Miss,SEC,11,5,56,11.2,0,5.1,6,30,5.0,0,2.7,11,86,7.8,0,,jj-henry-1
1222,Kobe Lewis*,Purdue,Big Ten,13,7,56,8.0,0,4.3,43,146,3.4,0,11.2,50,202,4.0,0,,kobe-lewis-1
1223,Omari Kelly,Auburn,SEC,12,3,56,18.7,0,4.7,0,0,,0,0.0,3,56,18.7,0,,omari-kelly-1
1224,Steven Anderson,Tulsa,American,10,3,56,18.7,0,5.6,84,352,4.2,6,35.2,87,408,4.7,6,,steven-anderson-1
1225,Jonah Morris*,Illinois,Big Ten,6,4,55,13.8,0,9.2,0,0,,0,0.0,4,55,13.8,0,,jonah-morris-2
1226,Justin Baker,California,Pac-12,6,1,55,55.0,1,9.2,0,0,,0,0.0,1,55,55.0,1,,justin-baker-1
1227,Kole Taylor*,LSU,SEC,13,5,55,11.0,0,4.2,0,0,,0,0.0,5,55,11.0,0,,kole-taylor-1
1228,La'darius Jefferson,Western Michigan,MAC,7,5,55,11.0,0,7.9,56,235,4.2,5,33.6,61,290,4.8,5,,ladarius-jefferson-1
1229,Omari Evans*,Penn State,Big Ten,13,5,55,11.0,1,4.2,1,7,7.0,0,0.5,6,62,10.3,1,,omari-evans-1
