Rk,Player,Team,Conf,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards,Player-additional
364,Sean Chambers,Wyoming,MWC,1,1,1,100.0,6,0,0.0,0,0.0,6.0,6.00,6.0,6.0,150.4,,sean-chambers-1
365,Cameron Dicker*,Texas,Big 12,10,1,1,100.0,5,0,0.0,0,0.0,5.0,5.00,5.0,0.5,142.0,,cameron-dicker-2
366,Hudson Card*,Texas,Big 12,2,1,3,33.3,5,0,0.0,0,0.0,1.7,1.67,5.0,2.5,47.3,,hudson-card-1
367,CJ Harris,Ohio,MAC,1,1,1,100.0,4,0,0.0,0,0.0,4.0,4.00,4.0,4.0,133.6,,cj-harris-2
368,John Gentry,Utah State,MWC,5,1,1,100.0,4,0,0.0,0,0.0,4.0,4.00,4.0,0.8,133.6,,john-gentry-1
369,Nick Kargman,Western Michigan,MAC,1,1,3,33.3,4,0,0.0,0,0.0,1.3,1.33,4.0,4.0,44.5,,nick-kargman-1
370,Quadry Jones*,UCF,American,2,1,2,50.0,4,0,0.0,0,0.0,2.0,2.00,4.0,2.0,66.8,,quadry-jones-1
371,Ryan Harwell,Louisville,ACC,8,1,1,100.0,4,0,0.0,0,0.0,4.0,4.00,4.0,0.5,133.6,,ryan-harwell-1
372,Toa Taua*,Nevada,MWC,8,1,2,50.0,4,0,0.0,0,0.0,2.0,2.00,4.0,0.5,66.8,,toa-taua-1
373,Aveon Smith,Miami (OH),MAC,1,1,1,100.0,3,0,0.0,0,0.0,3.0,3.00,3.0,3.0,125.2,,aveon-smith-1
374,CT Thomas,Boise State,MWC,7,1,1,100.0,3,1,100.0,0,0.0,3.0,23.00,3.0,0.4,455.2,,ct-thomas-1
375,Jefferson Boaz*,North Carolina,ACC,1,1,1,100.0,3,0,0.0,0,0.0,3.0,3.00,3.0,3.0,125.2,,jefferson-boaz-1
376,Jeremiah Haydel,Texas State,Sun Belt,12,1,1,100.0,3,0,0.0,0,0.0,3.0,3.00,3.0,0.3,125.2,,jeremiah-haydel-1
377,Elijah Moore*,Ole Miss,SEC,8,1,1,100.0,2,0,0.0,0,0.0,2.0,2.00,2.0,0.3,116.8,AA,elijah-moore-1
378,Kenyon Oblad,Nevada-Las Vegas,MWC,1,2,4,50.0,2,0,0.0,0,0.0,0.5,0.50,1.0,2.0,54.2,,kenyon-oblad-1
379,Ricky Person Jr.*,North Carolina State,ACC,12,1,1,100.0,2,1,100.0,0,0.0,2.0,22.00,2.0,0.2,446.8,,ricky-person-jr-1
380,Larry Hodges*,Miami (FL),ACC,6,1,1,100.0,1,0,0.0,0,0.0,1.0,1.00,1.0,0.2,108.4,,larry-hodges-2
381,Rontavious Groves*,North Carolina,ACC,11,1,1,100.0,1,1,100.0,0,0.0,1.0,21.00,1.0,0.1,438.4,,rontavious-groves-1
382,Rontavius Groves*,North Carolina,ACC,4,1,1,100.0,1,1,100.0,0,0.0,1.0,21.00,1.0,0.3,438.4,,rontavius-groves-1
383,Aaron Jackson,Eastern Michigan,MAC,3,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,aaron-jackson-4
384,Aaron Young,Rutgers,Big Ten,9,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,aaron-young-5
385,Adrian Hardy*,Louisiana Tech,CUSA,7,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,adrian-hardy-1
386,Amare Jones*,Tulane,American,10,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,amare-jones-1
387,Anthony Beck II*,Georgia Southern,Sun Belt,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,anthony-beck-ii-1
388,Braden Smith,Louisville,ACC,11,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,braden-smith-4
389,Calvin Turner*,Hawaii,MWC,9,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,calvin-turner-2
390,Cee Jay Powell*,Louisiana Tech,CUSA,10,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,cee-jay-powell-1
391,Chance Warren,Navy,American,10,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,chance-warren-1
392,Chandler Fields*,Louisiana,Sun Belt,2,0,6,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,chandler-fields-1
393,Coltin Clark,Arkansas State,Sun Belt,1,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,coltin-clark-1
394,Connor Adair*,Memphis,American,2,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,connor-adair-1
395,Dalen Cambre*,Louisiana,Sun Belt,10,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,dalen-cambre-1
396,Darius Ocean*,Western Kentucky,CUSA,1,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,darius-ocean-1
397,DeQuan Finn,Toledo,MAC,4,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,dequan-finn-1
398,De'Vion Warren,Arkansas,SEC,7,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,devion-warren-1
399,Devon Modster,California,Pac-12,1,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,devon-modster-1
400,Dillon Markiewicz,Syracuse,ACC,2,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,dillon-markiewicz-1
401,Dimitri Stanley*,Colorado,Pac-12,6,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,dimitri-stanley-1
402,Evan Deckers,Massachusetts,Ind,3,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,evan-deckers-1
403,Grant Loy*,Auburn,SEC,3,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,grant-loy-1
404,Grant McKinniss,Missouri,SEC,10,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,grant-mckinniss-1
405,Hassan Haskins,Michigan,Big Ten,6,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,hassan-haskins-1
406,Isaiah Bravo,UTEP,CUSA,1,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,isaiah-bravo-1
407,Jack Colletto,Oregon State,Pac-12,7,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,jack-colletto-1
408,Jalon Calhoun,Duke,ACC,11,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,jalon-calhoun-1
409,JD Spielman,Texas Christian,Big 12,3,1,1,100.0,0,0,0.0,0,0.0,0.0,0.00,0.0,0.0,100.0,,jd-spielman-1
410,J.J. Pegues*,Auburn,SEC,11,1,1,100.0,0,0,0.0,0,0.0,0.0,0.00,0.0,0.0,100.0,,jj-pegues-1
411,Johnny Ford,South Florida,American,7,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,johnny-ford-1
412,Josh Ali*,Kentucky,SEC,11,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,josh-ali-1
413,Josh Pederson,Louisiana-Monroe,Sun Belt,10,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,josh-pederson-1
414,Joshua Moore*,Texas,Big 12,10,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,joshua-moore-2
415,Kenny Scribner,South Florida,American,6,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,kenny-scribner-1
416,Labronz Davis,Bowling Green,MAC,2,0,2,0.0,0,0,0.0,1,50.0,0.0,-22.50,,0.0,-100.0,,labronz-davis-1
417,Matt Duncan,Temple,American,1,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,matt-duncan-1
418,Mitchell Tinsley*,Western Kentucky,CUSA,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,mitchell-tinsley-1
419,Parker McNeil,Troy,Sun Belt,1,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,parker-mcneil-1
420,Pressley Harvin III,Georgia Tech,ACC,9,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,AA,pressley-harvin-iii-1
421,Ryan Hanson,Arkansas State,Sun Belt,11,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,ryan-hanson-1
422,Sheldon Jones*,UTSA,CUSA,12,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,sheldon-jones-1
423,Shi Smith,South Carolina,SEC,9,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,shi-smith-1
424,Sione Tupou,Texas State,Sun Belt,12,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,sione-tupou-1
425,Tez Johnson,Troy,Sun Belt,11,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,tez-johnson-1
426,Travis Dye*,Oregon,Pac-12,7,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,travis-dye-1
427,Trevor Bycznski*,Buffalo,MAC,1,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,trevor-bycznski-1
428,Treylon Burks,Arkansas,SEC,9,0,4,0.0,0,0,0.0,2,50.0,0.0,-22.50,,0.0,-100.0,,treylon-burks-1
429,Tyler Van Dyke*,Miami (FL),ACC,2,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,tyler-van-dyke-1
430,Willie Taggart Jr.*,Florida Atlantic,CUSA,7,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,willie-taggart-jr-1
431,Xavier Gaines*,Marshall,CUSA,10,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,xavier-gaines-2
432,Keytaon Thompson,Virginia,ACC,9,1,3,33.3,-3,0,0.0,0,0.0,-1.0,-1.00,-3.0,-0.3,24.9,,keytaon-thompson-1
433,Tyson Riley*,Army,Ind,7,1,1,100.0,-3,0,0.0,0,0.0,-3.0,-3.00,-3.0,-0.4,74.8,,tyson-riley-1
434,Trestan Ebner,Baylor,Big 12,9,1,1,100.0,-4,0,0.0,0,0.0,-4.0,-4.00,-4.0,-0.4,66.4,,trestan-ebner-1
435,Andrew Brito,Massachusetts,Ind,3,1,1,100.0,-5,0,0.0,0,0.0,-5.0,-5.00,-5.0,-1.7,58.0,,andrew-brito-1
436,Matt Fink,USC,Pac-12,1,1,1,100.0,-5,0,0.0,0,0.0,-5.0,-5.00,-5.0,-5.0,58.0,,matt-fink-1
